日期,股票代码,股票名,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-09-06,873169,七丰精工,6.24,6.12,6.4,6.07,27810,17247959.84,5.26,-2.39,-0.15,5.51
2024-09-06,430425,乐创技术,9.29,9.08,9.39,9.08,3329,3056031.25,3.33,-2.37,-0.22,0.81
2024-09-06,301311,昆船智能,17.36,16.84,18.05,16.8,148269,254923790.0,6.99,-5.82,-1.04,17.0
2024-09-06,300946,恒而达,23.22,22.45,23.32,22.42,6064,13786011.0,3.93,-1.97,-0.45,1.06
2024-09-06,302132,中航成飞,42.0,41.36,42.15,41.22,35233,146756527.0,2.21,-1.71,-0.72,0.6
2024-09-06,300607,拓斯达,10.05,9.88,10.13,9.87,28865,28772203.0,2.58,-2.08,-0.21,1.01
2024-09-06,300581,晨曦航空,7.23,7.08,7.28,7.07,46811,33435718.0,2.9,-2.21,-0.16,0.85
2024-09-06,688552,航天南湖,13.13,12.8,13.13,12.78,9956,12856204.0,2.67,-2.51,-0.33,1.19
2024-09-06,688648,中邮科技,18.5,18.0,18.68,17.94,10285,18725198.0,4.0,-2.7,-0.5,3.36
2024-09-06,301302,华如科技,13.85,13.34,13.98,13.34,29244,39757678.0,4.61,-3.89,-0.54,3.47
2024-09-06,871263,莱赛激光,9.46,9.32,9.79,9.31,14570,13904449.11,5.05,-2.0,-0.19,5.33
2024-09-06,833943,优机股份,7.65,7.54,7.66,7.54,2193,1663201.77,1.57,-1.44,-0.11,0.53
2024-09-06,300643,万通智控,10.42,10.04,10.43,10.04,37804,38492314.0,3.79,-2.52,-0.26,1.64
2024-09-06,688511,*ST天微,10.38,9.92,10.46,9.89,17449,17544823.0,5.49,-4.52,-0.47,1.69
2024-09-06,300949,奥雅股份,26.61,25.68,26.61,25.6,12308,31982127.0,3.82,-2.95,-0.78,2.05
2024-09-06,300726,宏达电子,23.28,22.64,23.32,22.55,53274,121818486.0,3.29,-3.17,-0.74,2.49
2024-09-06,688115,思林杰,22.48,21.5,22.5,21.34,8008,17423151.0,5.2,-3.59,-0.8,1.9
2024-09-06,833454,同心传动,7.18,7.06,7.18,7.05,5663,4010718.04,1.83,-0.42,-0.03,0.96
2024-09-06,300652,雷迪克,18.53,18.23,18.69,18.03,20508,37503727.0,3.59,-0.87,-0.16,2.23
2024-09-06,871753,天纺标,26.13,26.03,26.6,25.56,21515,56277391.87,4.02,0.7,0.18,6.83
2024-09-06,300587,天铁科技,3.73,3.62,3.76,3.62,85317,31215396.0,3.75,-2.95,-0.11,0.9
2024-09-06,301251,威尔高,26.7,25.82,26.73,25.78,22246,58015058.0,3.59,-2.53,-0.67,4.74
2024-09-06,688165,埃夫特-U,7.4,7.28,7.43,7.25,13897,10144467.0,2.43,-1.62,-0.12,0.27
2024-09-06,301325,曼恩斯特,37.55,34.88,38.09,34.8,41787,149226761.0,9.18,-2.68,-0.96,7.22
2024-09-06,688081,兴图新科,8.77,8.44,8.85,8.42,5302,4534934.0,4.9,-3.87,-0.34,0.51
2024-09-06,833171,国航远洋,3.53,3.48,3.54,3.47,28069,9824325.43,1.99,-1.14,-0.04,0.98
2024-09-06,300866,安克创新,66.55,64.86,66.55,64.74,33640,220408087.0,2.71,-3.03,-2.03,1.13
2024-09-06,300609,汇纳科技,22.6,22.15,23.31,22.01,48791,111632320.0,5.77,-1.69,-0.38,4.07
2024-09-06,300328,宜安科技,6.0,5.52,6.0,5.49,622291,353611363.0,8.4,-9.06,-0.55,9.07
2024-09-06,301048,金鹰重工,7.69,7.41,7.7,7.4,20613,15505050.0,3.95,-2.5,-0.19,0.39
2024-09-06,300377,赢时胜,6.07,5.97,6.31,5.93,457325,278943081.0,6.23,-2.13,-0.13,7.12
2024-09-06,688433,华曙高科,15.21,14.62,15.28,14.56,6859,10169887.0,4.74,-3.82,-0.58,0.38
2024-09-06,688297,中无人机,29.42,29.06,29.43,29.0,9622,28044211.0,1.47,-0.85,-0.25,0.35
2024-09-06,838670,恒进感应,7.84,7.52,7.84,7.5,14279,10876708.42,4.36,-3.59,-0.28,2.16
2024-09-06,300923,研奥股份,18.64,18.58,19.23,18.54,26201,49421383.0,3.68,-0.96,-0.18,3.43
2024-09-06,301040,中环海陆,10.78,10.87,10.98,10.61,40231,43396336.0,3.43,0.83,0.09,5.22
2024-09-06,301255,通力科技,26.57,25.83,26.71,25.77,8664,22574688.0,3.54,-2.79,-0.74,3.19
2024-09-06,301225,恒勃股份,23.61,22.83,23.68,22.83,3922,9078771.0,3.61,-3.06,-0.72,1.3
2024-09-06,300907,康平科技,17.58,17.2,17.68,17.18,6443,11178603.0,2.84,-2.16,-0.38,0.67
