日期,股票代码,股票名,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,301066,万事利,12.5,10.81,12.58,10.7,62914,71797120.0,14.06,-19.15,-2.56,3.33
2025-04-07,301053,远信工业,23.6,20.78,24.31,20.61,42826,93654883.0,14.36,-19.33,-4.98,5.66
2025-04-07,301317,鑫磊股份,19.9,16.53,19.9,16.45,27500,49776177.0,16.78,-19.6,-4.03,6.14
2025-04-07,873169,七丰精工,14.89,11.92,14.9,11.28,41522,53954921.09,22.77,-25.03,-3.98,8.17
2025-04-07,871263,莱赛激光,16.9,14.36,18.41,13.8,60792,95417960.4,23.82,-25.79,-4.99,14.06
2025-04-07,300663,科蓝软件,14.4,12.59,14.98,12.59,260147,347817634.0,15.18,-20.01,-3.15,5.89
2025-04-07,838262,DR太湖雪,21.0,18.76,22.75,17.13,19478,39402709.29,23.16,-22.7,-5.51,8.12
2025-04-07,300962,中金辐照,15.06,12.65,15.06,12.56,62705,85296408.0,15.92,-19.43,-3.05,2.38
2025-04-07,688552,航天南湖,19.5,17.41,19.5,17.08,31172,56960476.0,12.09,-13.04,-2.61,3.71
2025-04-07,002689,远大智能,3.5,3.34,3.51,3.34,166721,56059146.9,4.58,-9.97,-0.37,1.6
2025-04-07,600448,华纺股份,2.68,2.52,2.68,2.52,153426,38907306.0,5.71,-10.0,-0.28,2.44
2025-04-07,605055,迎丰股份,5.18,4.92,5.18,4.92,41701,20781327.0,4.75,-10.05,-0.55,0.95
2025-04-07,002825,纳尔股份,8.03,7.66,8.12,7.66,52010,40393226.59,5.41,-9.99,-0.85,2.0
2025-04-07,000559,万向钱潮,7.15,6.95,7.44,6.95,954293,674204004.11,6.35,-9.97,-0.77,2.89
2025-04-07,000026,飞亚达,10.38,9.88,10.58,9.88,76509,76742736.0,6.38,-10.02,-1.1,2.1
2025-04-07,002194,武汉凡谷,10.6,10.34,10.89,10.34,134304,140187368.0,4.79,-10.01,-1.15,2.63
2025-04-07,000576,甘化科工,7.02,6.58,7.12,6.58,84342,56572848.0,7.39,-9.99,-0.73,1.94
2025-04-07,002378,章源钨业,6.65,6.27,6.65,6.27,219794,140171843.1,5.45,-10.04,-0.7,1.84
2025-04-07,600575,淮河能源,3.39,3.29,3.59,3.17,1428299,488063849.0,11.97,-6.27,-0.22,3.68
2025-04-07,603610,麒盛科技,10.21,10.21,10.5,10.21,23011,23528072.0,2.56,-9.96,-1.13,0.64
2025-04-07,002190,成飞集成,15.55,14.9,16.0,14.9,75353,114106321.0,6.65,-9.97,-1.65,2.1
2025-04-07,000953,河化股份,5.53,5.36,5.69,5.36,167967,91176760.12,5.55,-9.92,-0.59,4.59
2025-04-07,002338,奥普光电,37.5,37.45,41.8,36.53,215831,836149959.36,13.11,-6.86,-2.76,8.99
2025-04-07,002842,翔鹭钨业,6.78,6.48,6.78,6.48,65588,42961908.68,4.17,-10.0,-0.72,2.62
2025-04-07,603657,春光科技,16.5,16.5,16.83,16.5,16009,26421634.0,1.8,-9.98,-1.83,1.18
2025-04-07,001328,登康口腔,40.5,37.63,41.68,37.63,22722,90613844.9,9.69,-10.0,-4.18,5.28
