日期,股票代码,股票名,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-09,301066,万事利,11.14,13.5,13.5,10.14,117080,143970561.0,29.87,20.0,2.25,6.2
2025-04-09,301053,远信工业,21.0,22.06,22.4,19.25,27728,58229632.0,14.73,3.13,0.67,3.66
2025-04-09,301317,鑫磊股份,17.05,18.07,18.35,15.81,17692,30515377.0,14.6,3.85,0.67,3.95
2025-04-09,873169,七丰精工,12.82,15.47,16.0,12.4,70644,103382202.31,28.08,20.67,2.65,13.9
2025-04-09,871263,莱赛激光,15.22,17.29,17.77,14.91,59159,98246652.57,18.01,8.88,1.41,13.68
2025-04-09,300663,科蓝软件,13.16,14.23,14.31,12.51,276595,376193459.0,13.4,5.96,0.8,6.26
2025-04-09,838262,DR太湖雪,21.29,25.01,27.0,20.8,44029,106488942.06,29.14,17.53,3.73,18.35
2025-04-09,300962,中金辐照,13.29,13.99,14.08,12.61,39437,53226404.0,10.89,3.63,0.49,1.49
2025-04-09,688552,航天南湖,18.02,19.67,19.9,17.8,34528,66312519.0,11.48,7.55,1.38,4.11
2025-04-09,002689,远大智能,3.12,3.25,3.29,2.88,309371,96300719.93,13.02,3.17,0.1,2.97
2025-04-09,600448,华纺股份,2.35,2.5,2.52,2.22,170777,40559950.0,12.35,2.88,0.07,2.71
2025-04-09,605055,迎丰股份,4.57,4.64,4.7,4.26,71659,32174081.0,9.5,0.22,0.01,1.63
2025-04-09,002825,纳尔股份,6.99,7.92,7.92,6.6,188262,141395249.01,18.33,10.0,0.72,7.23
2025-04-09,000559,万向钱潮,6.03,6.1,6.2,5.64,1197832,706750890.81,8.93,-2.71,-0.17,3.63
2025-04-09,000026,飞亚达,9.43,9.76,9.84,8.99,85410,80655973.1,8.93,2.52,0.24,2.34
2025-04-09,002194,武汉凡谷,9.25,9.88,9.99,8.72,315321,299188032.54,13.28,3.35,0.32,6.17
2025-04-09,000576,甘化科工,6.16,6.71,6.8,5.83,172041,110689500.12,15.59,7.88,0.49,3.97
2025-04-09,002378,章源钨业,6.04,6.22,6.27,5.72,223189,134587041.71,8.84,0.0,0.0,1.87
2025-04-09,600575,淮河能源,3.44,3.54,3.65,3.34,1329977,466961026.0,9.01,2.91,0.1,3.42
2025-04-09,603610,麒盛科技,9.1,9.41,9.48,8.48,89955,80892163.0,10.88,2.39,0.22,2.51
2025-04-09,002190,成飞集成,14.7,15.66,15.77,14.3,99299,151382857.96,9.84,4.82,0.72,2.77
2025-04-09,000953,河化股份,4.72,4.91,4.99,4.41,505981,234373201.74,11.84,0.2,0.01,13.82
2025-04-09,002338,奥普光电,36.03,39.12,40.17,33.96,213794,811675590.5,16.79,5.79,2.14,8.91
2025-04-09,002842,翔鹭钨业,6.03,6.18,6.29,5.72,108393,64988668.38,9.24,0.16,0.01,4.33
2025-04-09,603657,春光科技,13.37,14.17,14.9,13.37,125159,174041687.0,10.3,-4.58,-0.68,9.26
2025-04-09,001328,登康口腔,40.9,41.94,42.59,38.9,23729,97836172.4,9.06,2.97,1.21,5.51
2025-04-09,002977,天箭科技,23.45,25.06,25.13,22.61,40831,99188512.68,10.71,6.55,1.54,6.13
2025-04-09,603332,苏州龙杰,7.88,8.41,8.55,7.37,117925,94518285.0,14.71,4.86,0.39,5.45
2025-04-09,603257,中国瑞林,76.0,73.24,81.98,71.5,179853,1357074481.0,10.49,-26.69,-26.66,73.71
2025-04-09,002144,宏达高科,9.5,9.69,9.89,8.78,45672,42697625.18,11.62,1.47,0.14,3.32
2025-04-09,002809,红墙股份,7.23,7.48,7.56,6.62,62331,44348058.8,12.95,3.03,0.22,4.53
2025-04-09,002973,侨银股份,9.51,9.98,10.08,9.0,97560,93475607.0,11.26,4.07,0.39,4.38
2025-04-09,603912,佳力图,7.3,7.9,7.98,6.81,282606,212597956.0,15.54,4.91,0.37,5.22
2025-04-09,002598,山东章鼓,8.58,8.73,8.84,7.87,159999,134738699.05,11.11,0.0,0.0,5.67
2025-04-09,600156,华升股份,4.37,4.6,4.67,4.06,191270,83482619.0,13.71,3.37,0.15,4.76
2025-04-09,002651,利君股份,5.56,6.03,6.1,5.27,248452,143344372.0,14.72,6.91,0.39,4.39
2025-04-09,603331,百达精工,8.18,8.29,8.39,7.75,72639,58817554.0,7.75,0.36,0.03,3.59
2025-04-09,600530,交大昂立,4.27,4.35,4.4,3.88,110428,46216801.0,12.15,1.64,0.07,1.43
