日期,股票代码,股票名,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-11,301066,万事利,15.88,14.55,15.89,14.43,341695,515517921.0,9.01,-10.19,-1.65,18.1
2025-04-11,301053,远信工业,22.85,23.63,23.96,22.85,17261,40750393.0,4.8,2.16,0.5,2.28
2025-04-11,301317,鑫磊股份,18.66,18.85,19.18,18.6,11509,21834416.0,3.08,0.05,0.01,2.57
2025-04-11,873169,七丰精工,15.1,15.48,16.24,15.1,44072,69248232.69,7.32,-0.64,-0.1,8.67
2025-04-11,871263,莱赛激光,18.01,18.78,20.47,17.74,67030,127114834.33,15.16,4.28,0.77,15.5
2025-04-11,300663,科蓝软件,14.75,14.85,15.07,14.6,164056,243719525.0,3.17,0.07,0.01,3.72
2025-04-11,838262,DR太湖雪,34.9,35.3,40.8,32.63,100787,368699402.26,25.13,8.58,2.79,42.01
2025-04-11,300962,中金辐照,14.07,14.0,14.25,13.92,22707,31993956.0,2.34,-0.78,-0.11,0.86
2025-04-11,688552,航天南湖,19.51,20.2,20.3,19.4,27321,54675117.0,4.61,3.54,0.69,3.25
2025-04-11,002689,远大智能,3.27,3.35,3.39,3.25,179608,60310880.92,4.19,0.3,0.01,1.72
2025-04-11,600448,华纺股份,2.57,2.59,2.65,2.55,131314,34293031.0,3.86,0.0,0.0,2.08
2025-04-11,605055,迎丰股份,4.85,5.06,5.09,4.85,53161,26661669.0,4.87,2.64,0.13,1.21
2025-04-11,002825,纳尔股份,8.24,8.56,8.61,8.14,113313,95277286.86,5.77,5.03,0.41,4.35
2025-04-11,000559,万向钱潮,6.05,6.22,6.31,5.98,647511,403093071.61,5.34,0.65,0.04,1.96
2025-04-11,000026,飞亚达,10.0,10.07,10.18,9.96,46786,47150499.0,2.2,0.8,0.08,1.28
2025-04-11,002194,武汉凡谷,10.12,10.52,10.68,10.05,330950,345956026.89,6.17,3.04,0.31,6.48
2025-04-11,000576,甘化科工,6.7,6.85,6.93,6.62,77214,52847994.4,4.6,1.63,0.11,1.78
2025-04-11,002378,章源钨业,6.25,6.31,6.36,6.21,141776,89621334.08,2.38,0.32,0.02,1.19
2025-04-11,600575,淮河能源,3.5,3.43,3.51,3.42,762301,263402565.0,2.56,-2.56,-0.09,1.96
2025-04-11,603610,麒盛科技,9.79,9.88,10.23,9.68,55416,55248785.0,5.56,-0.2,-0.02,1.55
2025-04-11,002190,成飞集成,15.61,15.7,15.88,15.5,42451,66881171.2,2.41,-0.32,-0.05,1.18
2025-04-11,000953,河化股份,4.97,5.46,5.46,4.85,507429,263059440.96,12.3,10.08,0.5,13.86
2025-04-11,002338,奥普光电,39.0,40.14,40.97,38.66,148704,597575804.8,5.86,1.75,0.69,6.2
2025-04-11,002842,翔鹭钨业,6.26,6.32,6.56,6.26,99643,63408781.31,4.75,0.0,0.0,3.86
2025-04-11,603657,春光科技,14.13,14.68,15.09,14.03,80723,117441006.0,7.37,2.09,0.3,5.97
2025-04-11,001328,登康口腔,41.95,41.29,42.56,40.81,19652,81504364.38,4.19,-1.17,-0.49,4.57
2025-04-11,002977,天箭科技,25.01,25.37,25.71,24.89,18466,47003230.16,3.27,1.08,0.27,2.77
2025-04-11,603332,苏州龙杰,8.52,8.63,8.8,8.45,53627,46482472.0,4.08,0.7,0.06,2.48
2025-04-11,603257,中国瑞林,63.0,58.8,64.99,57.57,143374,866753528.0,10.7,-15.24,-10.57,58.76
2025-04-11,002144,宏达高科,10.11,10.04,10.31,10.01,65423,66302230.0,2.93,-1.86,-0.19,4.75
2025-04-11,002809,红墙股份,7.65,7.71,7.8,7.58,33425,25861550.7,2.87,0.65,0.05,2.43
2025-04-11,002973,侨银股份,10.08,10.22,10.35,10.08,32433,33215050.56,2.65,0.49,0.05,1.46
2025-04-11,603912,佳力图,7.95,8.11,8.23,7.91,148499,120354391.0,3.98,0.87,0.07,2.74
2025-04-11,002598,山东章鼓,8.82,8.95,9.08,8.82,75569,67893901.0,2.91,0.11,0.01,2.68
2025-04-11,600156,华升股份,4.75,4.81,4.91,4.68,101195,48843259.0,4.86,1.69,0.08,2.52
2025-04-11,002651,利君股份,6.0,6.14,6.16,5.98,98354,60104298.0,2.96,0.99,0.06,1.74
2025-04-11,603331,百达精工,8.43,8.4,8.53,8.38,30751,25974372.0,1.77,-0.83,-0.07,1.52
2025-04-11,600530,交大昂立,4.49,4.53,4.6,4.46,60477,27417529.0,3.14,1.57,0.07,0.78
2025-04-11,000767,晋控电力,2.56,2.57,2.59,2.54,285150,73169835.0,1.95,0.0,0.0,0.98
2025-04-11,000850,华茂股份,3.77,3.79,3.84,3.77,104908,39928582.6,1.85,0.0,0.0,1.11
2025-04-11,002022,科华生物,5.36,5.33,5.42,5.32,55375,29687249.4,1.86,-0.93,-0.05,1.08
2025-04-11,300747,锐科激光,17.86,18.5,18.8,17.86,102237,188369160.0,5.2,2.32,0.42,2.02
2025-04-11,600396,华电辽能,2.43,2.45,2.48,2.43,141938,34932519.0,2.03,-0.41,-0.01,0.96
2025-04-11,833284,灵鸽科技,20.75,23.19,23.9,20.68,131783,297002634.75,15.13,8.98,1.91,19.45
2025-04-11,002074,国轩高科,19.44,20.08,20.16,19.39,176485,350509761.55,3.92,2.19,0.43,1.02
2025-04-11,688737,中自科技,16.42,16.72,16.79,16.39,9546,15935008.0,2.42,0.97,0.16,1.35
2025-04-11,300501,海顺新材,13.36,13.63,13.83,13.35,49223,67290530.0,3.53,0.15,0.02,3.93
2025-04-11,832982,锦波生物,348.0,339.01,367.0,338.28,15659,548712876.8,8.23,-2.82,-9.85,3.41
2025-04-11,688682,霍莱沃,32.01,32.33,32.8,31.62,12108,39130991.0,3.8,4.22,1.31,1.66
2025-04-11,300147,ST香雪,5.35,5.61,5.7,5.34,252871,141405443.0,6.63,3.31,0.18,3.85
2025-04-11,002392,北京利尔,4.57,4.66,4.72,4.55,103016,47853597.0,3.71,1.75,0.08,1.23
2025-04-11,605016,百龙创园,17.97,17.69,18.28,17.4,119334,212375133.0,4.95,-0.56,-0.1,3.69
2025-04-11,301259,艾布鲁,32.52,33.42,34.1,32.46,33985,113658712.0,4.98,1.52,0.5,4.18
2025-04-11,600605,汇通能源,29.5,31.27,31.74,29.08,36336,111776226.0,9.0,5.86,1.73,1.76
2025-04-11,605198,安德利,37.74,38.58,38.95,37.74,33032,126850291.0,3.2,2.17,0.82,1.32
2025-04-11,870436,大地电气,17.7,19.14,19.8,17.27,61054,115893344.34,14.25,7.83,1.39,6.87
2025-04-11,603337,杰克股份,27.05,27.57,27.97,27.0,21694,59639665.0,3.54,0.69,0.19,0.46
2025-04-11,300581,晨曦航空,10.15,10.31,10.66,10.1,306811,318338855.0,5.41,-0.48,-0.05,5.58
2025-04-11,300326,ST凯利,5.73,5.8,5.87,5.67,126971,73671572.0,3.46,0.35,0.02,1.77
2025-04-11,300740,水羊股份,11.62,11.43,11.74,11.31,115616,132706861.0,3.65,-3.05,-0.36,3.24
2025-04-11,831961,创远信科,17.81,18.8,19.56,17.63,104082,194054486.5,10.65,3.7,0.67,9.87
2025-04-11,836942,恒立钻具,17.25,17.72,18.24,17.25,18900,33611589.78,5.63,0.68,0.12,4.58
2025-04-11,301263,泰恩康,18.35,18.8,18.93,18.3,59825,111754125.0,3.42,2.01,0.37,1.97
2025-04-11,300530,领湃科技,20.91,21.09,21.29,20.6,36752,77435990.0,3.3,0.81,0.17,2.32
2025-04-11,688302,海创药业-U,40.09,40.17,41.62,39.06,30995,124914377.0,6.43,0.93,0.37,4.26
2025-04-11,002553,南方精工,16.88,17.7,18.0,16.88,532321,938010831.9,6.47,2.19,0.38,21.22
2025-04-11,600855,航天长峰,10.3,10.46,10.54,10.23,67085,70194810.0,3.0,1.36,0.14,1.43
2025-04-11,002956,西麦食品,17.75,18.07,18.13,17.5,79847,143211573.15,3.53,1.35,0.24,3.58
2025-04-11,301088,戎美股份,12.01,12.17,12.31,12.01,14258,17408460.0,2.46,-0.16,-0.02,2.47
2025-04-11,603001,奥康国际,4.93,5.01,5.12,4.93,40272,20312321.0,3.82,0.6,0.03,1.0
2025-04-11,300844,山水比德,48.99,50.57,52.8,48.51,52918,270272705.0,8.6,1.34,0.67,8.48
2025-04-11,300449,汉邦高科,7.3,7.5,7.85,7.17,195008,147571877.0,9.26,2.18,0.16,6.58
2025-04-11,603344,星德胜,21.43,22.26,22.58,21.32,34329,75855312.0,5.85,3.34,0.72,6.35
2025-04-11,601368,绿城水务,4.74,4.71,4.85,4.7,121253,57764395.0,3.13,-1.67,-0.08,1.37
2025-04-11,000565,渝三峡Ａ,4.8,4.89,4.95,4.8,50805,24854283.28,3.1,1.03,0.05,1.17
2025-04-11,000856,冀东装备,9.51,9.73,9.89,9.51,94546,92371887.2,3.95,1.14,0.11,4.17
2025-04-11,834407,驰诚股份,21.72,22.19,22.67,21.15,17576,39032730.07,7.0,2.26,0.49,6.78
2025-04-11,603038,华立股份,12.8,13.02,13.2,12.68,92025,119129438.0,4.06,1.56,0.2,3.43
2025-04-11,300643,万通智控,13.46,13.72,13.96,13.28,74413,102315240.0,5.02,1.25,0.17,3.23
2025-04-11,002164,宁波东力,6.85,7.14,7.25,6.81,409855,292487379.12,6.35,3.03,0.21,8.54
2025-04-11,830779,武汉蓝电,52.2,62.1,65.0,51.7,47691,278269663.16,25.36,18.4,9.65,33.32
2025-04-11,300473,德尔股份,24.25,25.03,25.46,24.02,73088,182497960.0,5.85,1.71,0.42,4.87
2025-04-11,300322,硕贝德,11.36,11.47,11.74,11.21,139418,160127420.0,4.65,0.53,0.06,3.12
2025-04-11,300862,蓝盾光电,22.0,22.68,22.96,21.7,29263,66254238.0,5.67,2.02,0.45,1.93
