序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,873665,科强股份,17.45,20.68,2.99,109651.0,187407918.16,28.08,18.5,14.44,14.5,14.46,16.74,17.11,56.54,3.15,2268325500.0,1118050607.0,0.06,-0.63,23.32,69.42
2,300368,汇金股份,8.63,20.03,1.44,727502.0,577896502.93,21.28,8.63,7.1,7.1,7.19,2.4,13.75,-81.2,33.21,4564782189.0,4564782189.0,0.0,0.0,80.92,98.85
3,300340,科恒股份,11.75,20.02,1.96,311585.0,355521005.93,20.33,11.75,9.76,9.78,9.79,13.18,14.8,350.28,58.18,3241747039.0,2472958604.0,0.0,0.0,6.33,23.29
4,300651,金陵体育,24.48,20.0,4.08,262422.0,612395693.32,14.61,24.48,21.5,23.0,20.4,4.95,35.0,-465.17,4.12,3151867026.0,1835414340.0,0.0,0.0,81.07,95.68
5,300949,奥雅股份,46.68,20.0,7.78,55995.0,248493866.2,18.33,46.68,39.55,39.55,38.9,6.52,16.32,-75.72,4.11,2824443420.0,1601173621.0,0.0,0.0,31.9,-2.14
6,300003,乐普医疗,13.87,17.94,2.11,1790954.0,2438654205.81,10.2,14.11,12.91,13.14,11.76,20.59,11.08,17.23,1.69,26084075707.0,22415285085.0,0.36,-0.07,18.85,22.31
7,300163,先锋新材,4.23,15.89,0.58,1073614.0,455616224.22,18.9,4.38,3.69,3.69,3.65,12.61,25.23,20.03,3.94,2005020000.0,1799691786.0,-0.7,-0.47,55.51,80.77
8,300570,太辰光,77.73,14.14,9.63,249836.0,1899055251.47,18.81,81.71,68.9,68.9,68.1,5.89,13.0,55.61,12.16,17654571372.0,14939163678.0,0.3,0.13,-17.33,6.92
9,300945,曼卡龙,28.63,14.06,3.53,443606.0,1234922994.95,16.02,29.58,25.56,25.56,25.1,2.11,18.61,43.61,4.52,7503110738.0,6823473704.0,0.95,1.17,158.86,149.17
10,831152,昆工科技,21.36,13.26,2.5,49266.0,103278652.11,18.61,22.59,19.08,19.53,18.86,10.48,6.0,-22.67,5.91,2378258712.0,1754963766.0,0.14,0.05,0.95,91.57
11,300892,品渥食品,38.48,13.08,4.45,108223.0,388701827.62,14.4,38.6,33.7,33.7,34.03,2.7,16.76,162.93,3.69,3848000000.0,2484365000.0,2.31,2.01,35.97,20.25
12,300905,宝丽迪,33.14,12.72,3.74,230649.0,722874619.41,15.95,33.85,29.16,29.73,29.4,4.27,17.0,54.8,3.2,5895531634.0,4496212400.0,0.58,-0.21,17.27,28.65
13,688102,斯瑞新材,14.77,12.66,1.66,405770.0,601336241.0,16.55,15.67,13.5,13.5,13.11,3.3,5.58,83.07,9.61,10742780635.0,10742780635.0,0.61,0.27,48.74,68.22
14,300648,星云股份,35.81,11.66,3.74,136019.0,481802794.7,16.5,37.69,32.4,32.43,32.07,4.65,12.81,-387.9,4.48,6241016934.0,3802643811.0,0.08,0.0,33.12,55.7
15,688205,德科立,59.36,11.08,5.92,65260.0,380109732.0,13.92,61.02,53.58,53.58,53.44,2.24,7.4,160.42,4.19,9329057549.0,5236218672.0,0.07,-0.25,7.38,-14.92
16,688011,新光光电,21.54,10.75,2.09,53165.0,112891586.0,19.18,22.77,19.04,19.69,19.45,6.15,5.32,-44.91,1.99,2154000000.0,2154000000.0,0.19,-0.23,23.37,40.6
17,838171,邦德股份,19.24,10.45,1.82,69676.0,132425456.92,11.48,19.98,17.98,18.1,17.42,9.5,12.04,21.65,4.47,2517034520.0,1113706072.0,-0.47,-0.36,13.71,51.14
18,600110,诺德股份,3.59,10.12,0.33,385148.0,133137587.0,9.51,3.59,3.28,3.28,3.26,3.97,2.22,-41.34,1.09,6229299546.0,6229299546.0,0.0,0.0,-16.32,-10.25
19,002969,嘉美包装,3.7,10.12,0.34,448288.0,160573288.9,10.71,3.7,3.34,3.36,3.36,2.36,4.72,70.29,1.53,3535169773.0,3514170549.0,0.0,0.0,12.8,19.35
20,300600,国瑞科技,9.8,10.11,0.9,248906.0,238836605.22,15.62,10.25,8.86,8.86,8.9,5.36,10.11,-158.09,2.89,2883497904.0,2413512993.0,-1.01,-1.21,25.8,28.78
21,002418,康盛股份,3.82,10.09,0.35,1314625.0,488786627.0,9.51,3.82,3.49,3.49,3.47,3.56,11.57,86.52,3.03,4341048000.0,4341035681.0,0.0,0.0,1.87,56.56
22,603023,威帝股份,4.05,10.05,0.37,537249.0,208915917.0,12.23,4.05,3.6,3.7,3.68,13.59,9.63,705.43,2.94,2260375498.0,2260375498.0,0.0,0.0,45.68,47.81
23,002298,中电鑫龙,6.57,10.05,0.6,531065.0,339490014.56,9.88,6.57,5.98,5.99,5.97,1.81,8.12,28.8,2.36,4862528620.0,4294581783.0,0.0,0.0,-1.05,23.5
24,000533,顺钠股份,7.12,10.05,0.65,264214.0,186569902.92,7.73,7.12,6.62,6.63,6.47,0.68,3.86,63.05,5.54,4918609920.0,4876505088.0,0.0,0.0,9.71,17.49
25,000989,九芝堂,10.29,10.05,0.94,826169.0,837602821.35,7.91,10.29,9.55,9.57,9.35,5.8,11.9,18.89,2.44,8807643303.0,7142838002.0,0.0,0.0,30.09,34.33
26,603711,香飘飘,15.02,10.04,1.37,123896.0,178793879.0,11.14,15.02,13.5,13.63,13.65,2.69,3.0,-82.54,1.78,6198521190.0,6198521190.0,0.0,0.0,5.77,-8.41
27,002177,御银股份,7.67,10.04,0.7,3988740.0,3006563528.34,6.31,7.67,7.23,7.32,6.97,9.56,59.6,222.11,3.43,5838337225.0,5132841574.0,0.0,0.92,54.33,70.44
28,603151,邦基科技,17.12,10.03,1.56,58480.0,97556918.0,10.35,17.12,15.51,15.82,15.56,4.85,7.23,25.68,2.26,2876160000.0,1383843840.0,0.0,0.0,51.37,71.03
29,603535,嘉诚国际,11.52,10.03,1.05,365654.0,398507422.0,10.79,11.52,10.39,10.51,10.47,3.5,7.65,23.55,2.31,5885716884.0,5502980713.0,0.0,0.0,30.61,43.28
30,002951,金时科技,10.2,10.03,0.93,16486.0,16816148.4,0.0,10.2,10.2,10.2,9.27,0.68,0.41,-40.83,2.14,4131000000.0,4130984700.0,0.0,0.0,67.21,52.69
31,603906,龙蟠科技,13.93,10.03,1.27,805775.0,1072547813.0,9.95,13.93,12.67,12.75,12.66,4.54,14.26,-89.26,3.24,9264549119.0,7871549119.0,0.0,0.0,14.74,34.46
32,002826,易明医药,13.4,10.02,1.22,16054.0,21512145.6,0.0,13.4,13.4,13.4,12.18,0.37,0.93,33.99,3.36,2555081850.0,2314364049.0,0.0,0.0,28.11,29.34
33,002657,中科金财,26.14,10.02,2.38,753845.0,1811578910.22,13.34,26.14,22.97,23.0,23.76,2.95,22.41,-57.44,4.94,8888959149.0,8792352741.0,5.4,8.11,34.74,42.69
34,002741,光华科技,16.47,10.02,1.5,299247.0,480771528.84,10.09,16.47,14.96,14.96,14.97,4.47,7.02,75.94,4.12,7658917446.0,7022123095.0,0.0,0.0,-10.1,-0.3
35,002275,桂林三金,16.14,10.02,1.47,186031.0,291960026.68,9.48,16.14,14.75,14.75,14.67,9.47,3.33,22.62,3.24,9483357204.0,9022926840.0,0.0,0.0,22.09,9.5
36,002785,万里石,32.18,10.02,2.93,194422.0,618011763.66,5.57,32.18,30.55,30.98,29.25,5.66,10.05,673.8,8.18,7292621785.0,6226669840.0,0.0,0.0,10.17,-1.74
37,002342,巨力索具,6.37,10.02,0.58,1397584.0,849960629.52,11.23,6.37,5.72,5.78,5.79,1.58,14.64,255.39,2.51,6115200000.0,6081375300.0,0.0,0.0,102.22,97.21
38,001338,永顺泰,13.08,10.01,1.19,433425.0,548537492.0,10.51,13.08,11.83,11.83,11.89,8.09,18.37,23.1,1.78,6562639309.0,3086284611.0,0.0,0.0,18.26,20.22
39,605099,共创草坪,30.77,10.01,2.8,82140.0,249602889.0,5.65,30.77,29.19,30.77,27.97,6.11,2.05,19.81,4.65,12358524340.0,12310769300.0,0.0,0.0,46.25,46.66
40,603017,中衡设计,11.87,10.01,1.08,234859.0,263039587.0,14.27,11.87,10.33,10.33,10.79,1.83,8.51,38.31,2.21,3275001585.0,3275001585.0,0.0,0.0,33.67,47.82
41,603863,松炀资源,14.41,10.0,1.31,81188.0,114603241.0,9.77,14.41,13.13,13.13,13.1,3.34,3.97,-40.94,6.56,2949006500.0,2949006500.0,0.0,0.0,-7.51,-28.34
42,600259,广晟有色,52.03,10.0,4.73,233836.0,1171401459.0,10.21,52.03,47.2,47.3,47.3,2.96,6.95,92.58,5.13,17504760397.0,17504760397.0,0.0,0.0,70.81,87.09
43,000889,中嘉博创,2.97,10.0,0.27,17633.0,5236929.72,0.0,2.97,2.97,2.97,2.7,0.17,0.2,-123.21,29.37,2780784615.0,2583453538.0,0.0,0.0,13.36,14.67
44,000888,峨眉山Ａ,15.18,10.0,1.38,437341.0,638870968.8,10.94,15.18,13.67,13.75,13.8,7.48,8.3,33.95,2.99,7998540888.0,7998540888.0,0.0,0.0,21.93,14.74
45,605005,合兴股份,24.19,10.0,2.2,27555.0,66654843.0,0.0,24.19,24.19,24.19,21.99,0.47,0.69,46.64,4.83,9700190000.0,9700190000.0,0.0,0.0,44.5,48.4
46,603076,乐惠国际,36.3,10.0,3.3,42530.0,153832384.0,3.48,36.3,35.15,36.22,33.0,0.78,3.52,122.55,3.45,4381458787.0,4381458787.0,0.0,0.0,61.19,60.34
47,603823,百合花,11.44,10.0,1.04,187311.0,212050451.0,10.48,11.44,10.35,10.39,10.4,4.74,4.56,26.01,2.04,4763246534.0,4702200406.0,0.0,0.0,10.75,23.01
48,605006,山东玻纤,7.38,9.99,0.67,450319.0,327767958.0,5.96,7.38,6.98,7.05,6.71,9.36,7.51,129.06,1.78,4508881125.0,4428068649.0,0.0,0.0,12.5,17.33
49,002952,亚世光电,22.14,9.99,2.01,140184.0,297910565.63,12.47,22.14,19.63,19.97,20.13,3.15,10.62,203.98,4.22,3638487600.0,2923477008.0,0.0,0.0,2.74,-17.39
