序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002104,恒宝股份,9.988776206970215,9.8,161292908,5875511639.200001,6940185168.000001,2.7451720237731934,317390640,092500,092500,0,3/3,3,通信设备
2,002177,御银股份,9.936908721923828,6.97,65654626,4664394494.58,5305503333.12,1.4075701236724854,1113459800,092500,092500,0,4/4,4,计算机设
3,002246,北化股份,10.025928497314453,12.73,123815799,6989212927.62,6989213004.0,1.7715270519256592,210202852,092500,092500,0,1/1,1,化学制品
4,603056,德邦股份,10.0,22.88,1026691184,23333376077.44,23333376168.96,4.4024457931518555,213755988,092500,140009,1,5/5,5,物流行业
5,603879,永悦科技,10.0,5.94,29645530,2134505973.6000001,2134506021.1200001,1.3888708353042603,204873985,092501,092501,0,2/2,2,塑料制品
6,603123,翠微股份,10.04444408416748,12.38,70050150,8075176248.620001,9888359999.36,0.8674752116203308,565258023,092502,092502,0,3/3,3,多元金融
7,605005,合兴股份,10.00500202178955,21.99,354765136,8817990000.0,8817990000.0,4.3889617919921875,541842396,092503,094021,0,4/3,1,汽车零部
8,605099,共创草坪,9.988203048706055,27.97,70909544,11190517300.0,11233926740.0,0.6336574554443359,89173954,092503,092503,0,2/2,2,家用轻工
9,002633,申科股份,9.974093437194824,16.98,73083056,2537130375.0,2547000000.0,2.8805689811706543,40469962,093000,093000,0,2/2,2,通用设备
10,003009,中天火箭,9.990253448486328,45.14,643713120,7014437176.18,7014472836.78,9.31667709350586,74663546,093012,095436,3,2/2,2,航天航空
11,002537,海联金汇,9.963985443115234,9.16,2206525200,10753993384.2,10753993448.32,20.79701042175293,284216992,093027,093851,2,3/3,3,汽车零部
12,603017,中衡设计,9.989806175231934,10.79,674372064,2977023344.62,2977023323.04,22.950851440429688,11065145,093040,140726,10,2/2,2,工程咨询
13,001268,联合精密,10.013908386230469,23.73,86529036,988891011.57,2561258015.82,8.81682300567627,88484424,093054,093054,0,1/1,1,通用设备
14,603906,龙蟠科技,9.991312026977539,12.66,569498368,7153898911.9800005,8419898823.36,8.006938934326172,136093734,093108,094250,2,1/1,1,电池
15,000510,新金路,10.03649616241455,6.03,744183344,3658188846.51,3910717811.52,20.691280364990234,230534111,093109,112139,1,1/1,1,化学原料
16,002250,联化科技,10.0,10.12,1190177424,9174125658.72,9222691174.4,13.118619918823242,99634233,093115,103803,5,4/4,4,农药兽药
17,002951,金时科技,9.964412689208984,9.27,45998129,3754336095.0,3754350000.0,1.2435355186462402,117753102,093136,093136,0,1/1,1,包装材料
18,603681,永冠新材,10.029498100280762,18.65,231058428,3564593243.2499995,3564593243.2499995,6.618593692779541,228847809,093157,093157,0,7/5,1,化学制品
19,002526,山东矿机,10.0,3.96,703196976,7013494374.48,7059863606.4,10.151601791381836,186361512,093248,095706,1,1/1,1,专用设备
20,002550,千红制药,10.051546096801758,8.54,1346797440,8179096013.199999,10929491999.999998,16.781982421875,161582427,093248,103954,10,4/2,1,化学制药
21,002082,万邦德,10.063898086547852,6.89,183552692,3811933302.58,4214537595.8399997,4.871310710906982,102345072,093254,093254,0,2/2,2,化学制药
22,002907,华森制药,9.985458374023438,22.69,1151175312,7008671102.450001,9475260500.800001,16.845361709594727,67581030,093254,133254,2,5/5,5,中药
23,000566,海南海药,9.967320442199707,6.73,463314624,7846572503.09,8731267257.6,6.091071128845215,215935213,093330,093330,0,2/2,2,化学制药
24,600794,保税科技,9.932279586791992,4.87,440281664,5844741004.59,5844741019.2,7.701314926147461,181588177,093434,093434,0,1/1,1,物流行业
25,603506,南都物业,9.97624683380127,13.89,100100435,2608233350.31,2608233350.31,3.9386672973632812,81933193,093617,093617,0,4/2,1,房地产服
26,603093,南华期货,9.992313385009766,14.31,268519296,8730042928.83,8730042857.28,3.145427703857422,97054713,093725,094234,1,1/1,1,多元金融
27,300651,金陵体育,20.0,20.4,321189408,1529511950.3999999,2626555855.2,22.07420539855957,175533024,093942,093942,0,1/1,1,家用轻工
28,002565,顺灏股份,9.976798057556152,4.74,274663920,5024187515.280001,5024347518.72,5.570157051086426,212064168,094124,094124,0,1/1,1,包装材料
29,002968,新大正,10.018552780151367,11.86,164389292,2527360461.38,2683654506.3799996,6.776370048522949,96755836,094521,094521,0,3/2,1,房地产服
30,600561,江西长运,9.954058647155762,7.18,119607569,2042543424.0,2042543424.0,6.007004737854004,76935293,095003,095003,0,1/1,1,铁路公路
31,002798,帝欧家居,10.058026313781738,5.69,103025173,1846268104.2900002,2242992719.6800003,5.7744669914245605,112524552,095015,095015,0,1/1,1,装修建材
32,002682,龙洲股份,10.080645561218262,5.46,261002828,3070471371.24,3070532512.32,8.821817398071289,226465593,095115,095115,0,1/1,1,物流行业
33,300238,冠昊生物,19.97389030456543,18.38,1316304320,4873164427.16,4873561784.38,28.196121215820312,86632292,095445,140815,5,1/1,1,医疗器械
34,300865,大宏立,19.982698440551758,27.74,239355472,1879330962.4799998,2654163200.0,13.346674919128418,201586580,095618,095618,0,1/1,1,专用设备
35,000953,河化股份,9.951457023620605,9.06,575986112,3317067086.7000003,3317067059.52,18.274734497070312,174932029,095627,095627,0,1/1,1,化学制药
36,601825,沪农商行,10.044642448425293,9.86,1336037200,91861514384.73999,95094221941.76,1.4680360555648804,164032734,095709,104103,20,1/1,1,银行
37,002829,星网宇达,10.019940376281738,22.07,441115440,3223596373.48,4586353325.58,14.142831802368164,177152932,100021,100021,0,4/2,1,通信设备
38,871263,莱赛激光,30.000001907348633,23.79,488922000,1234448112.3,2270755500.0,42.069969177246094,19998944,100026,132959,2,1/1,1,仪器仪表
39,601069,西部黄金,10.028011322021484,19.64,690516592,13433617806.4,18023263481.600002,5.273808002471924,119258008,100859,100859,0,1/1,1,贵金属
40,002467,二六三,10.055866241455078,5.91,891240800,8058856284.24,8128447763.52,11.303299903869629,242002089,100906,100906,0,1/1,1,通信服务
