序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002104,恒宝股份,9.988776206970215,9.8,121749908,5875511639.200001,6940185168.000001,2.0721583366394043,405462652,092500,092500,0,3/3,3,通信设备
2,002177,御银股份,9.936908721923828,6.97,54056546,4664394494.58,5305503333.12,1.158918857574463,1354090686,092500,092500,0,4/4,4,计算机设
3,002246,北化股份,10.025928497314453,12.73,111653557,6989212927.62,6989213004.0,1.5975126028060913,237415773,092500,092500,0,1/1,1,化学制品
4,603056,德邦股份,10.0,22.88,574489408,23333376077.44,23333376168.96,2.462092876434326,260584896,092500,092500,0,5/5,5,物流行业
5,603879,永悦科技,10.0,5.94,28649986,2134505973.6000001,2134506021.1200001,1.3422303199768066,259305175,092501,092501,0,2/2,2,塑料制品
6,603123,翠微股份,10.04444408416748,12.38,56165584,8075176248.620001,9888359999.36,0.6955338716506958,798210404,092502,092502,0,3/3,3,多元金融
7,605005,合兴股份,10.00500202178955,21.99,337621744,8817990000.0,8817990000.0,4.194547653198242,566453274,092503,094021,0,4/3,1,汽车零部
8,605099,共创草坪,9.988203048706055,27.97,64459662,11190517300.0,11233926740.0,0.5760204195976257,94636495,092503,092503,0,2/2,2,家用轻工
9,002633,申科股份,9.974093437194824,16.98,66620468,2537130375.0,2547000000.0,2.6258485317230225,47141404,093000,093000,0,2/2,2,通用设备
10,003009,中天火箭,9.990253448486328,45.14,623154064,7014437176.18,7014472836.78,9.023580551147461,121656588,093012,095436,3,2/2,2,航天航空
11,002537,海联金汇,9.963985443115234,9.16,2146317040,10753993384.2,10753993448.32,20.237140655517578,430294664,093027,093851,2,3/3,3,汽车零部
12,603017,中衡设计,9.989806175231934,10.79,537841328,2977023344.62,2977023323.04,18.35676383972168,57973591,093040,100231,6,2/2,2,工程咨询
13,001268,联合精密,10.013908386230469,23.73,78235401,988891011.57,2561258015.82,7.978142261505127,110038383,093054,093054,0,1/1,1,通用设备
14,603906,龙蟠科技,9.991312026977539,12.66,535039552,7153898911.9800005,8419898823.36,7.5252604484558105,153749268,093108,094250,2,1/1,1,电池
15,002250,联化科技,10.0,10.12,1039273568,9174125658.72,9222691174.4,11.471896171569824,176800448,093115,094024,4,4/4,4,农药兽药
16,002951,金时科技,9.964412689208984,9.27,44947838,3754336095.0,3754350000.0,1.2155600786209106,147745260,093136,093136,0,1/1,1,包装材料
17,603681,永冠新材,10.029498100280762,18.65,212872589,3564593243.2499995,3564593243.2499995,6.108414173126221,331658022,093157,093157,0,7/5,1,化学制品
18,600521,华海药业,10.005784034729004,19.02,1313419840,27897690960.42,28680407116.8,4.752382278442383,114359271,093233,100342,3,1/1,1,化学制药
19,002526,山东矿机,10.0,3.96,654628000,7013494374.48,7059863606.4,9.459094047546387,365886164,093248,095706,1,1/1,1,专用设备
20,002550,千红制药,10.051546096801758,8.54,1148767120,8179096013.199999,10929491999.999998,14.359158515930176,163231852,093248,094827,9,4/2,1,化学制药
