序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.0,2.97,5354839,2583453537.7200003,2780784626.4,0.2072744369506836,142448102,092500,092500,0,1/1,1,通信服务
2,002826,易明医药,10.016420364379883,13.4,22802566,2314364049.0,2555081850.0,0.9852626919746399,428587154,092500,092500,0,1/1,1,中药
3,002951,金时科技,10.032362937927246,10.2,52826228,4130984699.9999995,4130999999.9999995,1.2787805795669556,95538891,092500,092500,0,2/2,2,包装材料
4,603879,永悦科技,9.932659149169922,6.53,476348880,2346519193.2000003,2346519245.44,20.301240921020508,61981695,092501,133116,2,3/3,3,塑料制品
5,605005,合兴股份,10.004547119140625,24.19,68766630,9700190000.0,9700190000.0,0.708920419216156,557253636,092501,092501,0,5/4,2,汽车零部
6,603226,菲林格尔,9.975668907165527,9.04,194628335,3213645600.7999997,3213645655.0399995,6.15090274810791,34906070,092502,094550,3,2/2,1,装修建材
7,605099,共创草坪,10.010725975036621,30.77,264612495,12310769300.0,12358524340.0,2.174966812133789,50314334,092502,093723,2,3/3,3,家用轻工
8,603076,乐惠国际,10.0,36.3,156522214,4381458787.2,4381458787.2,3.5850014686584473,86125380,093002,093159,2,7/5,2,专用设备
9,000533,顺钠股份,10.046367645263672,7.12,200949426,4876505088.0,4918609920.0,4.1525678634643555,189436592,093036,093036,0,1/1,1,电网设备
10,002082,万邦德,10.014513969421387,7.58,790608160,4193679888.76,4636603044.4800005,19.25033950805664,38124368,093118,132351,3,3/3,3,化学制药
11,000989,九芝堂,10.053476333618164,10.29,883116144,7142838002.369999,8807643344.64,12.539003372192383,119424371,093121,093603,2,2/2,2,中药
12,605006,山东玻纤,9.98509693145752,7.38,329244704,4428068648.76,4508881139.5199995,7.5385565757751465,76296801,093141,093547,3,2/2,2,玻璃玻纤
13,603017,中衡设计,10.009267807006836,11.87,268750240,3275001584.8599997,3275001561.12,8.686665534973145,121239990,093229,093229,0,3/3,3,工程咨询
14,603697,有友食品,10.013812065124512,15.93,554406784,6813135121.14,6813135089.28,8.33033561706543,107943591,093342,143851,1,6/3,2,食品饮料
15,603305,旭升集团,9.991876602172852,13.54,310202336,12907860132.24,12907860078.08,2.4279088973999023,151614136,093407,093407,0,1/1,1,汽车零部
16,002731,萃华珠宝,9.992254257202148,14.2,473882416,3261120880.0,3637415200.0,14.859326362609863,133633644,093536,100733,2,2/2,2,珠宝首饰
17,002298,中电鑫龙,10.050251007080078,6.57,348907456,4294581783.1200004,4862528586.72,8.343703269958496,216887519,093642,093642,0,1/1,1,电网设备
18,603823,百合花,10.0,11.44,220041634,4702200405.76,4763246625.28,4.727031230926514,46664068,093738,094005,2,1/1,1,化学制品
19,000838,财信发展,9.842519760131836,2.79,85979732,2940006735.45,3070289471.04,2.9661951065063477,91599885,093930,093930,0,1/1,1,房地产开
20,603863,松炀资源,10.0,14.41,118287878,2949006500.0,2949006500.0,4.092118263244629,114017395,093951,093951,0,1/1,1,造纸印刷
21,603151,邦基科技,10.025707244873047,17.12,104137846,1383843840.0,2876160000.0,7.710350036621094,29126256,094155,094155,0,1/1,1,农牧饲渔
22,601700,风范股份,9.90783405303955,4.77,125178008,5448516758.999999,5448516778.08,2.3466904163360596,88801148,094236,094236,0,1/1,1,电网设备
23,300949,奥雅股份,20.0,46.68,252466334,1601173620.84,2824443420.0,16.572681427001953,121027236,094318,094318,0,1/1,1,工程咨询
24,002785,万里石,10.017093658447266,32.18,638156448,6226669840.14,7292621785.1,10.371438980102539,79191762,094503,101815,1,1/1,1,装修建材
25,603042,华脉科技,9.978616714477539,15.43,259355136,2477901231.2,2477901231.2,10.766769409179688,170965356,094833,094833,0,1/1,1,通信设备
26,002741,光华科技,10.020039558410645,16.47,497803152,7022123095.049999,7658917346.879999,7.2612223625183105,236163330,095024,095024,0,1/1,1,电子化学
27,300340,科恒股份,20.020427703857422,11.75,368094688,2472958603.5,3241746980.0,15.31306266784668,146695659,095209,095209,0,1/1,1,电池
28,002055,得润电子,9.967320442199707,6.73,420451952,4003460098.8300004,4068217807.6800003,10.768380165100098,71867200,095257,102936,1,4/2,1,消费电子
29,603256,宏和科技,9.97352123260498,12.46,368348064,10961404650.0,10961404699.84,3.4813454151153564,113617718,095510,095510,0,4/2,1,玻璃玻纤
30,300651,金陵体育,20.0,24.48,826621776,1835414340.48,3151867026.2400002,47.03818130493164,34994894,095539,141954,1,2/2,2,家用轻工
31,603023,威帝股份,10.05434799194336,4.05,209884414,2260375498.35,2260375502.4,9.668937683105469,39663359,095556,100050,2,1/1,1,汽车零部
32,603093,南华期货,9.993012428283691,15.74,479389312,9602437155.82,9602437077.12,5.236709117889404,82477600,095614,095614,0,2/2,2,多元金融
33,300368,汇金股份,20.027816772460938,8.63,588137728,4564782189.25,4564782163.360001,13.978224754333496,224955621,100018,100018,0,4/2,1,计算机设
34,002952,亚世光电,9.98509693145752,22.14,304362160,2923477008.48,3638487600.0,10.83709716796875,144322047,100430,100633,1,1/1,1,光学光电
35,002418,康盛股份,10.086455345153809,3.82,514814000,4341035680.5,4341048000.0,12.167923927307129,135979585,100721,101142,1,4/2,1,家电行业
36,002342,巨力索具,10.017271041870117,6.37,884185808,6081375300.0,6115200000.0,15.201923370361328,197579564,101245,101245,0,1/1,1,通用设备
37,600684,珠江股份,9.946236610412598,4.09,396605312,3490654357.0699997,3490654344.7999997,11.581856727600098,55044872,101251,104945,1,1/1,1,房地产服
38,002866,传艺科技,9.975062370300293,17.64,379544640,3197541165.84,5107172595.84,12.252296447753906,185362707,102218,102218,0,1/1,1,消费电子
39,300003,乐普医疗,19.982994079589844,14.11,2966145808,22803148706.2,26535422451.68,13.423030853271484,469908758,102306,142345,1,1/1,1,医疗器械
40,600110,诺德股份,10.122699737548828,3.59,141945486,6229299545.88,6229299531.5199995,2.3610334396362305,103790296,102748,102748,0,1/1,1,电池
41,000888,峨眉山Ａ,10.0,15.18,669619584,7998540888.36,7998540918.72,8.684487342834473,183586920,103457,103457,0,1/1,1,旅游酒店
42,600259,广晟有色,10.0,52.03,1211985280,17504760397.3,17504760085.12,7.182224273681641,285051766,104222,104222,0,2/2,2,小金属
43,002969,嘉美包装,10.119048118591309,3.7,173419319,3514170548.8,3535169795.2000003,5.085485935211182,119160720,104227,104227,0,1/1,1,包装材料
44,603711,香飘飘,10.036630630493164,15.02,197484767,6198521190.0,6198521129.92,3.3037424087524414,119908670,105140,105140,0,1/1,1,食品饮料
45,001338,永顺泰,10.008410453796387,13.08,596257264,3086284611.48,6562639282.56,19.915176391601562,136090860,105236,111630,1,1/1,1,农牧饲渔
46,002427,尤夫股份,9.968847274780273,10.59,1187204496,10428575157.99,10435733182.56,11.952794075012207,179526975,105554,105554,0,16/8,1,化纤行业
47,002275,桂林三金,10.0204496383667,16.14,329254880,9022926840.24,9483357333.12,3.741018056869507,23761308,110200,110200,0,1/1,1,中药
48,603535,嘉诚国际,10.028653144836426,11.52,429314432,5502980712.96,5885716930.559999,8.214470863342285,67901760,111939,111939,0,1/1,1,物流行业
49,002657,中科金财,10.016834259033203,26.14,2644176256,8792352740.960001,8888959280.0,31.940412521362305,241777172,112845,134603,2,4/2,1,互联网服
50,603221,爱丽家居,10.008857727050781,12.42,180894777,3008993400.0,3037683600.0,6.163412570953369,80739936,130039,130039,0,1/1,1,塑料制品
51,603238,诺邦股份,10.031152725219727,17.66,199490798,3134808940.0,3134808940.0,6.600640296936035,103538195,130220,130220,0,1/1,1,美容护理
52,002290,禾盛新材,10.003227233886719,34.09,232072098,8428746704.700001,8458149329.700001,2.866098642349243,218339325,130615,130615,0,1/1,1,家电行业
53,603099,长白山,10.009044647216797,36.49,832950624,9730788300.0,9730788300.0,8.897810935974121,85912056,132242,132242,0,1/1,1,旅游酒店
54,002973,侨银股份,10.0,14.63,397847920,3261012223.7000003,5978777259.84,12.972952842712402,190770811,132612,132612,0,5/3,1,环保行业
55,002345,潮宏基,9.993674278259277,17.39,965645312,15077205907.35,15451235922.560001,6.682488441467285,146364795,132645,132645,0,2/2,2,珠宝首饰
56,000565,渝三峡Ａ,9.979209899902344,10.58,831471344,4587405687.6,4587405729.92,19.08074378967285,117436942,133351,133351,0,1/1,1,化学制品
57,603208,江山欧派,10.033002853393555,16.67,162280155,2953468475.5800004,2953468475.5800004,5.632181644439697,32984262,133615,143136,1,1/1,1,装修建材
58,002956,西麦食品,10.0,24.31,202326510,5426582757.309999,5427131774.349999,3.8916985988616943,140739900,133636,133636,0,1/1,1,食品饮料
59,003010,若羽臣,9.998611450195312,79.21,747489040,9578537053.759998,12992856380.259998,7.9144415855407715,63000069,133712,133712,0,2/2,2,互联网服
60,605009,豪悦护理,10.007662773132324,71.78,409269904,11054217046.56,11077186646.56,3.8414318561553955,78128438,134422,141116,1,1/1,1,美容护理
61,603900,莱绅通灵,10.042194366455078,13.04,944900496,4453275273.599999,4473030873.599999,22.202571868896484,59109798,134434,140228,3,11/6,1,珠宝首饰
62,603283,赛腾股份,9.990229606628418,45.03,552150416,8780924209.44,9002021509.44,6.475226879119873,123121026,135637,135637,0,1/1,1,专用设备
63,600939,重庆建工,10.0,3.19,140606654,6066740242.309999,6066740264.64,2.4130516052246094,112879426,141105,141105,0,1/1,1,工程建设
64,000826,启迪环境,10.0,2.42,804700000,3448918560.7799997,3449354860.16,25.871431350708008,71107252,141448,141448,0,5/3,1,环保行业
65,000546,金圆股份,10.112359046936035,4.9,235595734,3413855509.4,3810476454.4,7.157231330871582,229045315,142515,142515,0,1/1,1,环保行业
66,002191,劲嘉股份,9.921670913696289,4.21,242400591,6065871296.56,6111988882.72,4.18437385559082,275154127,142833,142833,0,1/1,1,包装材料
67,002615,哈尔斯,10.027472496032715,8.01,256743505,2451446138.07,3734804501.2799997,10.88443374633789,243520444,142839,142839,0,1/1,1,家用轻工
68,300741,华宝股份,20.02334976196289,20.56,290342912,12662434204.0,12662492800.0,2.5132150650024414,262043162,142957,142957,0,1/1,1,食品饮料
69,605599,菜百股份,9.994120597839355,18.71,568155760,14552222638.0,14552222787.68,4.080076217651367,239488,143014,143911,4,5/3,2,珠宝首饰
