序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.0,2.97,5230990,2583453537.7200003,2780784626.4,0.2024805098772049,163259486,092500,092500,0,1/1,1,通信服务
2,002826,易明医药,10.016420364379883,13.4,19456586,2314364049.0,2555081850.0,0.8406882286071777,536403554,092500,092500,0,1/1,1,中药
3,002951,金时科技,10.032362937927246,10.2,16386728,4130984699.9999995,4130999999.9999995,0.39667850732803345,62321571,092500,092500,0,2/2,2,包装材料
4,603879,永悦科技,9.932659149169922,6.53,380567584,2346519193.2000003,2346519245.44,16.218975067138672,99495233,092501,093510,1,3/3,3,塑料制品
5,605005,合兴股份,10.004547119140625,24.19,66195233,9700190000.0,9700190000.0,0.6824117302894592,560415269,092501,092501,0,5/4,2,汽车零部
6,603226,菲林格尔,9.975668907165527,9.04,193245676,3213645600.7999997,3213645655.0399995,6.1078782081604,30750825,092502,094550,3,2/2,1,装修建材
7,605099,共创草坪,10.010725975036621,30.77,245716638,12310769300.0,12358524340.0,2.0214765071868896,69644048,092502,093723,2,3/3,3,家用轻工
8,603076,乐惠国际,10.0,36.3,153480274,4381458787.2,4381458787.2,3.5155739784240723,111125190,093002,093159,2,7/5,2,专用设备
9,000533,顺钠股份,10.046367645263672,7.12,184757863,4876505088.0,4918609920.0,3.820535659790039,286058524,093036,093036,0,1/1,1,电网设备
10,000989,九芝堂,10.053476333618164,10.29,826118672,7142838002.369999,8807643344.64,11.741036415100098,161823565,093121,093603,2,2/2,2,中药
11,605006,山东玻纤,9.98509693145752,7.38,326803392,4428068648.76,4508881139.5199995,7.483424186706543,78307113,093141,093547,3,2/2,2,玻璃玻纤
12,603017,中衡设计,10.009267807006836,11.87,260950467,3275001584.8599997,3275001561.12,8.448504447937012,188489475,093229,093229,0,3/3,3,工程咨询
13,603305,旭升集团,9.991876602172852,13.54,268453344,12907860132.24,12907860078.08,2.1044704914093018,251911442,093407,093407,0,1/1,1,汽车零部
14,002731,萃华珠宝,9.992254257202148,14.2,468796832,3261120880.0,3637415200.0,14.703380584716797,175896252,093536,100733,2,2/2,2,珠宝首饰
15,002298,中电鑫龙,10.050251007080078,6.57,336305536,4294581783.1200004,4862528586.72,8.050265312194824,307163918,093642,093642,0,1/1,1,电网设备
16,603823,百合花,10.0,11.44,210327209,4702200405.76,4763246625.28,4.520437717437744,59732701,093738,094005,2,1/1,1,化学制品
17,000838,财信发展,9.842519760131836,2.79,79558268,2940006735.45,3070289471.04,2.7477784156799316,125933067,093930,093930,0,1/1,1,房地产开
18,603863,松炀资源,10.0,14.41,114108690,2949006500.0,2949006500.0,3.9504032135009766,155063128,093951,093951,0,1/1,1,造纸印刷
19,603151,邦基科技,10.025707244873047,17.12,96589638,1383843840.0,2876160000.0,7.164897441864014,60108320,094155,094155,0,1/1,1,农牧饲渔
20,601700,风范股份,9.90783405303955,4.77,115799234,5448516758.999999,5448516778.08,2.174556016921997,135900128,094236,094236,0,1/1,1,电网设备
