序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.0,2.97,5352760,2583453537.7200003,2780784626.4,0.20719395577907562,151046549,092500,092500,0,1/1,1,通信服务
2,002826,易明医药,10.016420364379883,13.4,22625686,2314364049.0,2555081850.0,0.977620005607605,428388834,092500,092500,0,1/1,1,中药
3,002951,金时科技,10.032362937927246,10.2,17515868,4130984699.9999995,4130999999.9999995,0.4240119457244873,58801551,092500,092500,0,2/2,2,包装材料
4,603879,永悦科技,9.932659149169922,6.53,475428144,2346519193.2000003,2346519245.44,20.26200294494629,64693604,092501,133116,2,3/3,3,塑料制品
5,605005,合兴股份,10.004547119140625,24.19,68430389,9700190000.0,9700190000.0,0.7054541110992432,556873853,092501,092501,0,5/4,2,汽车零部
6,603226,菲林格尔,9.975668907165527,9.04,194573191,3213645600.7999997,3213645655.0399995,6.149186611175537,34942230,092502,094550,3,2/2,1,装修建材
7,605099,共创草坪,10.010725975036621,30.77,263994018,12310769300.0,12358524340.0,2.16994309425354,50588187,092502,093723,2,3/3,3,家用轻工
8,603076,乐惠国际,10.0,36.3,155843404,4381458787.2,4381458787.2,3.5695087909698486,104068470,093002,093159,2,7/5,2,专用设备
9,000533,顺钠股份,10.046367645263672,7.12,198379106,4876505088.0,4918609920.0,4.099859714508057,201809016,093036,093036,0,1/1,1,电网设备
10,002177,御银股份,10.043041229248047,7.67,3319243712,5132841574.38,5838337240.32,65.74555206298828,25150689,093115,141606,10,5/5,5,计算机设
11,002082,万邦德,10.014513969421387,7.58,788711648,4193679888.76,4636603044.4800005,19.205116271972656,31020392,093118,132351,3,3/3,3,化学制药
12,000989,九芝堂,10.053476333618164,10.29,881468704,7142838002.369999,8807643344.64,12.515939712524414,136798007,093121,093603,2,2/2,2,中药
13,605006,山东玻纤,9.98509693145752,7.38,329098576,4428068648.76,4508881139.5199995,7.535256385803223,77767635,093141,093547,3,2/2,2,玻璃玻纤
14,603017,中衡设计,10.009267807006836,11.87,268230338,3275001584.8599997,3275001561.12,8.670790672302246,125338701,093229,093229,0,3/3,3,工程咨询
15,603305,旭升集团,9.991876602172852,13.54,308485680,12907860132.24,12907860078.08,2.414609670639038,169471825,093407,093407,0,1/1,1,汽车零部
16,002731,萃华珠宝,9.992254257202148,14.2,472364576,3261120880.0,3637415200.0,14.812783241271973,137520042,093536,100733,2,2/2,2,珠宝首饰
17,002298,中电鑫龙,10.050251007080078,6.57,347316864,4294581783.1200004,4862528586.72,8.306665420532227,249263165,093642,093642,0,1/1,1,电网设备
18,603823,百合花,10.0,11.44,217394418,4702200405.76,4763246625.28,4.67073392868042,49645332,093738,094005,2,1/1,1,化学制品
19,000838,财信发展,9.842519760131836,2.79,85465535,2940006735.45,3070289471.04,2.9487054347991943,98761257,093930,093930,0,1/1,1,房地产开
20,603863,松炀资源,10.0,14.41,117688422,2949006500.0,2949006500.0,4.07179069519043,127956188,093951,093951,0,1/1,1,造纸印刷
21,603151,邦基科技,10.025707244873047,17.12,103535222,1383843840.0,2876160000.0,7.666802883148193,36621392,094155,094155,0,1/1,1,农牧饲渔
22,601700,风范股份,9.90783405303955,4.77,122461970,5448516758.999999,5448516778.08,2.2968411445617676,101287100,094236,094236,0,1/1,1,电网设备
23,300949,奥雅股份,20.0,46.68,252284282,1601173620.84,2824443420.0,16.561311721801758,136763064,094318,094318,0,1/1,1,工程咨询
24,002785,万里石,10.017093658447266,32.18,634935232,6226669840.14,7292621785.1,10.319706916809082,85235166,094503,101815,1,1/1,1,装修建材
25,603042,华脉科技,9.978616714477539,15.43,258778054,2477901231.2,2477901231.2,10.743480682373047,183023901,094833,094833,0,1/1,1,通信设备
26,002741,光华科技,10.020039558410645,16.47,496106752,7022123095.049999,7658917346.879999,7.237064361572266,259101099,095024,095024,0,1/1,1,电子化学
27,300340,科恒股份,20.020427703857422,11.75,366051360,2472958603.5,3241746980.0,15.230436325073242,193284409,095209,095209,0,1/1,1,电池
28,002055,得润电子,9.967320442199707,6.73,417422112,4003460098.8300004,4068217807.6800003,10.692699432373047,80231917,095257,102936,1,4/2,1,消费电子
