序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.0,2.97,5053859,2583453537.7200003,2780784626.4,0.19562414288520813,194665276,092500,092500,0,1/1,1,通信服务
2,002826,易明医药,10.016420364379883,13.4,14650006,2314364049.0,2555081850.0,0.6330035328865051,810684134,092500,092500,0,1/1,1,中药
3,002951,金时科技,10.032362937927246,10.2,13826528,4130984699.9999995,4130999999.9999995,0.3347029685974121,65156151,092500,092500,0,2/2,2,包装材料
4,603879,永悦科技,9.932659149169922,6.53,316834128,2346519193.2000003,2346519245.44,13.502889633178711,94489335,092501,093510,1,3/3,3,塑料制品
5,605005,合兴股份,10.004547119140625,24.19,61047601,9700190000.0,9700190000.0,0.6293444037437439,582778924,092501,092501,0,5/4,2,汽车零部
6,603226,菲林格尔,9.975668907165527,9.04,169224048,3213645600.7999997,3213645655.0399995,5.36036491394043,15993568,092502,094441,2,2/2,1,装修建材
7,605099,共创草坪,10.010725975036621,30.77,224010711,12310769300.0,12358524340.0,1.845159888267517,113005902,092502,093723,2,3/3,3,家用轻工
8,600468,百利电气,9.987030029296875,8.48,501464864,9223995522.08,9223995581.44,5.436533451080322,399239281,093000,093000,0,13/8,3,电网设备
9,603076,乐惠国际,10.0,36.3,147443584,4381458787.2,4381458787.2,3.377795934677124,123066256,093002,093159,2,7/5,2,专用设备
10,000533,顺钠股份,10.046367645263672,7.12,140913181,4876505088.0,4918609920.0,2.9214351177215576,545814358,093036,093036,0,1/1,1,电网设备
11,000989,九芝堂,10.053476333618164,10.29,756268960,7142838002.369999,8807643344.64,10.763137817382812,312890190,093121,093603,2,2/2,2,中药
12,605006,山东玻纤,9.98509693145752,7.38,317105920,4428068648.76,4508881139.5199995,7.264423847198486,81666637,093141,093547,3,2/2,2,玻璃玻纤
13,603017,中衡设计,10.009267807006836,11.87,250234041,3275001584.8599997,3275001561.12,8.121285438537598,220688227,093229,093229,0,3/3,3,工程咨询
14,603818,曲美家居,10.106383323669434,4.14,76054857,2842291559.7,2851888083.8399997,2.7472097873687744,167777640,093229,093229,0,1/1,1,装修建材
15,603305,旭升集团,9.991876602172852,13.54,230049885,12907860132.24,12907860078.08,1.806950569152832,440529018,093407,093407,0,1/1,1,汽车零部
16,002731,萃华珠宝,9.992254257202148,14.2,346313552,3261120880.0,3637415200.0,10.946964263916016,161266844,093536,093948,1,2/2,2,珠宝首饰
17,002298,中电鑫龙,10.050251007080078,6.57,281825776,4294581783.1200004,4862528586.72,6.78169584274292,710959403,093642,093642,0,1/1,1,电网设备
18,603823,百合花,10.0,11.44,145025401,4702200405.76,4763246625.28,3.131687879562378,136170320,093738,094005,2,1/1,1,化学制品
19,000838,财信发展,9.842519760131836,2.79,41673416,2940006735.45,3070289471.04,1.4591809511184692,301617414,093930,093930,0,1/1,1,房地产开
20,603863,松炀资源,10.0,14.41,99177048,2949006500.0,2949006500.0,3.444075345993042,248101293,093951,093951,0,1/1,1,造纸印刷
21,603151,邦基科技,10.025707244873047,17.12,84776838,1383843840.0,2876160000.0,6.311275005340576,124649008,094155,094155,0,1/1,1,农牧饲渔
22,601700,风范股份,9.90783405303955,4.77,88433253,5448516758.999999,5448516778.08,1.6722911596298218,290208211,094236,094236,0,1/1,1,电网设备
23,300949,奥雅股份,20.0,46.68,208087658,1601173620.84,2824443420.0,13.801047325134277,839105676,094318,094318,0,1/1,1,工程咨询
24,002929,润建股份,10.008722305297852,50.45,464552032,10622789484.35,14331991789.6,4.522006988525391,1118859920,094424,094424,0,1/1,1,通信服务
25,002785,万里石,10.017093658447266,32.18,213592717,6226669840.14,7292621785.1,3.5335047245025635,638512342,094503,094503,0,1/1,1,装修建材
