序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.0,2.97,5193568,2583453537.7200003,2780784626.4,0.20103198289871216,170816651,092500,092500,0,1/1,1,通信服务
2,002826,易明医药,10.016420364379883,13.4,15807766,2314364049.0,2555081850.0,0.6830284595489502,634677814,092500,092500,0,1/1,1,中药
3,002951,金时科技,10.032362937927246,10.2,15924668,4130984699.9999995,4130999999.9999995,0.38549327850341797,72285951,092500,092500,0,2/2,2,包装材料
4,603879,永悦科技,9.932659149169922,6.53,372106016,2346519193.2000003,2346519245.44,15.858373641967773,106612933,092501,093510,1,3/3,3,塑料制品
5,605005,合兴股份,10.004547119140625,24.19,62932002,9700190000.0,9700190000.0,0.648770809173584,573175494,092501,092501,0,5/4,2,汽车零部
6,603226,菲林格尔,9.975668907165527,9.04,190871528,3213645600.7999997,3213645655.0399995,6.034000873565674,30775477,092502,094550,3,2/2,1,装修建材
7,605099,共创草坪,10.010725975036621,30.77,230244713,12310769300.0,12358524340.0,1.8957984447479248,99531719,092502,093723,2,3/3,3,家用轻工
8,603076,乐惠国际,10.0,36.3,150612574,4381458787.2,4381458787.2,3.4501230716705322,116096656,093002,093159,2,7/5,2,专用设备
9,000533,顺钠股份,10.046367645263672,7.12,160241845,4876505088.0,4918609920.0,3.317798376083374,453202382,093036,093036,0,1/1,1,电网设备
10,000989,九芝堂,10.053476333618164,10.29,774817712,7142838002.369999,8807643344.64,11.022821426391602,240846813,093121,093603,2,2/2,2,中药
11,605006,山东玻纤,9.98509693145752,7.38,323756336,4428068648.76,4508881139.5199995,7.41461181640625,79847910,093141,093547,3,2/2,2,玻璃玻纤
12,603017,中衡设计,10.009267807006836,11.87,255764464,3275001584.8599997,3275001561.12,8.290153503417969,205089670,093229,093229,0,3/3,3,工程咨询
13,603818,曲美家居,10.106383323669434,4.14,116969616,2842291559.7,2851888083.8399997,4.186708927154541,93652629,093229,093229,0,1/1,1,装修建材
14,603305,旭升集团,9.991876602172852,13.54,254975401,12907860132.24,12907860078.08,2.000053882598877,299070138,093407,093407,0,1/1,1,汽车零部
15,002731,萃华珠宝,9.992254257202148,14.2,452766448,3261120880.0,3637415200.0,14.211820602416992,198208712,093536,100733,2,2/2,2,珠宝首饰
16,002298,中电鑫龙,10.050251007080078,6.57,316177024,4294581783.1200004,4862528586.72,7.581570148468018,458756813,093642,093642,0,1/1,1,电网设备
17,603823,百合花,10.0,11.44,189534895,4702200405.76,4763246625.28,4.0782551765441895,52741946,093738,094005,2,1/1,1,化学制品
18,000838,财信发展,9.842519760131836,2.79,68184275,2940006735.45,3070289471.04,2.3609087467193604,160292475,093930,093930,0,1/1,1,房地产开
19,603863,松炀资源,10.0,14.41,108779872,2949006500.0,2949006500.0,3.7697043418884277,197798865,093951,093951,0,1/1,1,造纸印刷
20,603151,邦基科技,10.025707244873047,17.12,92729078,1383843840.0,2876160000.0,6.885923862457275,80303072,094155,094155,0,1/1,1,农牧饲渔
21,601700,风范股份,9.90783405303955,4.77,106149748,5448516758.999999,5448516778.08,1.9974528551101685,203481264,094236,094236,0,1/1,1,电网设备
22,300949,奥雅股份,20.0,46.68,230377358,1601173620.84,2824443420.0,15.193132400512695,485742744,094318,094318,0,1/1,1,工程咨询
23,002929,润建股份,10.008722305297852,50.45,603773248,10622789484.35,14331991789.6,5.832597255706787,845582360,094424,094424,0,1/1,1,通信服务
24,603042,华脉科技,9.978616714477539,15.43,217385536,2477901231.2,2477901231.2,9.073013305664062,335583397,094833,094833,0,1/1,1,通信设备
25,300163,先锋新材,20.0,4.38,300938496,1863510643.3799999,2076120000.0,16.84803009033203,244871043,094854,094854,0,1/1,1,家用轻工
26,002741,光华科技,10.020039558410645,16.47,434182848,7022123095.049999,7658917346.879999,6.355224132537842,425683620,095024,095024,0,1/1,1,电子化学
27,300340,科恒股份,20.020427703857422,11.75,318665952,2472958603.5,3241746980.0,13.31429386138916,628812259,095209,095209,0,1/1,1,电池
28,002055,得润电子,9.967320442199707,6.73,260696948,4003460098.8300004,4068217807.6800003,6.7751784324646,212671365,095257,095257,0,4/2,1,消费电子
29,605118,力鼎光电,10.004568099975586,24.08,170542833,9803353280.0,9889270720.0,1.812178611755371,155206074,095357,095357,0,1/1,1,光学光电
30,603256,宏和科技,9.97352123260498,12.46,313893264,10961404650.0,10961404699.84,2.984558582305908,294593860,095510,095510,0,4/2,1,玻璃玻纤
31,300651,金陵体育,20.0,24.48,592377424,1835414340.48,3151867026.2400002,33.91011047363281,99190512,095539,095539,0,2/2,2,家用轻工
32,603023,威帝股份,10.05434799194336,4.05,206753043,2260375498.35,2260375502.4,9.530404090881348,47719935,095556,100050,2,1/1,1,汽车零部
33,603093,南华期货,9.993012428283691,15.74,459526352,9602437155.82,9602437077.12,5.029855728149414,251987956,095614,095614,0,2/2,2,多元金融
34,300368,汇金股份,20.027816772460938,8.63,501735024,4564782189.25,4564782163.360001,12.085413932800293,904767387,100018,100018,0,4/2,1,计算机设
35,002952,亚世光电,9.98509693145752,22.14,259305291,2923477008.48,3638487600.0,9.295888900756836,470521494,100430,100633,1,1/1,1,光学光电
36,002418,康盛股份,10.086455345153809,3.82,328367728,4341035680.5,4341048000.0,7.8698039054870605,399507824,100721,100721,0,4/2,1,家电行业
