序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000889,中嘉博创,10.0,2.97,5349790,2583453537.7200003,2780784626.4,0.2070789933204651,151739450,092500,092500,0,1/1,1,通信服务
2,002826,易明医药,10.016420364379883,13.4,22427366,2314364049.0,2555081850.0,0.9690508842468262,447221194,092500,092500,0,1/1,1,中药
3,002951,金时科技,10.032362937927246,10.2,17004848,4130984699.9999995,4130999999.9999995,0.41164153814315796,59798091,092500,092500,0,2/2,2,包装材料
4,603879,永悦科技,9.932659149169922,6.53,473247776,2346519193.2000003,2346519245.44,20.169084548950195,65180089,092501,133116,2,3/3,3,塑料制品
5,605005,合兴股份,10.004547119140625,24.19,68304601,9700190000.0,9700190000.0,0.7041573524475098,557113334,092501,092501,0,5/4,2,汽车零部
6,603226,菲林格尔,9.975668907165527,9.04,194448439,3213645600.7999997,3213645655.0399995,6.1453046798706055,35013646,092502,094550,3,2/2,1,装修建材
7,605099,共创草坪,10.010725975036621,30.77,263400157,12310769300.0,12358524340.0,2.165119171142578,54545209,092502,093723,2,3/3,3,家用轻工
8,603076,乐惠国际,10.0,36.3,155578414,4381458787.2,4381458787.2,3.5634608268737793,103404180,093002,093159,2,7/5,2,专用设备
9,000533,顺钠股份,10.046367645263672,7.12,197655002,4876505088.0,4918609920.0,4.085011005401611,218122360,093036,093036,0,1/1,1,电网设备
10,002082,万邦德,10.014513969421387,7.58,786589248,4193679888.76,4636603044.4800005,19.15450668334961,32671316,093118,132351,3,3/3,3,化学制药
11,000989,九芝堂,10.053476333618164,10.29,880641056,7142838002.369999,8807643344.64,12.504352569580078,136911537,093121,093603,2,2/2,2,中药
12,605006,山东玻纤,9.98509693145752,7.38,328838800,4428068648.76,4508881139.5199995,7.52938985824585,78084975,093141,093547,3,2/2,2,玻璃玻纤
13,603017,中衡设计,10.009267807006836,11.87,267886108,3275001584.8599997,3275001561.12,8.660279273986816,126961330,093229,093229,0,3/3,3,工程咨询
14,603305,旭升集团,9.991876602172852,13.54,307688176,12907860132.24,12907860078.08,2.4084312915802,178425827,093407,093407,0,1/1,1,汽车零部
15,002731,萃华珠宝,9.992254257202148,14.2,472199856,3261120880.0,3637415200.0,14.807732582092285,140707942,093536,100733,2,2/2,2,珠宝首饰
16,002298,中电鑫龙,10.050251007080078,6.57,345893136,4294581783.1200004,4862528586.72,8.273513793945312,257057813,093642,093642,0,1/1,1,电网设备
17,603823,百合花,10.0,11.44,215962130,4702200405.76,4763246625.28,4.640273571014404,51111940,093738,094005,2,1/1,1,化学制品
