序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000566,海南海药,9.955423355102539,7.4,1572835040,8627732024.2,9600501888.0,19.320344924926758,265737700,092500,110348,1,3/3,3,化学制药
2,000889,中嘉博创,10.0,2.97,5236930,2583453537.7200003,2780784626.4,0.20271043479442596,162031985,092500,092500,0,1/1,1,通信服务
3,002826,易明医药,10.016420364379883,13.4,19902806,2314364049.0,2555081850.0,0.8599686622619629,514580314,092500,092500,0,1/1,1,中药
4,002951,金时科技,10.032362937927246,10.2,16785548,4130984699.9999995,4130999999.9999995,0.4063328504562378,60367251,092500,092500,0,2/2,2,包装材料
5,603879,永悦科技,9.932659149169922,6.53,381374032,2346519193.2000003,2346519245.44,16.253341674804688,96369975,092501,093510,1,3/3,3,塑料制品
6,605005,合兴股份,10.004547119140625,24.19,66265384,9700190000.0,9700190000.0,0.683134913444519,560098380,092501,092501,0,5/4,2,汽车零部
7,603226,菲林格尔,9.975668907165527,9.04,193422860,3213645600.7999997,3213645655.0399995,6.113391399383545,30755345,092502,094550,3,2/2,1,装修建材
8,605099,共创草坪,10.010725975036621,30.77,246316653,12310769300.0,12358524340.0,2.026350259780884,69311732,092502,093723,2,3/3,3,家用轻工
9,603076,乐惠国际,10.0,36.3,153658144,4381458787.2,4381458787.2,3.5196335315704346,112021800,093002,093159,2,7/5,2,专用设备
10,000533,顺钠股份,10.046367645263672,7.12,185419311,4876505088.0,4918609920.0,3.834099769592285,284648052,093036,093036,0,1/1,1,电网设备
11,000989,九芝堂,10.053476333618164,10.29,829008096,7142838002.369999,8807643344.64,11.781488418579102,154357203,093121,093603,2,2/2,2,中药
12,605006,山东玻纤,9.98509693145752,7.38,327231440,4428068648.76,4508881139.5199995,7.493090629577637,77968371,093141,093547,3,2/2,2,玻璃玻纤
13,603017,中衡设计,10.009267807006836,11.87,261839530,3275001584.8599997,3275001561.12,8.475651741027832,161974269,093229,093229,0,3/3,3,工程咨询
14,603305,旭升集团,9.991876602172852,13.54,270764624,12907860132.24,12907860078.08,2.1223764419555664,233029912,093407,093407,0,1/1,1,汽车零部
15,002731,萃华珠宝,9.992254257202148,14.2,469015520,3261120880.0,3637415200.0,14.710086822509766,174026112,093536,100733,2,2/2,2,珠宝首饰
16,002298,中电鑫龙,10.050251007080078,6.57,337607056,4294581783.1200004,4862528586.72,8.080571174621582,302096477,093642,093642,0,1/1,1,电网设备
17,603823,百合花,10.0,11.44,211006436,4702200405.76,4763246625.28,4.53488302230835,61137842,093738,094005,2,1/1,1,化学制品
18,000838,财信发展,9.842519760131836,2.79,80159792,2940006735.45,3070289471.04,2.7682383060455322,124907463,093930,093930,0,1/1,1,房地产开
19,603863,松炀资源,10.0,14.41,114268641,2949006500.0,2949006500.0,3.955826997756958,153047169,093951,093951,0,1/1,1,造纸印刷
20,603151,邦基科技,10.025707244873047,17.12,96921766,1383843840.0,2876160000.0,7.188898086547852,59894320,094155,094155,0,1/1,1,农牧饲渔
21,601700,风范股份,9.90783405303955,4.77,116860082,5448516758.999999,5448516778.08,2.194026231765747,130424168,094236,094236,0,1/1,1,电网设备
22,300949,奥雅股份,20.0,46.68,247746986,1601173620.84,2824443420.0,16.277938842773438,211255008,094318,094318,0,1/1,1,工程咨询
23,002929,润建股份,10.008722305297852,50.45,656902144,10622789484.35,14331991789.6,6.332737922668457,508162670,094424,094424,0,1/1,1,通信服务
