序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000566,海南海药,9.955423355102539,7.4,1614262656,8627732024.2,9600501888.0,19.800514221191406,247539605,092500,110348,1,3/3,3,化学制药
2,000889,中嘉博创,10.0,2.97,5236930,2583453537.7200003,2780784626.4,0.20271043479442596,160794089,092500,092500,0,1/1,1,通信服务
3,002826,易明医药,10.016420364379883,13.4,20397266,2314364049.0,2555081850.0,0.8813334703445435,490402694,092500,092500,0,1/1,1,中药
4,002951,金时科技,10.032362937927246,10.2,16813088,4130984699.9999995,4130999999.9999995,0.40699952840805054,59633871,092500,092500,0,2/2,2,包装材料
5,603879,永悦科技,9.932659149169922,6.53,381508560,2346519193.2000003,2346519245.44,16.259075164794922,96711494,092501,093510,1,3/3,3,塑料制品
6,605005,合兴股份,10.004547119140625,24.19,66567759,9700190000.0,9700190000.0,0.6862521171569824,559498468,092501,092501,0,5/4,2,汽车零部
7,603226,菲林格尔,9.975668907165527,9.04,193887516,3213645600.7999997,3213645655.0399995,6.127850532531738,30131585,092502,094550,3,2/2,1,装修建材
8,605099,共创草坪,10.010725975036621,30.77,248796715,12310769300.0,12358524340.0,2.0464956760406494,71521018,092502,093723,2,3/3,3,家用轻工
9,603076,乐惠国际,10.0,36.3,153814234,4381458787.2,4381458787.2,3.52319598197937,112475550,093002,093159,2,7/5,2,专用设备
10,000533,顺钠股份,10.046367645263672,7.12,186105679,4876505088.0,4918609920.0,3.848174810409546,283226900,093036,093036,0,1/1,1,电网设备
11,000989,九芝堂,10.053476333618164,10.29,831430368,7142838002.369999,8807643344.64,11.815401077270508,150476844,093121,093603,2,2/2,2,中药
12,605006,山东玻纤,9.98509693145752,7.38,327446192,4428068648.76,4508881139.5199995,7.497940540313721,78634047,093141,093547,3,2/2,2,玻璃玻纤
13,603017,中衡设计,10.009267807006836,11.87,262685861,3275001584.8599997,3275001561.12,8.501493453979492,159670302,093229,093229,0,3/3,3,工程咨询
14,603305,旭升集团,9.991876602172852,13.54,275211168,12907860132.24,12907860078.08,2.156824827194214,223921554,093407,093407,0,1/1,1,汽车零部
15,002731,萃华珠宝,9.992254257202148,14.2,469346368,3261120880.0,3637415200.0,14.720232009887695,170459072,093536,100733,2,2/2,2,珠宝首饰
16,002298,中电鑫龙,10.050251007080078,6.57,338583360,4294581783.1200004,4862528586.72,8.103304862976074,301186532,093642,093642,0,1/1,1,电网设备
