序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,688755,N汉邦,46.69,105.05,23.92,104501.0,513307509.0,41.46,55.55,46.11,49.0,22.77,,63.18,92.51,3.46,4108720000.0,772287477.0,0.84,1.04,105.05,105.05
2,301636,N泽润,67.04,102.78,33.98,99357.0,678338883.38,27.53,74.18,65.08,65.5,33.06,,65.62,32.53,3.94,4281698854.0,1015060216.0,-0.36,-0.49,102.78,102.78
3,870436,大地电气,24.16,21.65,4.3,118097.0,270623873.08,27.69,25.5,20.0,20.12,19.86,4.33,13.29,-64.98,5.96,2282540160.0,2147054528.0,-1.43,-1.67,24.02,43.64
4,301260,格力博,20.5,20.02,3.42,342482.0,644575862.41,23.42,20.5,16.5,16.8,17.08,2.95,16.13,14.13,2.12,10050989567.0,4351552835.0,0.0,0.0,46.43,54.72
5,301488,豪恩汽电,73.8,20.0,12.3,68923.0,479525994.51,14.18,73.8,65.08,66.3,61.5,6.92,29.44,92.16,5.1,6789600000.0,1727750250.0,0.0,0.0,-3.4,33.48
6,300963,中洲特材,24.66,20.0,4.11,762934.0,1813973850.27,17.91,24.66,20.98,21.3,20.55,1.98,38.05,156.3,7.61,8078616000.0,4945118947.0,0.0,0.0,171.89,182.8
7,301076,新瀚新材,42.76,17.31,6.31,301843.0,1249196015.62,18.66,43.74,36.94,37.12,36.45,2.41,35.73,88.83,4.94,5752246240.0,3611912613.0,-0.02,-0.02,24.23,38.29
8,300946,恒而达,83.11,15.46,11.13,106485.0,837086196.24,19.16,86.0,72.21,73.0,71.98,1.83,18.84,124.55,8.31,9973698660.0,4696629210.0,-0.46,0.52,201.89,206.0
9,300328,宜安科技,12.9,15.38,1.72,1639265.0,2062863517.24,22.9,13.42,10.86,10.98,11.18,2.97,23.88,-364.96,8.2,8906464440.0,8854146878.0,-0.23,-0.46,55.05,75.27
10,300695,兆丰股份,102.17,14.99,13.32,53801.0,520341955.0,18.63,104.85,88.3,88.3,88.85,1.92,7.59,57.58,2.8,7246905022.0,7246905022.0,0.0,-0.97,96.37,129.08
11,871396,常辅股份,41.24,14.62,5.26,119172.0,503616504.6,23.93,46.58,37.97,38.01,35.98,2.46,28.14,105.42,7.37,2473586747.0,1746246724.0,-0.1,0.12,115.58,159.21
12,301335,天元宠物,30.68,14.48,3.88,158339.0,463739282.84,21.94,32.08,26.2,26.68,26.8,2.91,31.75,58.15,2.05,3865680000.0,1530165123.0,-0.62,-1.03,24.21,36.36
13,836247,华密新材,31.92,13.84,3.88,144334.0,456839768.11,27.14,34.86,27.25,27.84,28.04,2.13,16.43,102.47,8.35,3868315214.0,2804912608.0,0.06,-0.31,32.94,53.68
14,300819,聚杰微纤,29.41,13.6,3.52,161220.0,449437636.56,20.74,31.0,25.63,25.64,25.89,2.27,11.96,74.58,4.92,4388119050.0,3963357773.0,-1.11,-2.45,122.8,126.23
15,301283,聚胶股份,35.49,12.81,4.03,63669.0,213425308.53,19.1,36.63,30.62,31.15,31.46,4.57,14.01,19.98,1.83,2839200000.0,1613295689.0,-0.98,-1.22,36.24,40.78
16,300258,精锻科技,16.85,12.48,1.87,1158460.0,1955560675.85,22.9,17.98,14.55,14.62,14.98,3.29,23.25,53.83,2.12,8652787736.0,8397441067.0,-0.47,-0.24,49.64,89.11
17,837242,建邦科技,39.4,12.06,4.24,68851.0,263832948.86,23.04,42.5,34.4,35.63,35.16,5.45,18.8,34.7,4.15,2594027050.0,1442797465.0,-1.2,-1.48,33.6,64.65
18,688068,热景生物,110.86,12.0,11.88,48775.0,513478536.0,14.3,112.0,97.85,98.79,98.98,2.09,5.27,-106.75,3.44,10251744355.0,10251744355.0,0.33,-0.02,72.46,79.27
19,301300,远翔新材,38.53,11.78,4.06,54623.0,202967938.4,17.73,40.46,34.35,34.65,34.47,3.38,17.86,36.51,3.05,2486726200.0,1178152693.0,-0.1,-0.52,39.85,49.75
20,300004,南风股份,9.0,10.97,0.89,650303.0,571222622.68,14.18,9.25,8.1,8.14,8.11,2.11,13.55,66.51,2.45,4319942382.0,4319942382.0,0.0,-0.22,38.67,46.34
21,688395,正弦电气,23.41,10.69,2.26,60190.0,137093130.0,14.52,24.13,21.06,21.06,21.15,4.8,6.95,55.35,2.63,2027252625.0,2027252625.0,-0.76,-0.64,26.4,37.79
22,600798,宁波海运,4.48,10.07,0.41,1715669.0,768619613.0,0.0,4.48,4.48,4.48,4.07,8.66,14.22,-29.09,1.38,5405273220.0,5405273220.0,0.0,0.0,48.84,47.85
23,002547,春兴精工,5.25,10.06,0.48,1757767.0,886182400.53,14.05,5.25,4.58,4.65,4.77,1.86,15.91,-31.89,2830.47,5922300132.0,5800237622.0,0.0,0.0,10.99,28.36
24,301310,鑫宏业,42.35,10.06,3.87,101038.0,424999855.21,14.99,44.0,38.23,38.24,38.48,2.09,20.36,41.8,2.49,5756975994.0,2101735636.0,-0.42,-0.61,39.13,65.43
25,002560,通达股份,9.09,10.05,0.83,1082936.0,961453604.78,7.38,9.09,8.48,8.84,8.26,1.3,23.91,74.83,1.87,4778963601.0,4117188258.0,0.0,0.0,36.08,33.28
26,002136,安 纳 达,11.06,10.05,1.01,211828.0,225206588.54,11.94,11.06,9.86,10.14,10.05,2.35,9.88,-57.95,2.04,2378121200.0,2371880706.0,0.0,0.0,11.94,13.44
27,605136,丽人丽妆,9.43,10.04,0.86,103788.0,97871914.0,0.0,9.43,9.43,9.43,8.57,1.11,2.59,-51.53,1.53,3776323655.0,3776323655.0,0.0,0.0,19.82,9.27
28,002900,哈三联,13.92,10.04,1.27,498319.0,661782211.0,8.22,13.92,12.88,13.5,12.65,6.05,28.79,-38.17,2.07,4403697096.0,2409274226.0,5.06,5.06,38.51,41.32
29,600468,百利电气,5.04,10.04,0.46,271530.0,136325964.0,8.3,5.04,4.66,4.66,4.58,1.94,2.5,42.86,2.8,5482186018.0,5482186018.0,0.0,0.0,13.51,7.23
30,605169,洪通燃气,12.51,10.03,1.14,34203.0,42788353.0,0.0,12.51,12.51,12.51,11.37,1.46,1.21,39.26,1.82,3538828800.0,3538828800.0,0.0,0.0,24.85,23.01
31,600105,永鼎股份,7.9,10.03,0.72,3080549.0,2405412705.0,8.91,7.9,7.26,7.29,7.18,2.84,21.07,9.96,3.42,11549758936.0,11549758936.0,0.0,0.0,44.95,59.27
32,002510,天汽模,6.36,10.03,0.58,1856689.0,1156844900.46,10.55,6.36,5.75,5.75,5.78,5.27,18.48,77.93,2.58,6456282183.0,6390826577.0,0.0,0.0,4.26,8.9
33,002735,王子新材,12.61,10.03,1.15,136808.0,172515064.54,0.0,12.61,12.61,12.61,11.46,0.42,4.88,143.09,2.78,4817102633.0,3538313164.0,0.0,0.0,36.62,36.18
