序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,688755,N汉邦,45.98,101.93,23.21,120732.0,588681106.0,42.34,55.55,45.91,49.0,22.77,,72.99,91.1,3.41,4046240000.0,760543547.0,-0.26,-0.39,101.93,101.93
2,301636,N泽润,66.09,99.91,33.03,114745.0,780135801.4,27.53,74.18,65.08,65.5,33.06,,75.78,32.07,3.89,4221024422.0,1000676158.0,1.12,0.43,99.91,99.91
3,830946,森萱医药,12.95,24.64,2.56,304808.0,356598369.47,26.66,13.3,10.53,10.64,10.39,6.0,7.14,47.61,4.76,5528592503.0,5526892816.0,-0.61,-0.38,27.21,46.99
4,301260,格力博,20.5,20.02,3.42,358939.0,678312097.41,23.42,20.5,16.5,16.8,17.08,2.22,16.91,14.13,2.12,10050989567.0,4351552835.0,0.0,0.0,46.43,54.72
5,301089,拓新药业,37.78,20.01,6.3,272465.0,935391490.96,19.6,37.78,31.61,32.2,31.48,5.37,29.95,-335.29,3.09,4780851210.0,3437085105.0,0.0,0.0,30.95,34.02
6,300963,中洲特材,24.66,20.0,4.11,831517.0,1982513465.2,17.91,24.66,20.98,21.3,20.55,1.55,41.47,156.3,7.61,8078616000.0,4945118947.0,0.0,0.0,171.89,182.8
7,301488,豪恩汽电,73.8,20.0,12.3,69793.0,485946594.51,14.18,73.8,65.08,66.3,61.5,5.03,29.81,92.16,5.1,6789600000.0,1727750250.0,0.0,0.0,-3.4,33.48
8,870436,大地电气,23.5,18.33,3.64,130915.0,301099587.92,27.69,25.5,20.0,20.12,19.86,3.45,14.73,-63.21,5.8,2220186000.0,2088401549.0,-0.21,-0.55,20.64,39.71
9,301076,新瀚新材,42.75,17.28,6.3,318798.0,1322083182.32,18.66,43.74,36.94,37.12,36.45,1.83,37.74,88.81,4.94,5750901000.0,3611067919.0,-1.25,-0.05,24.2,38.26
10,301283,聚胶股份,36.82,17.04,5.36,85123.0,291757900.53,22.44,37.68,30.62,31.15,31.46,4.39,18.73,20.73,1.9,2945600000.0,1673754502.0,-0.86,0.77,41.34,46.05
11,301335,天元宠物,31.13,16.16,4.33,186112.0,549323811.71,21.94,32.08,26.2,26.68,26.8,2.46,37.32,59.01,2.08,3922380000.0,1552608875.0,0.58,1.43,26.03,38.36
12,300328,宜安科技,12.88,15.21,1.7,1754614.0,2211979722.49,22.9,13.42,10.86,10.98,11.18,2.28,25.56,-364.4,8.19,8892655968.0,8840419518.0,0.23,-0.77,54.81,75.0
13,873167,新赣江,30.42,12.58,3.4,103530.0,299969745.58,15.8,31.25,26.98,27.69,27.02,2.78,24.78,101.25,4.5,2155599225.0,1271004394.0,-0.26,1.3,-16.66,116.2
14,300819,聚杰微纤,29.11,12.44,3.22,191993.0,539811408.56,20.74,31.0,25.63,25.64,25.89,1.95,14.25,73.82,4.87,4343357550.0,3922929098.0,0.07,0.17,120.53,123.92
15,300946,恒而达,80.81,12.27,8.83,119851.0,947129013.28,19.16,86.0,72.21,73.0,71.98,1.48,21.21,121.1,8.08,9697684860.0,4566653910.0,-0.63,0.02,193.53,197.53
16,300434,金石亚药,8.97,11.99,0.96,428802.0,372898771.38,12.23,9.28,8.3,8.41,8.01,8.22,12.53,14.33,1.44,3603642532.0,3068826141.0,-0.66,-0.99,-1.86,8.73
17,871396,常辅股份,40.28,11.95,4.3,133104.0,561575519.16,23.93,46.58,37.97,38.01,35.98,1.98,31.43,102.96,7.2,2416005678.0,1705596945.0,-0.89,-2.09,110.56,153.17
18,300258,精锻科技,16.73,11.68,1.75,1278970.0,2157774887.56,22.9,17.98,14.55,14.62,14.98,2.61,25.66,53.45,2.11,8591165509.0,8337637332.0,0.06,0.12,48.58,87.77
19,300695,兆丰股份,99.21,11.66,10.36,60629.0,589623233.54,18.63,104.85,88.3,88.3,88.85,1.55,8.55,55.91,2.71,7036952601.0,7036952601.0,0.52,-0.41,90.68,122.44
