序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,5.794948101043701,7.12,7.4,2052701792,8301277298.96,9237239654.4,25.023061752319336,-0.28011205792427063,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.6316473484039307,7.99,8.48,2112777840,8691005214.79,8691005270.72,23.77245330810547,0.25094103813171387,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.2433393001556396,28.5,30.97,203872931,3087618750.0,3124155750.0,6.39125394821167,0.03510003536939621,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,9.899569511413574,7.66,7.67,3255182464,5126149473.24,5830725327.36,64.49710083007812,0.0,093115,9,5/4,6.312768936157227,计算机设
5,001332,锡装股份,6.033830165863037,42.0,43.57,428687056,1134000000.0,4620000000.0,36.85332107543945,-0.4267425239086151,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,2.3936171531677246,3.85,4.14,347828064,2643193841.75,2652118145.6,12.832230567932129,-0.2590673565864563,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,4.545454502105713,10.12,10.65,1136498832,6076898080.0,6076898080.0,18.376327514648438,0.19801980257034302,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,4.571428298950195,9.15,9.63,1449122624,5686977411.900001,5686977393.6,24.636844635009766,0.10940919071435928,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,6.49171257019043,15.42,15.93,473067328,6595012151.16,6595012120.32,7.120947360992432,-0.45190444588661194,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,4.748201370239258,7.28,7.65,384503264,2205730545.2000003,5017266275.84,17.29216957092285,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.2363715171813965,48.72,50.45,1124939216,10258519398.96,13840528047.36,10.823144912719727,0.0,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,10.410959243774414,4.03,4.38,595851536,1714599975.5300002,1910220000.0,33.327823638916016,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,3.700319766998291,22.7,24.08,373384592,9241533200.0,9322526800.0,3.9496283531188965,0.0,095357,1,0/0,10.415715217590332,光学光电
14,300651,金陵体育,19.019607543945312,24.28,24.48,796441984,1820419125.28,3126116478.6400003,45.384761810302734,0.0,095539,1,2/1,14.607843399047852,家用轻工
15,603194,中力股份,4.673367023468018,41.66,43.78,869437744,2075852643.7599998,16705659999.999998,41.27309036254883,-0.04798464477062225,095553,1,4/2,9.045226097106934,工程机械
16,002748,世龙实业,5.654101848602295,9.53,9.92,135079428,2287200000.0,2287200000.0,5.862765789031982,0.10504202544689178,095739,1,0/0,9.866962432861328,化学原料
17,002278,神开股份,4.184549331665039,9.71,10.25,916794208,3245145318.9100003,3533562682.0800004,28.111249923706055,-0.6141248345375061,101403,1,0/0,11.480687141418457,专用设备
18,300003,乐普医疗,18.19727897644043,13.9,14.11,2707880016,22463768038.0,26140494123.2,12.286917686462402,0.0,102306,1,0/0,10.204081535339355,医疗器械
19,002580,圣阳股份,7.019867897033691,16.16,16.61,1671361760,7309795008.0,7334522910.72,23.15530014038086,-0.2469135969877243,102721,2,0/0,11.589404106140137,电池
20,603906,龙蟠科技,10.031596183776855,13.93,13.93,1473018304,7871549118.79,9264549021.28,19.377622604370117,0.0,102740,1,2/1,9.952607154846191,电池
21,300530,领湃科技,5.855493068695068,39.41,44.68,953450672,6237594655.74,6776602861.139999,14.824764251708984,0.0,102751,1,0/0,21.971529006958008,电池
22,002882,金龙羽,6.191445827484131,26.07,27.01,1503047952,6434262400.5,11285703000.0,23.925701141357422,-0.1914241909980774,102809,1,0/0,13.482687950134277,电网设备
23,600638,新黄浦,5.090909004211426,5.78,6.05,381940192,3892233423.0800004,3892233411.52,9.696364402770996,0.0,111442,2,0/0,10.545454025268555,房地产开
24,300945,曼卡龙,17.290836334228516,29.44,30.12,1600510576,7016523431.68,7715388757.76,23.7938232421875,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
25,605009,豪悦护理,9.88505744934082,71.7,71.78,385728816,11041896938.4,11064840938.4,3.628444194793701,0.0,134422,1,0/0,10.390804290771484,美容护理
