序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,600468,百利电气,3.7613489627838135,8.0,8.48,1890817296,8701882568.0,8701882624.0,21.219507217407227,0.0,093000,1,13/7,9.987030029296875,电网设备
2,605289,罗曼股份,2.0603907108306885,28.73,30.97,189060960,3112536375.0,3149368235.0,5.912657260894775,0.13942140340805054,093030,1,0/0,10.159857749938965,装修装饰
3,002177,御银股份,7.317072868347168,7.48,7.67,2825841136,5005691652.72,5693710894.08,56.06852340698242,0.4026845693588257,093115,5,5/4,6.312768936157227,计算机设
4,002082,万邦德,5.0798258781433105,7.24,7.58,624713664,4005572875.28,4428628765.440001,15.267064094543457,0.0,093118,2,3/2,6.676342487335205,化学制药
5,001332,锡装股份,6.993183612823486,42.38,43.57,408882096,1144260000.0,4661800000.0,35.10850524902344,0.09447330981492996,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,1.8617020845413208,3.83,4.14,293208672,2629462964.65,2638340908.48,10.758728981018066,0.0,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,7.0247931480407715,10.36,10.65,1053288272,6221014240.0,6221014240.0,17.035503387451172,-0.09643201529979706,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,8.914285659790039,9.53,9.63,1317520672,5923157894.58,5923157875.5199995,22.359294891357422,0.0,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,5.870165824890137,15.33,15.93,386785376,6556519862.34,6556519831.68,5.807133197784424,-0.13029316067695618,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,5.035971164703369,7.3,7.65,329480416,2211790244.5,5031049974.4,14.790692329406738,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,8.11164379119873,49.58,50.45,851269792,10439601637.94,14084839503.039999,8.181610107421875,0.4050222635269165,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,17.26027488708496,4.28,4.38,442269808,1820964738.2800002,2028720000.0,24.495840072631836,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,4.476930141448975,22.87,24.08,290041728,9310742920.0,9392343080.0,3.054429054260254,-0.261665940284729,095357,1,0/0,10.415715217590332,光学光电
14,603194,中力股份,4.321608066558838,41.52,43.78,764165936,2068876662.7200003,16649520000.000002,36.16987609863281,-0.12027904391288757,095553,1,4/2,9.045226097106934,工程机械
15,002748,世龙实业,7.206208229064941,9.67,9.92,123934739,2320800000.0,2320800000.0,5.376099109649658,-0.41194647550582886,095739,1,0/0,9.866962432861328,化学原料
16,002278,神开股份,6.223176002502441,9.9,10.25,788783504,3308644557.9,3602705515.2000003,24.196794509887695,0.0,101403,1,0/0,11.480687141418457,专用设备
17,300003,乐普医疗,16.921768188476562,13.75,14.11,2412775504,22221353275.0,25858402460.0,10.96605396270752,0.0,102306,1,0/0,10.204081535339355,医疗器械
18,002580,圣阳股份,6.754966735839844,16.12,16.61,1467706432,7291701456.0,7316368151.040001,20.3596134185791,0.0,102721,2,0/0,11.589404106140137,电池
19,300530,领湃科技,7.467096328735352,40.01,44.68,840266592,6332559304.139999,6879773673.54,13.04214859008789,0.0,102751,1,0/0,21.971529006958008,电池
20,002882,金龙羽,6.476578235626221,26.14,27.01,1352527616,6451538901.0,11316006000.0,21.57884979248047,0.9266409277915955,102809,1,0/0,13.482687950134277,电网设备
21,600638,新黄浦,8.36363697052002,5.96,6.05,290718976,4013444844.56,4013444832.64,7.402388572692871,-0.1675041913986206,111442,1,0/0,10.545454025268555,房地产开
