序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,600468,百利电气,4.020752429962158,8.02,8.48,1922127040,8723637274.42,8723637330.56,21.580026626586914,0.12484394013881683,093000,1,13/7,9.987030029296875,电网设备
2,605289,罗曼股份,2.0603907108306885,28.73,30.97,190851919,3112536375.0,3149368235.0,5.970162868499756,0.10452961921691895,093030,1,0/0,10.159857749938965,装修装饰
3,002082,万邦德,9.288824081420898,7.53,7.58,644255920,4166017092.6600003,4606018591.68,15.747565269470215,3.576341152191162,093118,2,3/2,6.676342487335205,化学制药
4,001332,锡装股份,6.866952896118164,42.33,43.57,410867248,1142910000.0,4656300000.0,35.282005310058594,-0.02361832745373249,093133,2,0/0,6.488260746002197,专用设备
5,603818,曲美家居,1.329787254333496,3.81,4.14,300340112,2615732087.55,2624563671.36,11.031442642211914,0.2631579041481018,093229,1,0/0,10.106383323669434,装修建材
6,605388,均瑶健康,7.851240158081055,10.44,10.65,1076478912,6269052960.0,6269052960.0,17.403152465820312,0.0,093242,1,7/5,8.987603187561035,食品饮料
7,603333,尚纬股份,8.228571891784668,9.47,9.63,1327326432,5885866239.42,5885866220.4800005,22.526126861572266,0.42417818307876587,093320,5,9/6,6.057142734527588,电网设备
8,603697,有友食品,5.732044219970703,15.31,15.93,395623552,6547966020.38,6547965989.76,5.942160129547119,-0.19556714594364166,093342,1,2/1,5.732044219970703,食品饮料
9,000017,深中华A,4.604316711425781,7.27,7.65,334649600,2202700695.5499997,5010374426.559999,15.02472972869873,-0.2743484079837799,093930,1,0/0,10.791366577148438,珠宝首饰
10,002929,润建股份,8.329699516296387,49.68,50.45,901289392,10460657712.24,14113247811.84,8.660776138305664,-0.04024144634604454,094424,1,0/0,9.703445434570312,通信服务
11,300163,先锋新材,15.890410423278809,4.23,4.38,455616224,1799691785.7300003,2005020000.0000002,25.234243392944336,0.0,094854,1,0/0,18.904109954833984,家用轻工
12,605118,力鼎光电,4.933759689331055,22.97,24.08,304898608,9351454520.0,9433411480.0,3.2140395641326904,0.13077592849731445,095357,1,0/0,10.415715217590332,光学光电
13,603194,中力股份,4.0201005935668945,41.4,43.78,775298864,2062897250.3999999,16601400000.0,36.70912551879883,-0.04828585311770439,095553,1,4/2,9.045226097106934,工程机械
14,002748,世龙实业,6.651885032653809,9.62,9.92,125185039,2308800000.0,2308800000.0,5.430182456970215,-0.10384216159582138,095739,1,0/0,9.866962432861328,化学原料
15,002278,神开股份,6.330471992492676,9.91,10.25,798823440,3311986623.11,3606344611.68,24.50006866455078,0.0,101403,1,0/0,11.480687141418457,专用设备
16,300003,乐普医疗,17.942176818847656,13.87,14.11,2438654208,22415285085.399998,26084075790.559998,11.08195972442627,0.0,102306,1,0/0,10.204081535339355,医疗器械
17,002580,圣阳股份,6.95364236831665,16.15,16.61,1490262640,7305271619.999999,7329984220.799999,20.668407440185547,0.06195786967873573,102721,2,0/0,11.589404106140137,电池
18,300530,领湃科技,9.159280776977539,40.64,44.68,850787792,6432272184.96,6988103026.56,13.206230163574219,0.0,102751,1,0/0,21.971529006958008,电池
19,002882,金龙羽,6.069246292114258,26.04,27.01,1366920208,6426858186.0,11272716000.0,21.80278968811035,0.07686395198106766,102809,1,0/0,13.482687950134277,电网设备
20,600638,新黄浦,8.545454978942871,5.97,6.05,330611824,4020178812.4199996,4020178800.48,8.384420394897461,-1.3223140239715576,111442,2,0/0,10.545454025268555,房地产开
