序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,3.8632984161376953,6.99,7.4,1983226528,8149709033.67,9068582188.800001,24.183074951171875,-0.5689900517463684,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.5019452571868896,7.98,8.48,2055903360,8680127861.58,8680127917.44,23.118165969848633,0.503778338432312,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.4564831256866455,28.56,30.97,201736850,3094119000.0,3130732920.0,6.322210788726807,-0.03500175103545189,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,8.321377754211426,7.55,7.67,3198628624,5052536360.7,5746994284.8,63.383365631103516,0.26560425758361816,093115,9,5/4,6.312768936157227,计算机设
5,001332,锡装股份,5.4531683921813965,41.77,43.57,425217680,1127790000.0,4594700000.0,36.54685592651367,0.09585430473089218,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,2.9255318641662598,3.87,4.14,341397632,2656924718.85,2665895382.7200003,12.589508056640625,0.0,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,5.578512191772461,10.22,10.65,1123535040,6136946480.0,6136946480.0,18.16342544555664,-0.09775170683860779,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,5.371428489685059,9.22,9.63,1410619072,5730484342.92,5730484324.4800005,23.963552474975586,0.10857763886451721,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,6.146409034729004,15.37,15.93,449042304,6573627546.259999,6573627515.5199995,6.757003307342529,-0.06501950323581696,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,4.604316711425781,7.27,7.65,373067568,2202700695.5499997,5010374426.559999,16.774784088134766,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.367204189300537,48.78,50.45,1089968752,10271153043.54,13857573032.64,10.48338508605957,-0.020496003329753876,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,11.232876777648926,4.06,4.38,564763472,1727363747.06,1924439999.9999998,31.509323120117188,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,4.294198513031006,22.83,24.08,357834880,9294458280.0,9375915720.0,3.7819857597351074,-0.04378283768892288,095357,1,0/0,10.415715217590332,光学光电
14,300651,金陵体育,14.313726425170898,23.32,24.48,768146528,1748442092.32,3002513850.16,43.799442291259766,0.0,095539,1,2/1,14.607843399047852,家用轻工
15,603194,中力股份,4.447236061096191,41.57,43.78,856718176,2071368084.52,16669570000.0,40.659671783447266,-0.024050025269389153,095553,1,4/2,9.045226097106934,工程机械
16,002748,世龙实业,5.432372570037842,9.51,9.92,131986943,2282400000.0,2282400000.0,5.727307319641113,0.0,095739,1,0/0,9.866962432861328,化学原料
17,002278,神开股份,3.862661123275757,9.68,10.25,892443168,3235119123.2799997,3522645392.64,27.361534118652344,-0.20618557929992676,101403,1,0/0,11.480687141418457,专用设备
18,300003,乐普医疗,17.517005920410156,13.82,14.11,2628721424,22334480164.4,25990045236.16,11.933170318603516,0.0,102306,1,0/0,10.204081535339355,医疗器械
19,002580,圣阳股份,6.092715263366699,16.02,16.61,1634822240,7246467576.0,7270981251.84,22.653066635131836,0.0,102721,2,0/0,11.589404106140137,电池
20,603906,龙蟠科技,9.794628143310547,13.9,13.93,1386651264,7854596751.7,9244596654.4,18.279157638549805,0.43352600932121277,102740,1,2/1,9.952607154846191,电池
21,300530,领湃科技,6.634434223175049,39.7,44.68,918021584,6283494235.8,6826468753.8,14.260664939880371,0.0,102751,1,0/0,21.971529006958008,电池
22,002882,金龙羽,6.109979629516602,26.05,27.01,1477953584,6429326257.5,11277045000.0,23.536449432373047,0.11529593169689178,102809,1,0/0,13.482687950134277,电网设备
23,600638,新黄浦,5.272727012634277,5.79,6.05,377178944,3898967390.94,3898967379.36,9.574164390563965,0.17301037907600403,111442,2,0/0,10.545454025268555,房地产开
24,300945,曼卡龙,16.972110748291016,29.36,30.12,1561795504,6997456791.92,7694423027.44,23.239255905151367,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
25,605009,豪悦护理,10.007662773132324,71.78,71.78,364996528,11054217046.56,11077186646.56,3.4405925273895264,0.013933397829532623,134422,1,0/0,10.390804290771484,美容护理
26,603900,莱绅通灵,9.029536247253418,12.92,13.04,841616416,4412294212.8,4431868012.8,19.875621795654297,-0.7680491805076599,134434,1,0/0,13.839662551879883,珠宝首饰
