序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,1.337295651435852,6.82,7.4,1173386400,7951504379.06,8848030118.4,14.480989456176758,0.29411765933036804,092500,1,3/2,12.184249877929688,化学制药
2,600468,百利电气,2.2049286365509033,7.88,8.48,1518700560,8571354329.48,8571354384.64,16.943614959716797,-1.0050251483917236,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,2.6642982959747314,28.9,30.97,173002712,3130953750.0,3168003550.0,5.396307945251465,-0.10369858145713806,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,7.460545063018799,7.49,7.67,2547754688,5012383753.860001,5701322807.04,50.4710807800293,-0.5312085151672363,093115,5,5/4,6.312768936157227,计算机设
5,002082,万邦德,5.3701019287109375,7.26,7.58,554153952,4016637993.72,4440862546.559999,13.502401351928711,0.13793103396892548,093118,2,3/2,6.676342487335205,化学制药
6,001332,锡装股份,7.548598766326904,42.6,43.57,393412016,1150200000.0,4686000000.0,33.7546501159668,0.0,093133,2,0/0,6.488260746002197,专用设备
7,603818,曲美家居,2.659574508666992,3.86,4.14,215077235,2650059280.2999997,2659006764.16,7.7854156494140625,-0.2583979368209839,093229,1,0/0,8.776595115661621,装修建材
8,605388,均瑶健康,2.376033067703247,9.91,10.65,934839296,5950796440.0,5950796440.0,15.08671760559082,0.5070993900299072,093242,1,7/5,8.987603187561035,食品饮料
9,603333,尚纬股份,8.0,9.45,9.63,1211821680,5873435687.7,5873435668.799999,20.562175750732422,0.5319148898124695,093320,5,9/6,6.057142734527588,电网设备
10,603697,有友食品,6.422652244567871,15.41,15.93,323727648,6590735230.18,6590735199.36,4.851478099822998,0.0,093342,1,2/1,5.732044219970703,食品饮料
11,000017,深中华A,5.035971164703369,7.3,7.65,295539456,2211790244.5,5031049974.4,13.2550048828125,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
12,603194,中力股份,6.457286357879639,42.37,43.78,648199264,2111230833.32,16990369999.999998,30.58530616760254,0.047225501388311386,095553,1,4/2,9.045226097106934,工程机械
13,002748,世龙实业,5.2106428146362305,9.49,9.92,102490247,2277600000.0,2277600000.0,4.441182613372803,-0.10526315122842789,095739,1,0/0,9.866962432861328,化学原料
14,002278,神开股份,7.403433322906494,10.01,10.25,592650480,3345407275.21,3642735576.48,18.27494239807129,0.7042253613471985,101403,1,0/0,11.480687141418457,专用设备
