序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,5.646359443664551,7.11,7.4,1901160912,8289618201.63,9224266003.2,23.187843322753906,-0.28050491213798523,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.891050338745117,8.01,8.48,2014956800,8712759921.21,8712759977.28,22.646944046020508,-0.1246882826089859,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.2788631916046143,28.51,30.97,196331079,3088702125.0,3125251945.0,6.147017478942871,-0.035063114017248154,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,8.034433364868164,7.53,7.67,3157739712,5039152158.42,5731770458.88,62.5712890625,-0.6596305966377258,093115,9,5/4,6.312768936157227,计算机设
5,001332,锡装股份,5.857106685638428,41.93,43.57,420827392,1132110000.0,4612300000.0,36.15837478637695,0.0,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,2.127659559249878,3.84,4.14,327288976,2636328403.2,2645229527.04,12.058121681213379,0.0,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,5.888429641723633,10.25,10.65,1108319488,6154961000.0,6154961000.0,17.91489028930664,0.09765625,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,5.942857265472412,9.27,9.63,1373446048,5761560722.219999,5761560703.679999,23.316856384277344,-0.21528524160385132,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,5.732044219970703,15.31,15.93,430065248,6547966020.38,6547965989.76,6.468533992767334,0.06535948067903519,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,4.604316711425781,7.27,7.65,357137232,2202700695.5499997,5010374426.559999,16.05174446105957,0.27586206793785095,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.825119972229004,48.99,50.45,1043193280,10315370799.57,13917230481.12,10.028266906738281,0.20454081892967224,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,10.958904266357422,4.05,4.38,544234240,1723109156.55,1919700000.0,30.319808959960938,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,4.065783500671387,22.78,24.08,343193968,9274102480.0,9355381520.0,3.6252245903015137,-0.17528483271598816,095357,1,0/0,10.415715217590332,光学光电
14,300651,金陵体育,14.656862258911133,23.39,24.48,734052160,1753690417.64,3011526541.82,41.83148193359375,0.0,095539,1,2/1,14.607843399047852,家用轻工
15,603194,中力股份,4.221105575561523,41.48,43.78,831370512,2066883525.2799997,16633479999.999998,39.43487548828125,-0.048192769289016724,095553,1,4/2,9.045226097106934,工程机械
16,002748,世龙实业,5.432372570037842,9.51,9.92,130760760,2282400000.0,2282400000.0,5.6735992431640625,0.0,095739,1,0/0,9.866962432861328,化学原料
17,002278,神开股份,5.686695098876953,9.85,10.25,847618208,3291934231.85,3584510032.7999997,25.981428146362305,0.30549898743629456,101403,1,0/0,11.480687141418457,专用设备
18,300003,乐普医疗,17.176870346069336,13.78,14.11,2567430080,22269836227.6,25914820792.64,11.658560752868652,0.0,102306,1,0/0,10.204081535339355,医疗器械
19,002580,圣阳股份,6.62251615524292,16.1,16.61,1585322832,7282654680.000001,7307290771.200001,21.9698429107666,-0.18598884344100952,102721,2,0/0,11.589404106140137,电池
20,603906,龙蟠科技,8.372827529907227,13.72,13.93,1300397520,7752882549.160001,9124882453.12,17.177352905273438,0.21913805603981018,102740,1,2/1,9.952607154846191,电池
21,300530,领湃科技,7.467096328735352,40.01,44.68,889649232,6332559304.139999,6879773673.54,13.811887741088867,0.0,102751,1,0/0,21.971529006958008,电池
22,002882,金龙羽,4.073319435119629,25.55,27.01,1424911344,6305922682.5,11060595000.0,22.709285736083984,-0.1563110649585724,102809,1,0/0,13.482687950134277,电网设备
23,600638,新黄浦,4.0,5.72,6.05,368860112,3851829615.9199996,3851829604.48,9.359453201293945,0.0,111442,2,0/0,10.545454025268555,房地产开
24,002657,中科金财,9.469696998596191,26.01,26.14,2410565744,8748626426.640001,8844752520.0,29.274494171142578,-0.45924222469329834,112845,2,0/0,13.341750144958496,互联网服
