序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,6.686478137969971,7.18,7.4,2044769440,8371231882.94,9315081561.6,24.927934646606445,1.126760482788086,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.5019452571868896,7.98,8.48,2102215360,8680127861.58,8680127917.44,23.65062141418457,-0.1251564472913742,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.4920070171356201,28.57,30.97,203319267,3095202375.0,3131829115.0,6.373347282409668,0.0,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,8.751792907714844,7.58,7.67,3230260544,5072612664.12,5769830023.68,64.00955200195312,0.1321004033088684,093115,9,5/4,6.312768936157227,计算机设
5,001332,锡装股份,6.033830165863037,42.0,43.57,427515632,1134000000.0,4620000000.0,36.75035858154297,0.11918950825929642,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,2.3936171531677246,3.85,4.14,346787360,2643193841.75,2652118145.6,12.792902946472168,0.0,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,4.855371952056885,10.15,10.65,1132379504,6094912600.0,6094912600.0,18.308435440063477,0.09861932694911957,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,5.257142543792725,9.21,9.63,1436111488,5724269067.06,5724269048.64,24.40812110900879,-0.10845987498760223,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,7.113260269165039,15.51,15.93,465803136,6633504439.98,6633504408.96,7.011476039886475,0.3883495330810547,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,5.035971164703369,7.3,7.65,382234176,2211790244.5,5031049974.4,17.18939208984375,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.5416483879089355,48.86,50.45,1115251312,10287997902.98,13880299679.68,10.728872299194336,-0.04091653227806091,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,10.13698673248291,4.02,4.38,590747760,1710345385.0199997,1905479999.9999998,33.02976989746094,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,4.157149314880371,22.8,24.08,369912944,9282244800.0,9363595200.0,3.9121205806732178,0.17574693262577057,095357,1,0/0,10.415715217590332,光学光电
14,300651,金陵体育,18.52941131591797,24.18,24.48,790079888,1812921517.68,3113241204.84,45.033447265625,0.0,095539,1,2/1,14.607843399047852,家用轻工
15,603194,中力股份,4.623115539550781,41.64,43.78,866934864,2074856075.04,16697640000.0,41.1524772644043,0.04805381968617439,095553,1,4/2,9.045226097106934,工程机械
16,002748,世龙实业,5.432372570037842,9.51,9.92,134451306,2282400000.0,2282400000.0,5.835265636444092,0.0,095739,1,0/0,9.866962432861328,化学原料
17,002278,神开股份,4.291845321655273,9.72,10.25,910020784,3248487384.1200004,3537201778.5600004,27.904043197631836,0.20618557929992676,101403,1,0/0,11.480687141418457,专用设备
18,300003,乐普医疗,18.707483291625977,13.96,14.11,2688464768,22560733943.2,26253330788.480003,12.200430870056152,0.0,102306,1,0/0,10.204081535339355,医疗器械
19,002580,圣阳股份,6.291390895843506,16.05,16.61,1657228320,7260037740.0,7284597321.6,22.962060928344727,0.0,102721,2,0/0,11.589404106140137,电池
20,603906,龙蟠科技,10.031596183776855,13.93,13.93,1454583344,7871549118.79,9264549021.28,19.143354415893555,0.07183907926082611,102740,1,2/1,9.952607154846191,电池
21,300530,领湃科技,6.9030351638793945,39.8,44.68,940395440,6299321677.2,6843663889.2,14.616012573242188,0.0,102751,1,0/0,21.971529006958008,电池
22,002882,金龙羽,6.191445827484131,26.07,27.01,1496977840,6434262400.5,11285703000.0,23.831457138061523,-0.038343556225299835,102809,1,0/0,13.482687950134277,电网设备
23,600638,新黄浦,5.272727012634277,5.79,6.05,381045040,3898967390.94,3898967379.36,9.673391342163086,0.0,111442,2,0/0,10.545454025268555,房地产开
24,300945,曼卡龙,17.1314754486084,29.4,30.12,1595656272,7006990111.799999,7704905892.599999,23.724634170532227,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
25,605009,豪悦护理,9.88505744934082,71.7,71.78,384180384,11041896938.4,11064840938.4,3.6144182682037354,-0.09753378480672836,134422,1,0/0,10.390804290771484,美容护理
