序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,4.903417587280273,7.06,7.4,1951519616,8231322714.98,9159397747.199999,23.79618263244629,-0.14144271612167358,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.7613489627838135,8.0,8.48,2041372496,8701882568.0,8701882624.0,22.95026206970215,0.5025125741958618,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.0301953554153442,28.44,30.97,200289196,3081118500.0,3117578580.0,6.275412559509277,0.07037297636270523,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,7.890961170196533,7.52,7.67,3190853232,5032460057.28,5724158545.92,63.2291259765625,-0.3973510265350342,093115,9,5/4,6.312768936157227,计算机设
5,001332,锡装股份,5.478414535522461,41.78,43.57,423981824,1128060000.0,4595800000.0,36.437225341796875,-0.04784689098596573,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,2.9255318641662598,3.87,4.14,338580240,2656924718.85,2665895382.7200003,12.48357105255127,0.0,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,5.37190055847168,10.2,10.65,1120300560,6124936800.0,6124936800.0,18.11077880859375,0.09813542664051056,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,5.942857265472412,9.27,9.63,1401641616,5761560722.219999,5761560703.679999,23.806793212890625,0.10799136012792587,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,6.49171257019043,15.42,15.93,445624544,6595012151.16,6595012120.32,6.705073356628418,0.32530903816223145,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,5.035971164703369,7.3,7.65,369473232,2211790244.5,5031049974.4,16.612070083618164,0.41265472769737244,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.170954704284668,48.69,50.45,1081703680,10252202576.67,13832005554.72,10.402838706970215,-0.020533882081508636,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,11.50684928894043,4.07,4.38,560939216,1731618337.5700002,1929180000.0000002,31.28767967224121,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,4.751027584075928,22.93,24.08,355074848,9335169880.0,9416984120.0,3.752338171005249,-0.13066202402114868,095357,1,0/0,10.415715217590332,光学光电
14,300651,金陵体育,14.06862735748291,23.27,24.48,763736144,1744693288.52,2996076213.2599998,43.54602813720703,0.0,095539,1,2/1,14.607843399047852,家用轻工
15,603194,中力股份,4.547738552093506,41.61,43.78,848994320,2073361221.96,16685610000.0,40.287193298339844,-0.024026909843087196,095553,1,4/2,9.045226097106934,工程机械
16,002748,世龙实业,5.432372570037842,9.51,9.92,131740683,2282400000.0,2282400000.0,5.716516017913818,0.0,095739,1,0/0,9.866962432861328,化学原料
17,002278,神开股份,3.969956874847412,9.69,10.25,884319648,3238461188.49,3526284489.12,27.11183738708496,0.3105590045452118,101403,1,0/0,11.480687141418457,专用设备
18,300003,乐普医疗,17.43197250366211,13.81,14.11,2618784160,22318319180.2,25971239125.280003,11.888710975646973,0.0,102306,1,0/0,10.204081535339355,医疗器械
19,002580,圣阳股份,5.894039630889893,15.99,16.61,1626637680,7232897412.0,7257365182.08,22.539995193481445,0.0,102721,2,0/0,11.589404106140137,电池
20,603906,龙蟠科技,9.320694923400879,13.84,13.93,1368305632,7820692017.5199995,9204691920.64,18.044828414916992,0.21723388135433197,102740,1,2/1,9.952607154846191,电池
21,300530,领湃科技,7.06419563293457,39.86,44.68,911710576,6308818142.04,6853980970.44,14.160649299621582,0.0,102751,1,0/0,21.971529006958008,电池
22,002882,金龙羽,6.680244445800781,26.19,27.01,1466716224,6463879258.5,11337651000.0,23.361618041992188,-0.11441647261381149,102809,1,0/0,13.482687950134277,电网设备
23,600638,新黄浦,5.090909004211426,5.78,6.05,375821328,3892233423.0800004,3892233411.52,9.539324760437012,0.17331022024154663,111442,2,0/0,10.545454025268555,房地产开
24,002657,中科金财,9.132996559143066,25.93,26.14,2486442704,8721717925.52,8817548360.0,30.14592170715332,0.11583011597394943,112845,2,0/0,13.341750144958496,互联网服
