序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,6.240713119506836,7.15,7.4,2078881120,8336254590.950001,9276160608.0,25.33831787109375,0.28050491213798523,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.5019452571868896,7.98,8.48,2142140656,8680127861.58,8680127917.44,24.110389709472656,-0.25,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.420959234237671,28.55,30.97,209209259,3093035625.0,3129636725.0,6.564229488372803,0.0350385420024395,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,10.043041229248047,7.67,7.67,3336866512,5132841574.38,5838337240.32,66.08912658691406,0.13054829835891724,093115,11,5/4,6.312768936157227,计算机设
5,001332,锡装股份,5.629891395568848,41.84,43.57,432278864,1129680000.0,4602400000.0,37.1710090637207,0.023906288668513298,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,1.5957447290420532,3.82,4.14,355712592,2622597526.1,2631452289.92,13.13103199005127,-0.2610965967178345,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,7.541321754455566,10.41,10.65,1151947632,6251038440.0,6251038440.0,18.6260986328125,0.0,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,5.828571319580078,9.26,9.63,1488469840,5755345446.36,5755345427.84,25.332183837890625,1.0917030572891235,093320,5,9/6,7.199999809265137,电网设备
9,603697,有友食品,6.353591442108154,15.4,15.93,483820016,6586458309.2,6586458278.400001,7.284204959869385,-0.12970168888568878,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,4.31654691696167,7.25,7.65,393247408,2196640996.25,4996590728.0,17.689285278320312,-0.13774104416370392,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.585259914398193,48.88,50.45,1138824688,10292209117.84,13885981341.44,10.958260536193848,0.10239606350660324,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,10.684930801391602,4.04,4.38,602403232,1718854566.04,1914960000.0,33.70950698852539,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,3.8830513954162598,22.74,24.08,383178272,9257817840.0,9338954160.0,4.055417537689209,-0.04395604506134987,095357,1,0/0,10.415715217590332,光学光电
14,603194,中力股份,3.894472599029541,41.35,43.78,884409616,2060405828.6000001,16581350000.0,41.996707916259766,-0.12077294290065765,095553,1,4/2,9.045226097106934,工程机械
15,002748,世龙实业,5.321507930755615,9.5,9.92,137225160,2280000000.0,2280000000.0,5.956891059875488,0.10537407547235489,095739,1,0/0,9.866962432861328,化学原料
16,002278,神开股份,4.5064377784729,9.74,10.25,929157024,3255171514.54,3544479971.52,28.491104125976562,0.20576131343841553,101403,1,0/0,11.480687141418457,专用设备
17,002580,圣阳股份,6.62251615524292,16.1,16.61,1699054912,7282654680.000001,7307290771.200001,23.53481674194336,-0.18598884344100952,102721,2,0/0,11.589404106140137,电池
18,603906,龙蟠科技,9.873617172241211,13.91,13.93,1515007216,7860247540.7300005,9251247443.36,19.912025451660156,0.07194244861602783,102740,1,2/1,9.952607154846191,电池
19,300530,领湃科技,8.783239364624023,40.5,44.68,979494096,6410113767.0,6964029837.0,15.233799934387207,0.0,102751,1,0/0,21.971529006958008,电池
20,002882,金龙羽,6.558044910430908,26.16,27.01,1522040896,6456475044.0,11324664000.0,24.22022247314453,0.0,102809,1,0/0,13.482687950134277,电网设备
21,600638,新黄浦,5.090909004211426,5.78,6.05,389857872,3892233423.0800004,3892233411.52,9.900775909423828,0.0,111442,2,0/0,10.545454025268555,房地产开
22,600593,大连圣亚,8.597285270690918,31.2,31.6,428587056,4018560000.0,4018560000.0,10.946739196777344,-0.2876318395137787,133124,1,0/0,10.894535064697266,旅游酒店
23,300945,曼卡龙,16.374502182006836,29.21,30.12,1622115200,6961706842.37,7655112283.09,24.103683471679688,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
24,600738,丽尚国潮,6.261510372161865,5.77,5.97,605657168,4389043950.92,4392904288.639999,13.757240295410156,0.0,140013,6,0/0,11.049723625183105,商业百货
25,002387,维信诺,9.395973205566406,9.78,9.83,580152256,13641916228.8,13659517255.679998,4.341033935546875,0.10235414654016495,141730,2,0/0,8.501118659973145,光学光电
