序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,5.646359443664551,7.11,7.4,2058752608,8289618201.63,9224266003.2,25.096052169799805,0.14084506034851074,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,3.5019452571868896,7.98,8.48,2121267920,8680127861.58,8680127917.44,23.870193481445312,0.0,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.101243257522583,28.46,30.97,205063239,3083285250.0,3119770970.0,6.429837226867676,-0.10530010610818863,093030,1,0/0,10.159857749938965,装修装饰
4,001332,锡装股份,5.52890682220459,41.8,43.57,430048480,1128600000.0,4598000000.0,36.97369384765625,-0.07171886414289474,093133,2,0/0,6.488260746002197,专用设备
5,603818,曲美家居,2.659574508666992,3.86,4.14,350134016,2650059280.2999997,2659006764.16,12.919246673583984,0.0,093229,1,0/0,10.106383323669434,装修建材
6,605388,均瑶健康,4.338842868804932,10.1,10.65,1139467712,6064888400.0,6064888400.0,18.425289154052734,-0.09891196340322495,093242,1,7/5,8.987603187561035,食品饮料
7,603333,尚纬股份,4.3428568840026855,9.13,9.63,1460121776,5674546860.18,5674546841.92,24.83067512512207,0.0,093320,5,9/6,6.057142734527588,电网设备
8,603697,有友食品,6.077348232269287,15.36,15.93,475688208,6569350625.28,6569350594.559999,7.16077995300293,-0.06506180763244629,093342,1,2/1,5.732044219970703,食品饮料
9,000017,深中华A,4.31654691696167,7.25,7.65,386816928,2196640996.25,4996590728.0,17.397289276123047,-0.13774104416370392,093930,1,0/0,10.791366577148438,珠宝首饰
10,002929,润建股份,6.367204189300537,48.78,50.45,1128524144,10271153043.54,13857573032.64,10.858051300048828,-0.04098360612988472,094424,1,0/0,9.703445434570312,通信服务
11,300163,先锋新材,10.410959243774414,4.03,4.38,598415520,1714599975.5300002,1910220000.0,33.477169036865234,0.0,094854,1,0/0,18.904109954833984,家用轻工
12,605118,力鼎光电,4.0201005935668945,22.77,24.08,377444416,9270031320.0,9351274680.0,3.9935715198516846,0.2642008066177368,095357,1,0/0,10.415715217590332,光学光电
13,300651,金陵体育,17.990196228027344,24.07,24.48,801419648,1804674149.32,3099078403.66,45.65924835205078,0.0,095539,1,2/1,14.607843399047852,家用轻工
14,603194,中力股份,4.422110557556152,41.56,43.78,877155296,2070869800.16,16665560000.0,41.645904541015625,-0.12016341835260391,095553,1,4/2,9.045226097106934,工程机械
15,002748,世龙实业,5.543237209320068,9.52,9.92,135613723,2284800000.0,2284800000.0,5.886140823364258,0.0,095739,1,0/0,9.866962432861328,化学原料
16,002278,神开股份,4.828326225280762,9.77,10.25,920419088,3265197710.17,3555397260.96,28.222558975219727,-0.10224948823451996,101403,1,0/0,11.480687141418457,专用设备
17,300003,乐普医疗,18.367347717285156,13.92,14.11,2724508720,22496090006.4,26178106344.96,12.360798835754395,0.0,102306,1,0/0,10.204081535339355,医疗器械
18,002580,圣阳股份,6.490066051483154,16.08,16.61,1683235088,7273607903.999999,7298213391.36,23.31772232055664,-0.30998140573501587,102721,2,0/0,11.589404106140137,电池
19,603906,龙蟠科技,9.873617172241211,13.91,13.93,1487718144,7860247540.7300005,9251247443.36,19.564516067504883,-0.1435750126838684,102740,1,2/1,9.952607154846191,电池
20,300530,领湃科技,6.285254001617432,39.57,44.68,959675232,6262918561.9800005,6804115077.78,14.923958778381348,0.0,102751,1,0/0,21.971529006958008,电池
21,002882,金龙羽,6.272912979125977,26.09,27.01,1508816736,6439198543.5,11294361000.0,24.01532554626465,0.07671653479337692,102809,1,0/0,13.482687950134277,电网设备
22,600638,新黄浦,4.7272725105285645,5.76,6.05,384569520,3878765487.3599997,3878765475.8399997,9.764065742492676,0.0,111442,2,0/0,10.545454025268555,房地产开
23,600593,大连圣亚,7.901148319244385,31.0,31.6,398723664,3992800000.0,3992800000.0,10.206366539001465,-0.7046764492988586,133124,1,0/0,10.894535064697266,旅游酒店
24,300945,曼卡龙,16.33466148376465,29.2,30.12,1608815808,6959323512.4,7652491566.8,23.912689208984375,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
25,600738,丽尚国潮,8.103130340576172,5.87,5.97,563914320,4465110570.52,4469037811.84,12.810569763183594,0.170648455619812,140013,6,0/0,11.049723625183105,商业百货
