序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,5.497771263122559,7.1,7.4,2150559696,8277959104.299999,9211292352.0,26.198518753051758,0.42432817816734314,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,4.020752429962158,8.02,8.48,2407735200,8723637274.42,8723637330.56,27.211389541625977,-1.2315270900726318,093000,1,13/7,11.932555198669434,电网设备
3,605289,罗曼股份,1.0301953554153442,28.44,30.97,218169758,3081118500.0,3117578580.0,6.854159355163574,0.0,093030,1,0/0,10.159857749938965,装修装饰
4,001332,锡装股份,4.342337608337402,41.33,43.57,443369712,1115910000.0,4546300000.0,38.15837860107422,-0.16908212006092072,093133,2,0/0,6.488260746002197,专用设备
5,603818,曲美家居,2.127659559249878,3.84,4.14,377029024,2636328403.2,2645229527.04,13.942327499389648,0.2610965967178345,093229,1,0/0,10.106383323669434,装修建材
6,605388,均瑶健康,4.028925895690918,10.07,10.65,1192712784,6046873880.0,6046873880.0,19.294233322143555,1.2060301303863525,093242,1,7/5,8.987603187561035,食品饮料
7,603333,尚纬股份,4.22857141494751,9.12,9.63,1569751376,5668331584.32,5668331566.08,26.769512176513672,0.0,093320,5,9/6,7.428571701049805,电网设备
8,000017,深中华A,4.604316711425781,7.27,7.65,420892352,2202700695.5499997,5010374426.559999,18.944395065307617,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
9,002929,润建股份,6.083733081817627,48.65,50.45,1197418288,10243780146.949999,13820642231.199999,11.529972076416016,0.0,094424,1,0/0,9.703445434570312,通信服务
10,300163,先锋新材,15.068493843078613,4.2,4.38,639287872,1786928014.2,1990800000.0,35.78282165527344,0.0,094854,1,0/0,18.904109954833984,家用轻工
11,605118,力鼎光电,4.522613048553467,22.88,24.08,403149232,9314814080.0,9396449920.0,4.270073890686035,0.043725404888391495,095357,1,0/0,10.415715217590332,光学光电
12,603194,中力股份,4.371859073638916,41.54,43.78,918699088,2069873231.44,16657540000.0,43.65612030029297,0.0240789782255888,095553,1,4/2,9.045226097106934,工程机械
13,002748,世龙实业,5.321507930755615,9.5,9.92,145940700,2280000000.0,2280000000.0,6.339349269866943,0.10537407547235489,095739,1,0/0,9.866962432861328,化学原料
14,002278,神开股份,4.291845321655273,9.72,10.25,977736592,3248487384.1200004,3537201778.5600004,29.98078155517578,-0.10277492552995682,101403,1,0/0,11.480687141418457,专用设备
15,002580,圣阳股份,5.033112525939941,15.86,16.61,1827756880,7174093368.0,7198362213.12,25.324161529541016,0.5069708228111267,102721,2,0/0,11.589404106140137,电池
16,603906,龙蟠科技,9.873617172241211,13.91,13.93,1589268704,7860247540.7300005,9251247443.36,20.857738494873047,-0.07183907926082611,102740,1,2/1,9.952607154846191,电池
17,300530,领湃科技,6.097233295440674,39.5,44.68,1044542704,6251839353.0,6792078483.0,16.264984130859375,0.0,102751,1,0/0,21.971529006958008,电池
18,002882,金龙羽,5.417515277862549,25.88,27.01,1603965168,6387369042.0,11203452000.0,25.501787185668945,1.054275631904602,102809,1,0/0,13.482687950134277,电网设备
19,600638,新黄浦,4.363636493682861,5.74,6.05,402354576,3865297551.6400003,3865297540.1600003,10.223773002624512,-0.17391304671764374,111442,2,0/0,10.545454025268555,房地产开
20,600593,大连圣亚,7.727114677429199,30.95,31.6,477255296,3986360000.0,3986360000.0,12.165140151977539,-0.032299742102622986,133124,1,0/0,10.894535064697266,旅游酒店
21,300945,曼卡龙,16.454181671142578,29.23,30.12,1713474512,6966473502.31,7660353715.67,25.422191619873047,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
22,600738,丽尚国潮,8.103130340576172,5.87,5.97,754550272,4465110570.52,4469037811.84,17.06174087524414,-1.1784511804580688,140013,7,0/0,11.049723625183105,商业百货
23,002387,维信诺,7.158836841583252,9.58,9.83,633899728,13362940436.8,13380181524.48,4.738287448883057,-0.31217479705810547,141730,2,0/0,8.501118659973145,光学光电
24,300741,华宝股份,17.6298885345459,20.15,20.56,341594464,12409924572.5,12409982000.0,2.9182472229003906,0.0,142957,1,0/0,20.723876953125,食品饮料
25,000766,通化金马,8.871342658996582,23.44,23.68,1104796032,22643220042.64,22654635861.760002,5.072976112365723,-0.46709129214286804,144500,3,0/0,11.054343223571777,化学制药
26,002250,联化科技,9.288537979125977,11.06,11.13,2661109248,10026267765.36,10079344307.2,27.56282615661621,0.09049773961305618,144557,1,5/4,9.98023796081543,农药兽药
