序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,6.983654975891113,7.2,7.4,1804815984,8394550077.6,9341028864.0,22.037506103515625,0.5586591958999634,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,2.9831387996673584,7.94,8.48,1964295328,8636618448.74,8636618504.32,22.06337547302246,0.0,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.8827708959579468,28.68,30.97,193401176,3107119500.0,3143887260.0,6.052313327789307,-0.0696864128112793,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,8.034433364868164,7.53,7.67,3110645264,5039152158.42,5731770458.88,61.64232635498047,-0.9210525751113892,093115,9,5/4,6.312768936157227,计算机设
5,002082,万邦德,8.127721786499023,7.45,7.58,721905936,4121756618.9,4557083467.2,17.605411529541016,-0.13404826819896698,093118,3,3/2,6.676342487335205,化学制药
6,001332,锡装股份,6.664983749389648,42.25,43.57,413503248,1140750000.0,4647500000.0,35.51274490356445,0.0,093133,2,0/0,6.488260746002197,专用设备
7,603818,曲美家居,1.8617020845413208,3.83,4.14,315025280,2629462964.65,2638340908.48,11.592339515686035,0.26178011298179626,093229,1,0/0,10.106383323669434,装修建材
8,605388,均瑶健康,8.2644624710083,10.48,10.65,1091586160,6293072320.0,6293072320.0,17.64342498779297,1.7475727796554565,093242,1,7/5,8.987603187561035,食品饮料
9,603333,尚纬股份,8.0,9.45,9.63,1339603104,5873435687.7,5873435668.799999,22.73464584350586,0.10593220591545105,093320,5,9/6,6.057142734527588,电网设备
10,603697,有友食品,5.870165824890137,15.33,15.93,407752832,6556519862.34,6556519831.68,6.1275315284729,0.13063356280326843,093342,1,2/1,5.732044219970703,食品饮料
11,000017,深中华A,3.5971224308013916,7.2,7.65,345708864,2181491748.0,4962131481.6,15.529606819152832,-0.13869625329971313,093930,1,0/0,10.791366577148438,珠宝首饰
12,002929,润建股份,8.19886589050293,49.62,50.45,945989840,10448024067.66,14096202826.56,9.088823318481445,0.0,094424,1,0/0,9.703445434570312,通信服务
13,300163,先锋新材,14.520547866821289,4.18,4.38,473720368,1778418833.1799998,1981319999.9999998,26.252483367919922,0.0,094854,1,0/0,18.904109954833984,家用轻工
14,605118,力鼎光电,4.111466407775879,22.79,24.08,323355936,9278173640.0,9359488360.0,3.411771774291992,-0.04385964944958687,095357,1,0/0,10.415715217590332,光学光电
15,300651,金陵体育,14.264705657958984,23.31,24.48,700682256,1747692331.56,3001226322.7799997,39.944480895996094,0.0,095539,1,2/1,14.607843399047852,家用轻工
16,603194,中力股份,3.1909546852111816,41.07,43.78,801274176,2046453866.52,16469070000.0,37.97747802734375,0.0487210713326931,095553,1,4/2,9.045226097106934,工程机械
17,002748,世龙实业,6.3192901611328125,9.59,9.92,126908494,2301600000.0,2301600000.0,5.504974365234375,0.0,095739,1,0/0,9.866962432861328,化学原料
18,002278,神开股份,5.7939910888671875,9.86,10.25,819593392,3295276297.06,3588149129.2799997,25.127656936645508,0.0,101403,1,0/0,11.480687141418457,专用设备
19,300003,乐普医疗,17.517005920410156,13.82,14.11,2496648464,22334480164.4,25990045236.16,11.340143203735352,0.0,102306,1,0/0,10.204081535339355,医疗器械
20,002580,圣阳股份,7.218542575836182,16.19,16.61,1516116128,7323365172.000001,7348138980.4800005,21.021240234375,0.0,102721,2,0/0,11.589404106140137,电池
21,603906,龙蟠科技,9.636651039123535,13.88,13.93,1162817104,7843295173.64,9231295076.480001,15.409740447998047,0.28901731967926025,102740,1,2/1,9.952607154846191,电池
22,300530,领湃科技,8.246038436889648,40.3,44.68,866096176,6378458884.2,6929639566.2,13.442465782165527,0.0,102751,1,0/0,21.971529006958008,电池
23,002882,金龙羽,6.232179164886475,26.08,27.01,1388196320,6436730472.0,11290032000.0,22.13268280029297,-0.2676864266395569,102809,1,0/0,13.482687950134277,电网设备
24,600638,新黄浦,5.818181991577148,5.82,6.05,350393648,3919169294.52,3919169282.88,8.884392738342285,-0.34246575832366943,111442,2,0/0,10.545454025268555,房地产开
25,002657,中科金财,9.301346778869629,25.97,26.14,2213816464,8735172176.08,8831150440.0,27.009132385253906,1.4057008028030396,112845,2,0/0,13.341750144958496,互联网服
