序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,6.53788948059082,7.17,7.4,2097590752,8359572785.61,9302107910.4,25.56062126159668,0.42016810178756714,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,2.7237353324890137,7.92,8.48,2184726752,8614863742.32,8614863797.76,24.606582641601562,1.5384615659713745,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,1.705151081085205,28.63,30.97,209732360,3101702625.0,3138406285.0,6.58112096786499,0.10489510744810104,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,10.043041229248047,7.67,7.67,3351091600,5132841574.38,5838337240.32,66.36652374267578,0.13054829835891724,093115,11,5/4,6.312768936157227,计算机设
5,001332,锡装股份,5.579399108886719,41.82,43.57,433324832,1129140000.0,4600200000.0,37.26363754272461,-0.023906288668513298,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,1.5957447290420532,3.82,4.14,358902272,2622597526.1,2631452289.92,13.252596855163574,0.0,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,6.921487331390381,10.35,10.65,1157618576,6215009400.0,6215009400.0,18.717784881591797,-0.09652509540319443,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,5.142857074737549,9.2,9.63,1498016032,5718053791.2,5718053772.799999,25.499046325683594,-0.10857763886451721,093320,5,9/6,7.199999809265137,电网设备
9,603697,有友食品,6.698895454406738,15.45,15.93,489272160,6607842914.099999,6607842883.2,7.366750240325928,-0.19379845261573792,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,4.4604315757751465,7.26,7.65,396406064,2199670845.9,5003482577.28,17.832855224609375,0.13793103396892548,093930,1,0/0,10.791366577148438,珠宝首饰
11,002929,润建股份,6.323594093322754,48.76,50.45,1148183024,10266941828.68,13851891370.88,11.04930305480957,-0.1638001650571823,094424,1,0/0,9.703445434570312,通信服务
12,300163,先锋新材,16.98630142211914,4.27,4.38,616828640,1816710147.7699997,2023979999.9999998,34.5223388671875,0.0,094854,1,0/0,18.904109954833984,家用轻工
13,605118,力鼎光电,4.339881420135498,22.84,24.08,385632992,9298529440.0,9380022560.0,4.08187198638916,0.08764241635799408,095357,1,0/0,10.415715217590332,光学光电
14,603194,中力股份,3.9949748516082764,41.39,43.78,892325456,2062398966.04,16597390000.0,42.38102340698242,0.16940948367118835,095553,1,4/2,9.045226097106934,工程机械
15,002748,世龙实业,5.654101848602295,9.53,9.92,138018583,2287200000.0,2287200000.0,5.991641044616699,0.0,095739,1,0/0,9.866962432861328,化学原料
16,002278,神开股份,4.721030235290527,9.76,10.25,933446448,3261855644.96,3551758164.48,28.622699737548828,0.0,101403,1,0/0,11.480687141418457,专用设备
17,002580,圣阳股份,6.490066051483154,16.08,16.61,1708180048,7273607903.999999,7298213391.36,23.660297393798828,-0.06215040385723114,102721,2,0/0,11.589404106140137,电池
18,603906,龙蟠科技,9.794628143310547,13.9,13.93,1528017392,7854596751.7,9244596654.4,20.077524185180664,-0.07189072668552399,102740,1,2/1,9.952607154846191,电池
19,300530,领湃科技,8.756379127502441,40.49,44.68,987858000,6408531022.860001,6962310323.46,15.365596771240234,0.0,102751,1,0/0,21.971529006958008,电池
20,002882,金龙羽,5.947046756744385,26.01,27.01,1535361072,6419453971.5,11259729000.0,24.427104949951172,-0.1535508632659912,102809,1,0/0,13.482687950134277,电网设备
21,600638,新黄浦,4.545454502105713,5.75,6.05,393969952,3872031519.5,3872031508.0,10.006627082824707,0.0,111442,2,0/0,10.545454025268555,房地产开
22,600593,大连圣亚,7.901148319244385,31.0,31.6,441923392,3992800000.0,3992800000.0,11.279425621032715,-0.4495825171470642,133124,1,0/0,10.894535064697266,旅游酒店
23,300945,曼卡龙,14.063745498657227,28.63,30.12,1646738400,6823473704.11,7503110738.2699995,24.462047576904297,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
24,600738,丽尚国潮,8.655616760253906,5.9,5.97,618700400,4487930556.400001,4491877868.8,14.05187702178955,1.3745704889297485,140013,6,0/0,11.049723625183105,商业百货
25,002387,维信诺,8.948545455932617,9.74,9.83,589326736,13586121070.4,13603650109.44,4.408452033996582,-0.10256409645080566,141730,2,0/0,8.501118659973145,光学光电
