序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,5.794948101043701,7.12,7.4,2128814368,8301277298.96,9237239654.4,25.935752868652344,0.0,092500,2,3/2,12.184249877929688,化学制药
2,600468,百利电气,1.167315125465393,7.8,8.48,2334439120,8484335503.8,8484335558.4,26.38359832763672,0.6451612710952759,093000,1,13/7,11.932555198669434,电网设备
3,605289,罗曼股份,1.1367672681808472,28.47,30.97,214746051,3084368625.0,3120867165.0,6.743022441864014,-0.10526315122842789,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,9.325681686401367,7.62,7.67,3410586768,5099381068.68,5800277675.52,67.53418731689453,-0.3921568989753723,093115,13,5/4,6.312768936157227,计算机设
5,001332,锡装股份,4.771522521972656,41.5,43.57,439138208,1120500000.0,4565000000.0,37.78023147583008,-0.024090580642223358,093133,2,0/0,6.488260746002197,专用设备
6,603818,曲美家居,1.8617020845413208,3.83,4.14,373406928,2629462964.65,2638340908.48,13.804884910583496,-0.2604166865348816,093229,1,0/0,10.106383323669434,装修建材
7,605388,均瑶健康,5.268595218658447,10.19,10.65,1175410928,6118931960.0,6118931960.0,19.00779151916504,0.0,093242,1,7/5,8.987603187561035,食品饮料
8,603333,尚纬股份,3.4285712242126465,9.05,9.63,1546316032,5624824653.3,5624824635.200001,26.354969024658203,-1.0928961038589478,093320,5,9/6,7.428571701049805,电网设备
9,000017,深中华A,4.604316711425781,7.27,7.65,411810592,2202700695.5499997,5010374426.559999,18.531932830810547,0.0,093930,1,0/0,10.791366577148438,珠宝首饰
10,002929,润建股份,6.040122032165527,48.63,50.45,1186894720,10239568932.09,13814960569.44,11.42724609375,-0.02055921033024788,094424,1,0/0,9.703445434570312,通信服务
11,300163,先锋新材,13.424656867980957,4.14,4.38,632157600,1761400471.1399999,1962359999.9999998,35.38054275512695,0.0,094854,1,0/0,18.904109954833984,家用轻工
12,605118,力鼎光电,4.522613048553467,22.88,24.08,397162048,9314814080.0,9396449920.0,4.205792427062988,-0.13094718754291534,095357,1,0/0,10.415715217590332,光学光电
13,603194,中力股份,4.396985054016113,41.55,43.78,909948560,2070371515.8,16661549999.999998,43.23366928100586,-0.04811161756515503,095553,1,4/2,9.045226097106934,工程机械
14,002748,世龙实业,5.099778175354004,9.48,9.92,143369126,2275200000.0,2275200000.0,6.226474285125732,-0.10537407547235489,095739,1,0/0,9.866962432861328,化学原料
15,002278,神开股份,4.291845321655273,9.72,10.25,965007872,3248487384.1200004,3537201778.5600004,29.588958740234375,-0.20533882081508636,101403,1,0/0,11.480687141418457,专用设备
16,002580,圣阳股份,4.834436893463135,15.83,16.61,1793087392,7160523204.0,7184746143.36,24.83901596069336,0.5079364776611328,102721,2,0/0,11.589404106140137,电池
17,603906,龙蟠科技,9.873617172241211,13.91,13.93,1573246384,7860247540.7300005,9251247443.36,20.653942108154297,0.0,102740,1,2/1,9.952607154846191,电池
18,300530,领湃科技,7.037335395812988,39.85,44.68,1020495936,6307235397.900001,6852261456.900001,15.881852149963379,0.0,102751,1,0/0,21.971529006958008,电池
19,002882,金龙羽,5.295315742492676,25.85,27.01,1578896464,6379964827.5,11190465000.0,25.10759162902832,-0.30852293968200684,102809,1,0/0,13.482687950134277,电网设备
20,600638,新黄浦,4.363636493682861,5.74,6.05,400391408,3865297551.6400003,3865297540.1600003,10.17297077178955,0.1745200753211975,111442,2,0/0,10.545454025268555,房地产开
21,600593,大连圣亚,7.761920928955078,30.96,31.6,470404288,3987648000.0,3987648000.0,11.99332332611084,0.0,133124,1,0/0,10.894535064697266,旅游酒店
22,300945,曼卡龙,16.414342880249023,29.22,30.12,1693649312,6964090172.34,7657732999.38,25.139644622802734,0.0,134336,1,2/1,18.167329788208008,珠宝首饰
23,600738,丽尚国潮,8.655616760253906,5.9,5.97,719266304,4487930556.400001,4491877868.8,16.280832290649414,-0.1692047417163849,140013,7,0/0,11.049723625183105,商业百货
24,002387,维信诺,8.27740478515625,9.68,9.83,620324304,13502428332.8,13519849390.08,4.637239456176758,0.0,141730,2,0/0,8.501118659973145,光学光电
