序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,0.2971768081188202,6.75,7.4,1143027760,7869890697.75,8757214560.0,14.096602439880371,-0.14792899787425995,092500,1,3/2,12.184249877929688,化学制药
2,600468,百利电气,5.058365821838379,8.1,8.48,1328914288,8810656100.1,8810656156.8,14.736730575561523,0.746268630027771,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,3.0905861854553223,29.02,30.97,171175387,3143954250.0,3181157890.0,5.338156223297119,0.06896551698446274,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,8.895265579223633,7.59,7.67,2506233696,5079304765.26,5777441936.64,49.64814758300781,-0.7843137979507446,093115,5,5/4,6.312768936157227,计算机设
5,002082,万邦德,5.0798258781433105,7.24,7.58,546495776,4005572875.28,4428628765.440001,13.3114595413208,0.0,093118,2,3/2,6.676342487335205,化学制药
6,001332,锡装股份,6.917445182800293,42.35,43.57,390337872,1143450000.0,4658500000.0,33.48726272583008,-0.3294892907142639,093133,2,0/0,6.488260746002197,专用设备
7,603818,曲美家居,2.659574508666992,3.86,4.14,183932452,2650059280.2999997,2659006764.16,6.613589286804199,-0.7712082266807556,093229,1,0/0,8.244680404663086,装修建材
8,605388,均瑶健康,3.0991735458374023,9.98,10.65,912727344,5992830320.0,5992830320.0,14.714725494384766,1.732925534248352,093242,1,7/5,8.987603187561035,食品饮料
9,603333,尚纬股份,6.285714149475098,9.3,9.63,1179715856,5780206549.8,5780206531.200001,20.009000778198242,-0.6410256624221802,093320,5,9/6,6.057142734527588,电网设备
10,603697,有友食品,6.077348232269287,15.36,15.93,316006768,6569350625.28,6569350594.559999,4.734136581420898,-0.1300390064716339,093342,1,2/1,5.732044219970703,食品饮料
11,000017,深中华A,4.892086029052734,7.29,7.65,290772592,2208760394.85,5024158125.12,13.039548873901367,-0.13698630034923553,093930,1,0/0,10.791366577148438,珠宝首饰
12,002785,万里石,8.95726490020752,31.87,32.18,498334320,6166686383.01,7222369679.650001,8.124870300292969,0.25165146589279175,094503,1,0/0,5.5726494789123535,装修建材
13,603194,中力股份,6.482411861419678,42.38,43.78,631488000,2111729117.68,16994380000.000002,29.793188095092773,-0.2119143009185791,095553,1,4/2,9.045226097106934,工程机械
14,002748,世龙实业,5.432372570037842,9.51,9.92,96066408,2282400000.0,2282400000.0,4.159224033355713,-0.4188481569290161,095739,1,0/0,9.866962432861328,化学原料
15,002278,神开股份,6.866952896118164,9.96,10.25,471323872,3328696949.1600003,3624540094.0800004,14.648053169250488,-2.5440313816070557,101403,1,0/0,11.480687141418457,专用设备
