序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,000566,海南海药,0.4457651972770691,6.76,7.4,1119339696,7881549795.08,8770188211.199999,13.796270370483398,-0.29498523473739624,092500,1,3/2,12.184249877929688,化学制药
2,600468,百利电气,4.928664207458496,8.09,8.48,1216978160,8799778746.89,8799778803.52,13.459918975830078,-0.7361963391304016,093000,1,13/7,9.987030029296875,电网设备
3,605289,罗曼股份,3.801065683364868,29.22,30.97,167857460,3165621750.0,3203081790.0,5.232837200164795,0.034234851598739624,093030,1,0/0,10.159857749938965,装修装饰
4,002177,御银股份,9.182209968566895,7.61,7.67,2447370640,5092688967.54,5792665762.56,48.492855072021484,0.1315789520740509,093115,5,5/4,6.312768936157227,计算机设
5,002082,万邦德,5.3701019287109375,7.26,7.58,541626768,4016637993.72,4440862546.559999,13.189906120300293,0.27624309062957764,093118,2,3/2,6.676342487335205,化学制药
6,001332,锡装股份,6.740722179412842,42.28,43.57,387369824,1141560000.0,4650800000.0,33.22868728637695,-0.02364625222980976,093133,2,0/0,6.488260746002197,专用设备
7,605388,均瑶健康,3.8223140239715576,10.05,10.65,874507568,6034864200.0,6034864200.0,14.07396411895752,0.5,093242,1,7/5,7.334710597991943,食品饮料
8,603333,尚纬股份,7.199999809265137,9.38,9.63,1154148352,5829928756.68,5829928737.92,19.569808959960938,-0.6355931758880615,093320,5,9/6,6.057142734527588,电网设备
9,603697,有友食品,6.8370161056518555,15.47,15.93,302326544,6616396756.06,6616396725.12,4.526683807373047,-0.12911555171012878,093342,1,2/1,5.732044219970703,食品饮料
10,000017,深中华A,4.604316711425781,7.27,7.65,284206096,2202700695.5499997,5010374426.559999,12.742570877075195,-0.13736264407634735,093930,1,0/0,10.791366577148438,珠宝首饰
11,002785,万里石,8.923076629638672,31.86,32.18,467827712,6164751432.78,7220103482.7,7.632143974304199,0.031397175043821335,094503,1,0/0,5.5726494789123535,装修建材
12,603194,中力股份,6.959798812866211,42.57,43.78,616651152,2121196520.52,17070570000.0,29.09288787841797,-0.07042253017425537,095553,1,4/2,9.045226097106934,工程机械
13,002748,世龙实业,7.095343589782715,9.66,9.92,79118018,2318400000.0,2318400000.0,3.416890859603882,-2.6209676265716553,095739,1,0/0,9.866962432861328,化学原料
