序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833171,国航远洋,12.35,30.0,2.85,1234428.0,1360329672.4,34.63,12.35,9.06,9.5,9.5,3.0,43.02,-111.14,5.1,6859282045.0,3543689845.0,0.0,0.0,98.23,104.13
2,872351,华光源海,38.83,30.0,8.96,220604.0,734768218.34,36.59,38.83,27.9,28.77,29.87,2.07,62.56,80.22,7.45,3418416096.0,1369162846.0,0.0,0.0,175.19,276.99
3,832171,志晟信息,35.19,26.81,7.44,238776.0,779618465.16,33.05,36.07,26.9,27.75,27.75,2.96,36.22,-182.56,16.85,3527207540.0,2319971412.0,0.8,1.32,31.31,69.1
4,838163,方大新材,20.55,25.46,4.17,132709.0,237608135.72,29.43,20.79,15.97,16.47,16.38,3.09,21.62,55.97,5.55,2645096538.0,1261306289.0,2.49,3.79,45.74,46.89
5,836077,吉林碳谷,14.85,20.83,2.56,379990.0,526271690.54,19.85,14.88,12.44,12.47,12.29,5.66,11.99,92.85,3.53,8727074982.0,4706808732.0,2.7,3.13,32.12,33.06
6,300240,飞力达,9.82,20.05,1.64,1167430.0,1033022225.92,23.23,9.82,7.92,8.03,8.18,2.4,32.13,1521.44,2.53,3648748169.0,3568380592.0,0.0,0.0,52.01,49.47
7,300845,捷安高科,17.7,20.0,2.95,364117.0,617709304.4,18.92,17.7,14.91,14.92,14.75,5.0,35.59,-95.0,3.11,2582303764.0,1810686530.0,0.0,0.0,29.2,38.17
8,300399,天利科技,25.44,20.0,4.24,456685.0,1112883539.23,21.7,25.44,20.84,21.15,21.2,4.32,23.11,105.32,9.5,5026944000.0,5026453644.0,0.0,0.0,1.84,3.58
9,300946,恒而达,70.56,20.0,11.76,114313.0,793974671.87,9.39,70.56,65.04,65.04,58.8,1.83,20.23,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
10,301559,中集环科,18.62,19.97,3.1,323674.0,572847043.63,20.88,18.62,15.38,15.47,15.52,12.24,35.96,124.81,2.5,11172000000.0,1675800000.0,0.0,0.0,23.39,21.3
11,430564,天润科技,27.38,17.41,4.06,103996.0,273990103.1,20.54,27.98,23.19,23.47,23.32,3.6,30.78,-81.7,6.45,2036826073.0,924963673.0,-0.29,-0.07,26.18,90.14
12,300013,新宁物流,4.51,15.64,0.61,1016086.0,437140627.89,20.51,4.67,3.87,3.91,3.9,3.14,22.78,108.65,12.18,2518198612.0,2011734501.0,-0.88,-1.53,35.03,29.97
13,300603,立昂技术,12.57,15.0,1.64,966907.0,1221840662.21,11.71,13.12,11.84,12.06,10.93,6.26,26.1,-64.11,4.05,5842513764.0,4656808164.0,-0.4,-0.95,-8.85,12.84
14,301501,恒鑫生活,72.57,13.69,8.74,91506.0,637397499.4,18.28,75.67,64.0,64.0,63.83,1.42,37.84,22.61,3.65,7402140000.0,1755060602.0,-1.96,-2.72,81.79,81.79
15,301057,汇隆新材,18.07,13.65,2.17,185763.0,332210445.93,19.94,19.08,15.91,16.06,15.9,4.68,22.46,43.01,2.77,2121245215.0,1494379296.0,0.06,-0.11,39.11,44.56
16,871634,新威凌,29.84,13.03,3.44,64362.0,181174735.65,14.92,29.95,26.01,26.41,26.4,3.07,19.63,156.25,6.96,1902659453.0,978178356.0,2.23,2.02,58.39,97.62
17,300879,大叶股份,43.58,12.9,4.98,450151.0,1914754787.29,21.97,46.21,37.73,37.96,38.6,1.12,22.39,11.35,6.3,8820541142.0,8760819764.0,-0.5,-1.02,156.81,177.93
18,300085,银之杰,36.43,12.65,4.09,1002860.0,3530838444.82,21.4,38.75,31.83,32.4,32.34,2.68,15.8,-251.2,49.58,25742914690.0,23128181495.0,-0.16,-0.05,-13.84,-4.76
19,873132,泰鹏智能,25.9,12.46,2.87,89309.0,215777725.53,26.53,27.88,21.77,22.75,23.03,2.63,31.76,51.25,8.13,2145141600.0,728391528.0,-0.27,-0.27,74.41,112.3
20,873305,九菱科技,44.84,12.38,4.94,81089.0,353518273.28,17.29,46.5,39.6,39.99,39.9,1.26,22.35,115.93,8.68,2908669013.0,1626669244.0,0.58,1.38,80.08,139.02
21,301396,宏景科技,107.02,11.48,11.02,163516.0,1711617919.58,15.7,111.08,96.01,96.01,96.0,1.46,32.83,135.5,9.65,11735319945.0,5330707938.0,0.06,1.09,182.23,281.13
22,688077,大地熊,27.39,10.62,2.63,128441.0,343829402.0,11.91,28.0,25.05,25.97,24.76,2.79,11.22,115.31,2.93,3135566225.0,3135566225.0,-0.07,0.48,17.05,31.94
23,873706,铁拓机械,22.78,10.26,2.12,94400.0,204801928.9,10.21,22.79,20.68,20.68,20.66,1.64,22.29,47.58,3.7,2104991481.0,964661699.0,2.89,2.71,59.19,85.5
24,601866,中远海发,2.61,10.13,0.24,3369997.0,849190144.0,10.55,2.61,2.36,2.37,2.37,5.67,3.43,18.14,1.14,34860770662.0,25650344272.0,0.0,0.0,7.41,0.0
25,600798,宁波海运,3.7,10.12,0.34,242334.0,89663724.0,0.0,3.7,3.7,3.7,3.36,0.75,2.01,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
26,000637,茂化实华,4.03,10.11,0.37,424153.0,167477128.46,11.75,4.03,3.6,3.65,3.66,5.56,11.53,-14.94,3.42,2095097685.0,1483097448.0,0.0,0.0,9.21,8.33
27,002094,青岛金王,8.97,10.06,0.82,3649053.0,3121901316.61,10.55,8.97,8.11,8.29,8.15,2.13,52.85,177.35,4.16,6197351015.0,6193368335.0,0.0,0.0,50.5,63.09
28,002383,合众思壮,9.63,10.06,0.88,697797.0,666432276.98,9.71,9.63,8.78,8.78,8.75,0.86,9.43,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
29,000576,甘化科工,10.07,10.05,0.92,275481.0,277167359.07,0.55,10.07,10.02,10.02,9.15,0.48,6.35,150.71,2.71,4394731415.0,4368893557.0,0.0,0.0,31.46,38.71
30,600370,三房巷,2.08,10.05,0.19,411153.0,83895338.0,8.99,2.08,1.91,1.91,1.89,1.36,1.06,-16.63,1.55,8104980884.0,8104980884.0,0.0,0.0,14.29,13.04
31,603535,嘉诚国际,9.97,10.04,0.91,395277.0,376429941.0,11.59,9.97,8.92,9.08,9.06,1.94,8.27,20.39,2.0,5093801852.0,4762562301.0,0.0,0.0,19.54,24.0
32,603569,长久物流,8.55,10.04,0.78,521718.0,427663698.0,10.68,8.55,7.72,7.75,7.77,4.22,8.64,323.94,1.73,5159986996.0,5159986996.0,0.0,0.0,17.45,14.92
33,603332,苏州龙杰,14.36,10.04,1.31,456636.0,651923925.0,4.06,14.36,13.83,14.36,13.05,9.08,21.11,59.21,2.43,3106745562.0,3106745562.0,0.0,0.0,51.32,66.78
34,002122,汇洲智能,4.28,10.03,0.39,3506093.0,1481390478.12,11.05,4.28,3.85,3.9,3.89,2.65,17.63,98.41,4.06,8566422461.0,8510578254.0,0.0,0.0,-17.05,25.88
35,603967,中创物流,13.27,10.03,1.21,372199.0,469968750.0,12.19,13.27,11.8,12.06,12.06,3.25,10.74,16.63,2.07,4600267242.0,4600267242.0,0.0,0.0,30.23,35.27
36,002551,尚荣医疗,4.39,10.03,0.4,1154104.0,506576841.92,1.5,4.39,4.33,4.39,3.99,3.25,18.89,66.45,1.4,3711721197.0,2682365113.0,0.0,0.0,33.03,42.53
37,002961,瑞达期货,16.57,10.03,1.51,213350.0,341130903.0,10.76,16.57,14.95,15.0,15.06,2.32,4.79,22.74,2.58,7374240257.0,7374240257.0,0.0,0.0,14.67,15.31
38,600119,长江投资,8.56,10.03,0.78,238031.0,194352816.0,10.93,8.56,7.71,7.78,7.78,3.08,6.52,-120.52,22.77,3126714367.0,3126714367.0,0.0,0.0,-1.38,-2.39
39,600610,中毅达,14.37,10.03,1.31,1190298.0,1677176238.0,7.58,14.37,13.38,13.52,13.06,1.1,16.79,279.67,190.03,15394216074.0,10184402751.0,0.0,0.0,239.72,239.72
