序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833171,国航远洋,11.95,25.79,2.45,867057.0,917064538.58,33.05,12.2,9.06,9.5,9.5,5.47,30.22,-107.54,4.94,6637119063.0,3428914466.0,1.01,0.25,91.81,97.52
2,300946,恒而达,70.56,20.0,11.76,112650.0,782244777.47,9.39,70.56,65.04,65.04,58.8,4.72,19.93,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
3,300845,捷安高科,17.53,18.85,2.78,328735.0,555100457.87,18.92,17.7,14.91,14.92,14.75,11.59,32.13,-94.09,3.08,2557501976.0,1793295755.0,-0.62,0.29,27.96,36.85
4,300603,立昂技术,12.59,15.19,1.66,786587.0,993309397.27,11.71,13.12,11.84,12.06,10.93,13.06,21.23,-64.21,4.06,5851809728.0,4664217564.0,0.0,0.16,-8.7,13.02
5,301559,中集环科,17.8,14.69,2.28,181692.0,310673963.85,18.56,18.26,15.38,15.47,15.52,17.63,20.19,119.31,2.39,10680000000.0,1602000000.0,-0.5,-2.2,17.96,15.96
6,300879,大叶股份,44.25,14.64,5.65,330940.0,1376885952.07,20.67,45.71,37.73,37.96,38.6,2.1,16.46,11.53,6.4,8956148360.0,8895508824.0,0.68,0.5,160.75,182.21
7,872351,华光源海,34.0,13.83,4.13,144622.0,456801567.69,25.71,35.58,27.9,28.77,29.87,3.52,41.02,70.24,6.52,2993204926.0,1198854926.0,-0.29,-0.58,140.96,230.1
8,836077,吉林碳谷,13.98,13.75,1.69,240040.0,326737203.06,16.6,14.48,12.44,12.47,12.29,9.28,7.57,87.41,3.32,8215791802.0,4431056302.0,-0.14,-0.07,24.38,25.27
9,300209,有棵树,6.8,13.33,0.8,776312.0,464413527.98,20.67,6.86,5.62,5.65,6.0,6.64,15.84,9130.78,6.84,6314725657.0,3332126072.0,-0.73,8.11,44.68,25.69
10,430564,天润科技,26.39,13.16,3.07,74961.0,195400324.87,20.54,27.98,23.19,23.47,23.32,6.73,22.19,-78.74,6.22,1963178965.0,891519040.0,0.0,-0.79,21.61,83.26
11,300240,飞力达,9.24,12.96,1.06,746798.0,631670546.6,16.26,9.25,7.92,8.03,8.18,3.94,20.55,1431.58,2.38,3433241658.0,3357620842.0,5.12,5.0,43.03,40.64
12,301501,恒鑫生活,70.58,10.57,6.75,60451.0,411569389.24,10.94,70.98,64.0,64.0,63.83,2.4,25.0,21.99,3.55,7199160000.0,1706933682.0,1.57,2.17,76.8,76.8
13,873305,九菱科技,44.0,10.28,4.1,56341.0,244331489.25,17.29,46.5,39.6,39.99,39.9,2.28,15.53,113.76,8.52,2854180120.0,1596196404.0,-0.79,0.14,76.71,134.54
14,002421,达实智能,3.69,10.15,0.34,1559934.0,567399430.89,6.87,3.69,3.46,3.46,3.35,8.2,7.77,-47.16,2.33,7824946248.0,7404692576.0,0.0,0.0,-6.11,7.58
15,601866,中远海发,2.61,10.13,0.24,3103924.0,779744981.0,10.55,2.61,2.36,2.37,2.37,13.55,3.16,18.14,1.14,34860770662.0,25650344272.0,0.0,0.0,7.41,0.0
16,600798,宁波海运,3.7,10.12,0.34,233885.0,86537594.0,0.0,3.7,3.7,3.7,3.36,1.89,1.94,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
17,000637,茂化实华,4.03,10.11,0.37,388783.0,153222756.51,11.75,4.03,3.6,3.65,3.66,13.07,10.56,-14.94,3.42,2095097685.0,1483097448.0,0.0,0.0,9.21,8.33
