序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833171,国航远洋,12.35,30.0,2.85,1224784.0,1348418653.15,34.63,12.35,9.06,9.5,9.5,3.5,42.68,-111.14,5.1,6859282045.0,3543689845.0,0.0,0.0,98.23,104.13
2,872351,华光源海,38.25,28.05,8.38,196248.0,640425554.89,36.49,38.8,27.9,28.77,29.87,2.16,55.66,79.02,7.33,3367355542.0,1348711792.0,-0.31,-0.65,171.08,271.36
3,832171,志晟信息,34.39,23.93,6.64,220612.0,715883854.06,33.05,36.07,26.9,27.75,27.75,3.22,33.46,-178.41,16.47,3447020952.0,2267229805.0,-0.66,-0.32,28.32,65.26
4,300240,飞力达,9.82,20.05,1.64,1151321.0,1017203187.92,23.23,9.82,7.92,8.03,8.18,2.78,31.68,1521.44,2.53,3648748169.0,3568380592.0,0.0,0.0,52.01,49.47
5,300399,天利科技,25.44,20.0,4.24,412667.0,1001114023.32,21.7,25.44,20.84,21.15,21.2,4.58,20.89,105.32,9.5,5026944000.0,5026453644.0,0.0,0.0,1.84,3.58
6,300946,恒而达,70.56,20.0,11.76,113990.0,791695583.87,9.39,70.56,65.04,65.04,58.8,2.14,20.17,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
7,300845,捷安高科,17.7,20.0,2.95,359015.0,608678941.4,18.92,17.7,14.91,14.92,14.75,5.79,35.09,-95.0,3.11,2582303764.0,1810686530.0,0.0,0.0,29.2,38.17
8,301559,中集环科,18.62,19.97,3.1,315082.0,556847659.67,20.88,18.62,15.38,15.47,15.52,13.99,35.01,124.81,2.5,11172000000.0,1675800000.0,0.0,0.0,23.39,21.3
9,300879,大叶股份,45.62,18.19,7.02,412383.0,1745083391.98,21.94,46.2,37.73,37.96,38.6,1.2,20.51,11.89,6.6,9233434761.0,9170917798.0,0.13,0.26,168.83,190.94
10,301317,鑫磊股份,45.01,17.95,6.85,240996.0,962948180.79,24.66,45.6,36.19,36.36,38.16,1.49,53.79,4.49,4.91,7075121900.0,2016448000.0,-0.11,-0.11,124.04,126.29
11,300013,新宁物流,4.56,16.92,0.66,837909.0,355895579.05,20.51,4.67,3.87,3.91,3.9,3.04,18.78,109.86,12.32,2546116557.0,2034037544.0,-2.15,1.33,36.53,31.41
12,300603,立昂技术,12.69,16.1,1.76,899795.0,1136526048.71,11.71,13.12,11.84,12.06,10.93,6.84,24.29,-64.72,4.09,5898289551.0,4701264566.0,0.32,0.08,-7.98,13.91
13,430564,天润科技,26.84,15.09,3.52,87521.0,228828686.36,20.54,27.98,23.19,23.47,23.32,3.56,25.91,-80.09,6.33,1996654923.0,906721146.0,-0.56,-0.41,23.69,86.39
14,836077,吉林碳谷,14.01,14.0,1.72,329214.0,453568231.42,16.68,14.49,12.44,12.47,12.29,5.76,10.39,87.6,3.33,8233422256.0,4440565006.0,-1.06,-1.13,24.64,25.54
15,301501,恒鑫生活,72.61,13.76,8.78,84038.0,582778447.89,18.28,75.67,64.0,64.0,63.83,1.53,34.75,22.62,3.65,7406220000.0,1756027977.0,-0.06,-0.06,81.89,81.89
16,300085,银之杰,36.56,13.05,4.22,856629.0,2996473735.12,21.4,38.75,31.83,32.4,32.34,2.68,13.49,-252.09,49.76,25834777960.0,23210714122.0,0.08,-0.54,-13.53,-4.42
17,838163,方大新材,18.45,12.64,2.07,102229.0,177687644.49,19.66,19.19,15.97,16.47,16.38,2.79,16.66,50.25,4.98,2374794702.0,1132413676.0,-0.27,0.54,30.85,31.88
18,301057,汇隆新材,17.68,11.19,1.78,166645.0,297786350.93,19.94,19.08,15.91,16.06,15.9,4.93,20.15,42.09,2.71,2075462944.0,1462126506.0,-0.51,-0.56,36.1,41.44
19,601866,中远海发,2.61,10.13,0.24,3330783.0,838955287.0,10.55,2.61,2.36,2.37,2.37,6.58,3.39,18.14,1.14,34860770662.0,25650344272.0,0.0,0.0,7.41,0.0
20,600798,宁波海运,3.7,10.12,0.34,240365.0,88935194.0,0.0,3.7,3.7,3.7,3.36,0.88,1.99,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
21,000637,茂化实华,4.03,10.11,0.37,414921.0,163756632.46,11.75,4.03,3.6,3.65,3.66,6.39,11.27,-14.94,3.42,2095097685.0,1483097448.0,0.0,0.0,9.21,8.33
22,002383,合众思壮,9.63,10.06,0.88,690118.0,659037399.98,9.71,9.63,8.78,8.78,8.75,0.99,9.32,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
23,000576,甘化科工,10.07,10.05,0.92,271119.0,272774825.07,0.55,10.07,10.02,10.02,9.15,0.56,6.25,150.71,2.71,4394731415.0,4368893557.0,0.0,0.0,31.46,38.71
24,600370,三房巷,2.08,10.05,0.19,407183.0,83069682.0,8.99,2.08,1.91,1.91,1.89,1.58,1.04,-16.63,1.55,8104980884.0,8104980884.0,0.0,0.0,14.29,13.04
25,603535,嘉诚国际,9.97,10.04,0.91,380153.0,361350694.0,11.59,9.97,8.92,9.08,9.06,2.19,7.96,20.39,2.0,5093801852.0,4762562301.0,0.0,2.26,19.54,24.0
26,603332,苏州龙杰,14.36,10.04,1.31,454928.0,649471036.0,4.06,14.36,13.83,14.36,13.05,10.62,21.03,59.21,2.43,3106745562.0,3106745562.0,0.0,0.0,51.32,66.78
27,002040,南 京 港,8.45,10.03,0.77,675484.0,565439656.2,6.38,8.45,7.96,8.03,7.68,3.84,13.9,25.8,1.25,4139724839.0,4106194225.0,0.0,0.0,27.07,28.22
28,002961,瑞达期货,16.57,10.03,1.51,191408.0,304814869.0,10.76,16.57,14.95,15.0,15.06,2.45,4.3,22.74,2.58,7374240257.0,7374240257.0,0.0,0.0,14.67,15.31
