序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833171,国航远洋,11.8,24.21,2.3,1043824.0,1129646599.24,34.11,12.3,9.06,9.5,9.5,3.84,36.38,-106.19,4.87,6553807945.0,3385873698.0,0.0,3.06,89.41,95.04
2,300399,天利科技,25.44,20.0,4.24,377207.0,910902155.16,21.7,25.44,20.84,21.15,21.2,5.4,19.09,105.32,9.5,5026944000.0,5026453644.0,0.87,0.0,1.84,3.58
3,300946,恒而达,70.56,20.0,11.76,113667.0,789416495.87,9.39,70.56,65.04,65.04,58.8,2.75,20.11,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
4,300845,捷安高科,17.7,20.0,2.95,357229.0,605516517.8,18.92,17.7,14.91,14.92,14.75,7.43,34.92,-95.0,3.11,2582303764.0,1810686530.0,0.0,0.0,29.2,38.17
5,301559,中集环科,18.62,19.97,3.1,301798.0,532114415.75,20.88,18.62,15.38,15.47,15.52,17.27,33.53,124.81,2.5,11172000000.0,1675800000.0,0.0,0.0,23.39,21.3
6,300879,大叶股份,45.3,17.36,6.7,383624.0,1615581879.98,21.94,46.2,37.73,37.96,38.6,1.44,19.08,11.8,6.55,9168667135.0,9106588694.0,-0.18,-0.48,166.94,188.9
7,300240,飞力达,9.48,15.89,1.3,983547.0,854304575.75,23.11,9.81,7.92,8.03,8.18,3.04,27.07,1468.76,2.44,3522416766.0,3444831773.0,0.32,0.53,46.75,44.29
8,301501,恒鑫生活,73.76,15.56,9.93,77821.0,537464503.0,18.28,75.67,64.0,64.0,63.83,1.82,32.18,22.98,3.71,7523520000.0,1783840016.0,-0.75,-2.3,84.77,84.77
9,300603,立昂技术,12.61,15.37,1.68,855243.0,1079917397.78,11.71,13.12,11.84,12.06,10.93,8.37,23.09,-64.32,4.07,5861105693.0,4671626965.0,-0.32,-0.32,-8.56,13.2
10,301317,鑫磊股份,43.9,15.04,5.74,229676.0,912026993.83,23.09,45.0,36.19,36.36,38.16,1.83,51.27,4.38,4.78,6900641000.0,1966720000.0,-0.14,-0.27,118.52,120.71
