序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,833171,国航远洋,12.03,26.63,2.53,954992.0,1023870505.73,34.11,12.3,9.06,9.5,9.5,4.73,33.28,-108.26,4.97,6681551660.0,3451869541.0,-0.58,-0.66,93.1,98.84
2,300946,恒而达,70.56,20.0,11.76,112914.0,784104739.07,9.39,70.56,65.04,65.04,58.8,3.67,19.98,105.74,7.06,8467623360.0,3987416160.0,0.0,0.0,162.21,159.79
3,300845,捷安高科,17.7,20.0,2.95,353856.0,599546768.0,18.92,17.7,14.91,14.92,14.75,9.89,34.59,-95.0,3.11,2582303764.0,1810686530.0,0.0,0.0,29.2,38.17
4,838163,方大新材,19.1,16.61,2.72,74770.0,127057697.81,19.66,19.19,15.97,16.47,16.38,3.54,12.18,52.02,5.16,2458459556.0,1172309009.0,4.71,6.23,35.46,36.53
5,836077,吉林碳谷,14.32,16.52,2.03,275312.0,377024815.12,16.68,14.49,12.44,12.47,12.29,8.35,8.69,89.54,3.4,8415603619.0,4538821619.0,0.0,-0.9,27.4,28.32
6,872351,华光源海,34.79,16.47,4.92,155844.0,496108954.38,25.71,35.58,27.9,28.77,29.87,2.98,44.2,71.87,6.67,3062752923.0,1226710673.0,-0.03,-0.14,146.56,237.77
7,300879,大叶股份,44.88,16.27,6.28,345039.0,1439673737.38,20.67,45.71,37.73,37.96,38.6,1.74,17.16,11.69,6.49,9083659625.0,9022156746.0,0.18,1.22,164.47,186.22
8,301559,中集环科,17.9,15.34,2.38,200499.0,344248822.45,18.56,18.26,15.38,15.47,15.52,15.43,22.28,119.98,2.4,10740000000.0,1611000000.0,-0.22,-0.11,18.62,16.61
9,300603,立昂技术,12.54,14.73,1.61,803149.0,1014124075.78,11.71,13.12,11.84,12.06,10.93,10.57,21.68,-63.96,4.04,5828569817.0,4645694063.0,-0.08,-0.08,-9.06,12.57
10,430564,天润科技,26.63,14.19,3.31,76356.0,199099439.68,20.54,27.98,23.19,23.47,23.32,5.37,22.6,-79.46,6.28,1981032809.0,899626830.0,0.34,0.15,22.72,84.93
11,301518,长华化学,29.98,13.3,3.52,216072.0,608951347.25,18.29,30.75,25.91,26.34,26.46,2.59,40.42,56.19,2.93,4202542556.0,1602587735.0,0.57,-0.13,78.45,86.56
12,300240,飞力达,9.24,12.96,1.06,882705.0,759374016.75,23.11,9.81,7.92,8.03,8.18,3.69,24.29,1431.58,2.38,3433241658.0,3357620842.0,0.11,-0.11,43.03,40.64
13,301501,恒鑫生活,72.09,12.94,8.26,67812.0,464286675.0,13.57,72.66,64.0,64.0,63.83,2.14,28.04,22.46,3.63,7353180000.0,1743452098.0,0.33,-0.04,80.59,80.59
14,301317,鑫磊股份,42.68,11.84,4.52,215673.0,850463261.05,19.37,43.58,36.19,36.36,38.16,2.31,48.14,4.26,4.65,6708869200.0,1912064000.0,-0.74,-0.72,112.44,114.58
15,002421,达实智能,3.69,10.15,0.34,1581629.0,575404885.89,6.87,3.69,3.46,3.46,3.35,6.47,7.88,-47.16,2.33,7824946248.0,7404692576.0,0.0,0.0,-6.11,7.58
16,601866,中远海发,2.61,10.13,0.24,3191347.0,802562483.0,10.55,2.61,2.36,2.37,2.37,10.93,3.25,18.14,1.14,34860770662.0,25650344272.0,0.0,0.0,7.41,0.0
17,600798,宁波海运,3.7,10.12,0.34,235093.0,86984554.0,0.0,3.7,3.7,3.7,3.36,1.49,1.95,-24.03,1.14,4464176544.0,4464176544.0,0.0,0.0,23.75,22.11
18,000637,茂化实华,4.03,10.11,0.37,394012.0,155330103.96,11.75,4.03,3.6,3.65,3.66,10.51,10.71,-14.94,3.42,2095097685.0,1483097448.0,0.0,0.0,9.21,8.33
19,002383,合众思壮,9.63,10.06,0.88,677913.0,647283946.46,9.71,9.63,8.78,8.78,8.75,1.69,9.16,663.42,4.26,7129669737.0,7129669737.0,0.0,0.0,19.04,22.21
20,000576,甘化科工,10.07,10.05,0.92,259163.0,260735133.07,0.55,10.07,10.02,10.02,9.15,0.93,5.97,150.71,2.71,4394731415.0,4368893557.0,0.0,0.0,31.46,38.71
21,600370,三房巷,2.08,10.05,0.19,397375.0,81029514.0,8.99,2.08,1.91,1.91,1.89,2.68,1.02,-16.63,1.55,8104980884.0,8104980884.0,0.0,0.0,14.29,13.04
22,603332,苏州龙杰,14.36,10.04,1.31,451277.0,644228574.0,4.06,14.36,13.83,14.36,13.05,18.25,20.86,59.21,2.43,3106745562.0,3106745562.0,0.0,0.0,51.32,66.78
23,002573,清新环境,4.06,10.03,0.37,279917.0,107817377.74,10.84,4.06,3.66,3.7,3.69,8.93,1.98,165.09,0.98,5783017631.0,5736758397.0,0.0,0.0,4.37,2.01
24,002551,尚荣医疗,4.39,10.03,0.4,1130018.0,496003162.55,1.5,4.39,4.33,4.39,3.99,6.48,18.49,66.45,1.4,3711721197.0,2682365113.0,0.0,0.0,33.03,42.53
25,002040,南 京 港,8.45,10.03,0.77,668411.0,559462886.7,6.38,8.45,7.96,8.03,7.68,6.59,13.75,25.8,1.25,4139724839.0,4106194225.0,0.0,0.0,27.07,28.22
26,600610,中毅达,14.37,10.03,1.31,786229.0,1102016753.0,7.58,14.37,13.38,13.52,13.06,1.48,11.09,279.67,190.03,15394216074.0,10184402751.0,0.0,0.0,239.72,239.72
27,002809,红墙股份,18.34,10.02,1.67,275822.0,493186504.31,7.56,18.34,17.08,17.5,16.67,1.09,20.03,379.96,2.38,3855600153.0,2526062706.0,0.0,0.0,114.5,131.27
28,601008,连云港,6.15,10.02,0.56,1993892.0,1202745199.0,7.69,6.15,5.72,5.77,5.59,3.35,16.07,83.68,1.89,7629923737.0,7629923737.0,0.0,0.0,66.22,63.13
29,002365,永安药业,12.41,10.02,1.13,440023.0,530161263.52,8.42,12.41,11.46,11.58,11.28,1.53,17.92,-209.35,1.85,3657009825.0,3047400853.0,0.0,0.0,49.88,55.32
30,002909,集泰股份,6.92,10.02,0.63,57870.0,40046040.0,0.0,6.92,6.92,6.92,6.29,1.12,1.52,-127.22,2.99,2698800000.0,2636546005.0,0.0,0.0,29.83,42.09
31,603803,瑞斯康达,10.44,10.01,0.95,144076.0,148881550.0,11.38,10.44,9.36,9.36,9.49,2.74,3.39,-57.85,2.8,4481193115.0,4435784335.0,0.0,0.0,-21.8,9.43
32,002136,安 纳 达,10.33,10.01,0.94,194659.0,198798008.7,10.33,10.33,9.36,9.36,9.39,11.25,9.08,-54.13,1.91,2221156600.0,2215328001.0,0.0,0.0,5.95,5.95
33,836247,华密新材,29.88,10.01,2.72,71726.0,202662130.06,9.87,29.88,27.2,27.2,27.16,1.53,8.16,95.92,7.82,3621092062.0,2625651276.0,2.29,1.84,21.81,43.86
34,002190,成飞集成,29.66,10.01,2.7,191772.0,568797205.34,0.0,29.66,29.66,29.66,26.96,1.9,5.35,5492.96,3.13,10639912313.0,10639912313.0,0.0,0.0,73.25,53.36
35,601022,宁波远洋,10.11,10.01,0.92,604980.0,601151419.0,6.96,10.11,9.47,9.58,9.19,4.53,24.33,18.89,2.22,13230283007.0,2513683007.0,0.0,0.0,28.46,25.9
36,605198,安德利,55.66,10.0,5.06,26551.0,143911990.0,10.0,55.66,50.6,51.11,50.6,1.31,1.06,55.16,6.95,18991192000.0,13944833760.0,0.0,0.0,85.47,101.89
37,600530,交大昂立,6.82,10.0,0.62,429851.0,287432987.0,9.68,6.82,6.22,6.79,6.2,3.78,5.55,-191.91,16.58,5284954400.0,5284954400.0,0.0,0.0,40.04,41.2
38,002427,尤夫股份,7.81,10.0,0.71,985081.0,758690134.43,7.18,7.81,7.3,7.4,7.1,1.98,10.0,364.82,8.24,7696229988.0,7690951084.0,0.0,0.0,120.0,124.43
39,605218,伟时电子,23.75,10.0,2.16,62112.0,141428700.0,11.12,23.75,21.35,21.54,21.59,6.13,2.92,92.44,3.87,5054794675.0,5054794675.0,0.0,0.0,-8.37,-10.78
40,301057,汇隆新材,17.49,10.0,1.59,146553.0,262488101.93,19.94,19.08,15.91,16.06,15.9,7.52,17.72,41.63,2.68,2053158761.0,1446413608.0,0.34,0.46,34.64,39.92
41,001316,润贝航科,49.83,10.0,4.53,88497.0,420045168.33,9.18,49.83,45.67,47.39,45.3,1.71,32.53,30.17,3.35,4108981800.0,1355737268.0,0.0,0.0,68.52,71.83
42,600770,综艺股份,4.51,10.0,0.41,90678.0,40895783.0,0.0,4.51,4.51,4.51,4.1,2.17,0.7,-225.79,1.78,5863000000.0,5863000000.0,0.0,0.0,0.67,7.64
