序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002177,御银股份,10.06944465637207,6.34,117710773,4242792122.7599998,4825952816.64,2.7743704319000244,1086404648,092500,092500,0,3/3,3,计算机设
2,002537,海联金汇,10.039629936218262,8.33,199503017,9779559485.85,9779559544.16,2.0399999618530273,459778506,092500,092500,0,2/2,2,汽车零部
3,002633,申科股份,9.97150993347168,15.44,77712608,2307025500.0,2316000000.0,3.3685197830200195,95442360,092500,092500,0,1/1,1,通用设备
4,002878,元隆雅图,9.994256973266602,19.15,636360096,4485092028.15,5016912806.15,14.211106300354004,199322775,092500,093715,1,2/2,2,文化传媒
5,003035,南网能源,9.977827072143555,4.96,125100128,18787878783.52,18787878768.64,0.6658555269241333,296322304,092500,092500,0,1/1,1,专业服务
6,301024,霍普股份,19.989465713500977,45.56,133178851,2743167600.0,2896932600.0,4.854929447174072,122271650,092500,092500,0,2/2,2,工程建设
7,603123,翠微股份,9.970674514770508,11.25,1114633440,7338104426.25,8985787560.0,15.23720645904541,197537625,092500,103530,5,2/2,2,多元金融
8,603056,德邦股份,9.994711875915527,20.8,60862880,21212160070.4,21212160153.600002,0.28692448139190674,794304160,092501,092501,0,4/4,4,物流行业
9,002900,哈三联,10.029282569885254,15.03,215450715,2601393076.35,4754854006.559999,8.376384735107422,376499997,093130,093130,0,1/1,1,化学制药
10,002104,恒宝股份,10.0,8.91,1394920304,5341919255.64,6309903045.6,26.36812973022461,342024962,093227,094609,4,2/2,2,通信设备
11,000566,海南海药,10.071942329406738,6.12,305761696,7135367565.96,7939874534.400001,4.3409929275512695,299218470,093230,093230,0,1/1,1,化学制药
12,002431,棕榈股份,10.0,2.97,317456608,5384064307.05,5384064327.84,6.015807151794434,273804597,093248,093248,0,10/6,1,工程建设
13,002907,华森制药,10.026666641235352,20.63,255577614,6372361606.15,8615012081.6,4.117711067199707,184524849,093248,093248,0,4/4,4,中药
14,002550,千红制药,10.027854919433594,7.9,1141961088,7566142682.0,10110420000.0,15.39206600189209,150518700,093345,105100,4,3/2,1,化学制药
15,603477,巨星农牧,10.0201416015625,21.85,883085872,11145035923.900002,11145035792.800001,7.991260528564453,221268395,093405,103556,2,1/1,1,农牧饲渔
16,002250,联化科技,10.047846794128418,9.2,1709043008,8340114235.2,8384264703.999999,20.908205032348633,82686794,093651,105854,6,3/3,3,农药兽药
17,002162,悦心健康,9.975668907165527,4.52,357838096,4151593426.9199996,4157048339.2,8.710209846496582,269726832,093903,093903,0,1/1,1,装修建材
18,002875,安奈儿,10.026041030883789,16.9,227355665,3082900940.6,3599782336.7999997,7.483791351318359,272043609,094551,094551,0,1/1,1,纺织服装
19,003041,真爱美家,10.013175010681152,33.4,136907324,4569901560.0,4809600000.0,3.0592055320739746,72584212,094836,094836,0,1/1,1,纺织服装
20,603194,中力股份,10.002667427062988,41.24,797732992,2054924700.64,16537240000.0,39.92009353637695,98668349,094842,100530,3,2/2,2,工程机械
21,600676,交运股份,9.95850658416748,5.3,600279088,5451012603.2,5451012603.2,11.139979362487793,31702904,094913,104558,6,2/2,2,汽车零部
22,002310,东方园林,10.232558250427246,2.37,312816272,9951851481.24,14218393405.44,3.258012056350708,225472810,095115,095115,0,1/1,1,环保行业
23,002173,创新医疗,10.03787899017334,11.62,905429488,4837457627.66,5127724170.24,19.15353012084961,481853512,095203,095727,1,1/1,1,医疗服务
24,603359,东珠生态,9.943977355957031,7.85,452166304,3501853600.0,3501853600.0,13.395017623901367,190030445,095552,095552,0,1/1,1,环保行业
25,600743,华远地产,10.204081535339355,2.16,159691028,5067577887.84,5067577900.8,3.19150710105896,52289053,095604,095604,0,1/1,1,房地产开
26,003009,中天火箭,9.997319221496582,41.04,370900000,6377326134.48,6377358556.08,5.886306285858154,915192,095745,100251,1,1/1,1,航天航空
27,603017,中衡设计,9.977578163146973,9.81,312256336,2706635682.1800003,2706635662.56,11.747842788696289,92627001,100127,101742,1,1/1,1,工程咨询
28,300149,睿智医药,19.976634979248047,10.27,1349085488,5105056900.969999,5114090280.0,27.647613525390625,127697693,100312,104324,4,2/2,2,医疗服务
29,603686,福龙马,10.012360572814941,17.8,1890035120,7394661191.200001,7394661120.0,26.96489715576172,320859240,102237,102237,0,2/2,2,环保行业
30,000029,深深房Ａ,10.005496978759766,20.01,223329502,17842116600.0,20243316600.0,1.2750705480575562,231497831,102918,102918,0,1/1,1,房地产开
