序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.087719917297363,2.51,892504992,3577184127.0899997,3577636652.4799995,25.306894302368164,56606739,092500,095933,5,3/3,3,环保行业
2,002177,御银股份,10.06944465637207,6.34,111121611,4242792122.7599998,4825952816.64,2.619067907333374,1213139346,092500,092500,0,3/3,3,计算机设
3,002537,海联金汇,10.039629936218262,8.33,181114534,9779559485.85,9779559544.16,1.8519703149795532,490054733,092500,092500,0,2/2,2,汽车零部
4,002633,申科股份,9.97150993347168,15.44,76455792,2307025500.0,2316000000.0,3.31404185295105,80331232,092500,092500,0,1/1,1,通用设备
5,002878,元隆雅图,9.994256973266602,19.15,604800896,4485092028.15,5016912806.15,13.50745964050293,235468783,092500,093715,1,2/2,2,文化传媒
6,003035,南网能源,9.977827072143555,4.96,117057984,18787878783.52,18787878768.64,0.6230505704879761,306191712,092500,092500,0,1/1,1,专业服务
7,301024,霍普股份,19.989465713500977,45.56,129732237,2743167600.0,2896932600.0,4.729285717010498,142643804,092500,092500,0,2/2,2,工程建设
8,603123,翠微股份,9.970674514770508,11.25,1045563552,7338104426.25,8985787560.0,14.295395851135254,118615500,092500,101509,4,2/2,2,多元金融
9,603056,德邦股份,9.994711875915527,20.8,59267520,21212160070.4,21212160153.600002,0.2794035077095032,791799840,092501,092501,0,4/4,4,物流行业
10,603390,通达电气,10.022778511047363,19.32,1042585408,6757271719.8,6794302730.88,15.598448753356934,146204100,093038,093932,6,8/7,5,汽车零部
11,002900,哈三联,10.029282569885254,15.03,208866072,2601393076.35,4754854006.559999,8.12326431274414,418698225,093130,093130,0,1/1,1,化学制药
12,002104,恒宝股份,10.0,8.91,1382315680,5341919255.64,6309903045.6,26.132173538208008,366048639,093227,094609,4,2/2,2,通信设备
13,000566,海南海药,10.071942329406738,6.12,297213280,7135367565.96,7939874534.400001,4.221189498901367,298097898,093230,093230,0,1/1,1,化学制药
14,002431,棕榈股份,10.0,2.97,306017664,5384064307.05,5384064327.84,5.803347587585449,316534878,093248,093248,0,10/6,1,工程建设
15,002907,华森制药,10.026666641235352,20.63,251778269,6372361606.15,8615012081.6,4.058088779449463,201774953,093248,093248,0,4/4,4,中药
16,002162,悦心健康,9.975668907165527,4.52,345760656,4151593426.9199996,4157048339.2,8.419299125671387,360246612,093903,093903,0,1/1,1,装修建材
17,002875,安奈儿,10.026041030883789,16.9,220468915,3082900940.6,3599782336.7999997,7.260406017303467,350255119,094551,094551,0,1/1,1,纺织服装
18,003041,真爱美家,10.013175010681152,33.4,116845681,4569901560.0,4809600000.0,2.6202104091644287,91801503,094836,094836,0,1/1,1,纺织服装
19,603194,中力股份,10.002667427062988,41.24,789344368,2054924700.64,16537240000.0,39.511871337890625,110735586,094842,100530,3,2/2,2,工程机械
20,600676,交运股份,9.95850658416748,5.3,518411936,5451012603.2,5451012603.2,9.637405395507812,48162684,094913,100207,2,2/2,2,汽车零部
21,002310,东方园林,10.232558250427246,2.37,305187472,9951851481.24,14218393405.44,3.1813549995422363,255625135,095115,095115,0,1/1,1,环保行业
22,002173,创新医疗,10.03787899017334,11.62,870639216,4837457627.66,5127724170.24,18.434345245361328,690309340,095203,095727,1,1/1,1,医疗服务
23,603359,东珠生态,9.943977355957031,7.85,444092576,3501853600.0,3501853600.0,13.164462089538574,222123600,095552,095552,0,1/1,1,环保行业
24,600743,华远地产,10.204081535339355,2.16,153247900,5067577887.84,5067577900.8,3.0643630027770996,109638198,095604,095604,0,1/1,1,房地产开
25,003009,中天火箭,9.997319221496582,41.04,311219632,6377326134.48,6377358556.08,4.950484752655029,152984808,095745,100251,1,1/1,1,航天航空
26,603017,中衡设计,9.977578163146973,9.81,296340592,2706635682.1800003,2706635662.56,11.159815788269043,147654459,100127,101742,1,1/1,1,工程咨询
27,603686,福龙马,10.012360572814941,17.8,1826021680,7394661191.200001,7394661120.0,26.099225997924805,584072112,102237,102237,0,2/2,2,环保行业
