序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,002177,御银股份,10.06944465637207,6.34,119246955,4242792122.7599998,4825952816.64,2.810577392578125,1077763862,092500,092500,0,3/3,3,计算机设
2,002537,海联金汇,10.039629936218262,8.33,200681712,9779559485.85,9779559544.16,2.0520527362823486,454669717,092500,092500,0,2/2,2,汽车零部
3,002633,申科股份,9.97150993347168,15.44,77775912,2307025500.0,2316000000.0,3.3712637424468994,96422800,092500,092500,0,1/1,1,通用设备
4,002878,元隆雅图,9.994256973266602,19.15,638570016,4485092028.15,5016912806.15,14.26037883758545,206774040,092500,093715,1,2/2,2,文化传媒
5,003035,南网能源,9.977827072143555,4.96,126729488,18787878783.52,18787878768.64,0.6745279431343079,298229920,092500,092500,0,1/1,1,专业服务
6,301024,霍普股份,19.989465713500977,45.56,134454531,2743167600.0,2896932600.0,4.90143346786499,119087006,092500,092500,0,2/2,2,工程建设
7,603123,翠微股份,9.970674514770508,11.25,1117701328,7338104426.25,8985787560.0,15.279013633728027,184671000,092500,103530,5,2/2,2,多元金融
8,603056,德邦股份,9.994711875915527,20.8,61848800,21212160070.4,21212160153.600002,0.2915723919868469,783619200,092501,092501,0,4/4,4,物流行业
9,002900,哈三联,10.029282569885254,15.03,216538887,2601393076.35,4754854006.559999,8.418214797973633,362878308,093130,093130,0,1/1,1,化学制药
10,002104,恒宝股份,10.0,8.91,1396999008,5341919255.64,6309903045.6,26.40704345703125,336168419,093227,094609,4,2/2,2,通信设备
11,000566,海南海药,10.071942329406738,6.12,308764160,7135367565.96,7939874534.400001,4.383071422576904,267881010,093230,093230,0,1/1,1,化学制药
12,002431,棕榈股份,10.0,2.97,319867072,5384064307.05,5384064327.84,6.060576915740967,260500779,093248,093248,0,10/6,1,工程建设
13,002907,华森制药,10.026666641235352,20.63,256383834,6372361606.15,8615012081.6,4.130362510681152,182406560,093248,093248,0,4/4,4,中药
14,002550,千红制药,10.027854919433594,7.9,1147233552,7566142682.0,10110420000.0,15.461750984191895,157977090,093345,105100,4,3/2,1,化学制药
15,603477,巨星农牧,10.0201416015625,21.85,886262864,11145035923.900002,11145035792.800001,8.019766807556152,197548035,093405,103556,2,1/1,1,农牧饲渔
16,002250,联化科技,10.047846794128418,9.2,1796833920,8340114235.2,8384264703.999999,21.961254119873047,129076000,093651,110633,8,3/3,3,农药兽药
17,002162,悦心健康,9.975668907165527,4.52,360089056,4151593426.9199996,4157048339.2,8.764429092407227,254408552,093903,093903,0,1/1,1,装修建材
18,002875,安奈儿,10.026041030883789,16.9,228819205,3082900940.6,3599782336.7999997,7.531263828277588,250264579,094551,094551,0,1/1,1,纺织服装
19,003041,真爱美家,10.013175010681152,33.4,140239308,4569901560.0,4809600000.0,3.1321170330047607,69622968,094836,094836,0,1/1,1,纺织服装
20,603194,中力股份,10.002667427062988,41.24,802013712,2054924700.64,16537240000.0,40.1284065246582,95270173,094842,100530,3,2/2,2,工程机械
21,600676,交运股份,9.95850658416748,5.3,605557888,5451012603.2,5451012603.2,11.236820220947266,31750180,094913,104558,6,2/2,2,汽车零部
22,002310,东方园林,10.232558250427246,2.37,317836528,9951851481.24,14218393405.44,3.308457612991333,197400618,095115,095115,0,1/1,1,环保行业
23,002173,创新医疗,10.03787899017334,11.62,910523696,4837457627.66,5127724170.24,19.25883674621582,418583774,095203,095727,1,1/1,1,医疗服务
24,603359,东珠生态,9.943977355957031,7.85,453485888,3501853600.0,3501853600.0,13.432700157165527,186544260,095552,095552,0,1/1,1,环保行业
25,600743,华远地产,10.204081535339355,2.16,165805751,5067577887.84,5067577900.8,3.3121707439422607,41146714,095604,095604,0,1/1,1,房地产开
26,003009,中天火箭,9.997319221496582,41.04,387438896,6377326134.48,6377358556.08,6.14564847946167,63021024,095745,110054,2,1/1,1,航天航空
27,603017,中衡设计,9.977578163146973,9.81,316790512,2706635682.1800003,2706635662.56,11.915363311767578,91842201,100127,101742,1,1/1,1,工程咨询
28,300149,睿智医药,19.976634979248047,10.27,1355516560,5105056900.969999,5114090280.0,27.773588180541992,119764118,100312,104324,4,2/2,2,医疗服务
29,000029,深深房Ａ,10.005496978759766,20.01,225015224,17842116600.0,20243316600.0,1.2845184803009033,197297859,102918,102918,0,1/1,1,房地产开
30,688799,华纳药厂,20.0,49.26,630407040,6468823200.0,6468823200.0,10.38553237915039,56324130,105149,110743,3,1/1,1,化学制药
31,002773,康弘药业,10.00676155090332,32.54,449202896,22344556754.66,29973345804.16,2.091857671737671,477823705,110257,110257,0,1/1,1,化学制药
32,002082,万邦德,10.017574310302734,6.26,76276277,3463382071.72,3829173490.56,2.326482057571411,289064264,110439,110439,0,1/1,1,化学制药
