序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.087719917297363,2.51,84038317,3577184127.0899997,3577636652.4799995,2.3492867946624756,92078594,092500,092500,0,3/3,3,环保行业
2,000903,云内动力,10.071942329406738,6.12,108211392,11752001285.76,11932587308.16,0.9207912087440491,1084063140,092500,092500,0,8/6,5,汽车零部
3,002177,御银股份,10.06944465637207,6.34,34016275,4242792122.7599998,4825952816.64,0.801742672920227,3474282974,092500,092500,0,3/3,3,计算机设
4,002537,海联金汇,10.039629936218262,8.33,49087857,9779559485.85,9779559544.16,0.5019434094429016,858386508,092500,092500,0,2/2,2,汽车零部
5,002633,申科股份,9.97150993347168,15.44,37412664,2307025500.0,2316000000.0,1.6216840744018555,28222776,092500,092500,0,1/1,1,通用设备
6,002878,元隆雅图,9.994256973266602,19.15,57631542,4485092028.15,5016912806.15,1.2849578857421875,408642233,092500,092500,0,2/2,2,文化传媒
7,003035,南网能源,9.977827072143555,4.96,26342064,18787878783.52,18787878768.64,0.14020775258541107,396003424,092500,092500,0,1/1,1,专业服务
8,301024,霍普股份,19.989465713500977,45.56,20618178,2743167600.0,2896932600.0,0.7516193389892578,400748038,092500,092500,0,2/2,2,工程建设
9,603123,翠微股份,9.970674514770508,11.25,125698928,7338104426.25,8985787560.0,1.7129617929458618,10417072,092500,092500,0,2/2,2,多元金融
10,600551,时代出版,10.022522926330566,9.77,16388628,6624599685.03,6624599616.639999,0.24739046394824982,483089921,092501,092501,0,2/2,2,文化传媒
11,603056,德邦股份,9.994711875915527,20.8,26509600,21212160070.4,21212160153.600002,0.1249736025929451,1055007200,092501,092501,0,4/4,4,物流行业
12,605005,合兴股份,10.0,21.45,55519142,8601450000.0,8601450000.0,0.6454625725746155,743281002,092501,092501,0,3/3,3,汽车零部
