序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.087719917297363,2.51,895376176,3577184127.0899997,3577636652.4799995,25.387157440185547,48818711,092500,095933,5,3/3,3,环保行业
2,002177,御银股份,10.06944465637207,6.34,113259459,4242792122.7599998,4825952816.64,2.6694557666778564,1158120826,092500,092500,0,3/3,3,计算机设
3,002537,海联金汇,10.039629936218262,8.33,188279167,9779559485.85,9779559544.16,1.9252315759658813,474757521,092500,092500,0,2/2,2,汽车零部
4,002633,申科股份,9.97150993347168,15.44,76675040,2307025500.0,2316000000.0,3.323545455932617,79880384,092500,092500,0,1/1,1,通用设备
5,002878,元隆雅图,9.994256973266602,19.15,619506192,4485092028.15,5016912806.15,13.83533000946045,211027638,092500,093715,1,2/2,2,文化传媒
6,003035,南网能源,9.977827072143555,4.96,118896656,18787878783.52,18787878768.64,0.6328370571136475,297846016,092500,092500,0,1/1,1,专业服务
7,301024,霍普股份,19.989465713500977,45.56,131073979,2743167600.0,2896932600.0,4.778197765350342,139260974,092500,092500,0,2/2,2,工程建设
8,603056,德邦股份,9.994711875915527,20.8,59904000,21212160070.4,21212160153.600002,0.2824040651321411,785420480,092501,092501,0,4/4,4,物流行业
9,603390,通达电气,10.022778511047363,19.32,1045392608,6757271719.8,6794302730.88,15.639992713928223,142571940,093038,093932,6,8/7,5,汽车零部
10,002900,哈三联,10.029282569885254,15.03,211437705,2601393076.35,4754854006.559999,8.22212028503418,402990372,093130,093130,0,1/1,1,化学制药
11,002104,恒宝股份,10.0,8.91,1384749888,5341919255.64,6309903045.6,26.17774200439453,360844308,093227,094609,4,2/2,2,通信设备
12,000566,海南海药,10.071942329406738,6.12,299997872,7135367565.96,7939874534.400001,4.260214805603027,294055026,093230,093230,0,1/1,1,化学制药
13,002431,棕榈股份,10.0,2.97,308512160,5384064307.05,5384064327.84,5.8496785163879395,292792995,093248,093248,0,10/6,1,工程建设
14,002907,华森制药,10.026666641235352,20.63,253407338,6372361606.15,8615012081.6,4.083652973175049,200595619,093248,093248,0,4/4,4,中药
15,002162,悦心健康,9.975668907165527,4.52,348606000,4151593426.9199996,4157048339.2,8.487834930419922,330665020,093903,093903,0,1/1,1,装修建材
16,002875,安奈儿,10.026041030883789,16.9,222167365,3082900940.6,3599782336.7999997,7.315498352050781,283604899,094551,094551,0,1/1,1,纺织服装
17,003041,真爱美家,10.013175010681152,33.4,130413696,4569901560.0,4809600000.0,2.917109966278076,82081168,094836,094836,0,1/1,1,纺织服装
18,603194,中力股份,10.002667427062988,41.24,792532224,2054924700.64,16537240000.0,39.6670036315918,111729470,094842,100530,3,2/2,2,工程机械
19,600676,交运股份,9.95850658416748,5.3,523938544,5451012603.2,5451012603.2,9.738792419433594,39820712,094913,100207,2,2/2,2,汽车零部
20,002310,东方园林,10.232558250427246,2.37,306455904,9951851481.24,14218393405.44,3.1941006183624268,244125895,095115,095115,0,1/1,1,环保行业
21,002173,创新医疗,10.03787899017334,11.62,885219984,4837457627.66,5127724170.24,18.735759735107422,611956842,095203,095727,1,1/1,1,医疗服务
22,603359,东珠生态,9.943977355957031,7.85,447625856,3501853600.0,3501853600.0,13.265358924865723,212287550,095552,095552,0,1/1,1,环保行业
23,600743,华远地产,10.204081535339355,2.16,154185124,5067577887.84,5067577900.8,3.082857370376587,97505694,095604,095604,0,1/1,1,房地产开
24,003009,中天火箭,9.997319221496582,41.04,325025488,6377326134.48,6377358556.08,5.16696834564209,138263760,095745,100251,1,1/1,1,航天航空
25,603017,中衡设计,9.977578163146973,9.81,302657248,2706635682.1800003,2706635662.56,11.393192291259766,119024730,100127,101742,1,1/1,1,工程咨询
26,603686,福龙马,10.012360572814941,17.8,1847061984,7394661191.200001,7394661120.0,26.383760452270508,505817260,102237,102237,0,2/2,2,环保行业
27,000029,深深房Ａ,10.005496978759766,20.01,212269494,17842116600.0,20243316600.0,1.2130823135375977,376078565,102918,102918,0,1/1,1,房地产开
