序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.123711109161377,8.08,8.54,716390720,8667227243.12,8682907493.12,8.038589477539062,-0.12360939383506775,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,4.032258033752441,5.16,5.46,680474016,19545454540.920002,19545454525.440002,3.4198129177093506,-0.19342359900474548,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.8333332538604736,6.11,6.6,311202512,1962043200.0,1962043200.0,15.26865005493164,0.0,092504,1,2/1,9.333333015441895,酿酒行业
4,000510,新金路,7.664233207702637,5.9,6.03,605433488,3579322420.3,3826407145.6000004,16.88248634338379,-0.3378378450870514,093109,1,0/0,12.773722648620605,化学原料
5,002952,亚世光电,5.572916507720947,20.27,21.12,206366887,2676552798.64,3331171800.0,7.568807125091553,0.049358345568180084,093115,1,0/0,10.9375,光学光电
6,600521,华海药业,7.7501444816589355,18.63,19.02,1629805072,27325656287.73,28092323059.199997,5.899812698364258,0.16129031777381897,093233,4,0/0,6.188548564910889,化学制药
7,002907,华森制药,4.992729187011719,21.66,22.69,968164176,6690516354.3,9045136291.2,14.183537483215332,0.32422417402267456,093254,2,5/4,7.222491264343262,中药
8,001914,招商积余,-1.3245033025741577,11.92,13.29,487875008,12639285699.2,12639325082.88,3.630692958831787,0.33670032024383545,093403,1,0/0,11.837748527526855,房地产服
9,002663,普邦股份,3.3519554138183594,1.85,1.97,146886083,2583429049.75,3188195457.6000004,5.497769355773926,0.0,093624,2,0/0,11.173184394836426,工程建设
10,002558,巨人网络,7.202216148376465,15.48,15.88,951329312,29949939458.280003,29949939411.84,3.1342387199401855,0.38910505175590515,093651,1,0/0,8.864265441894531,游戏
11,600880,博瑞传播,5.93220329284668,5.0,5.19,582197056,5465150875.0,5466660480.0,10.51209545135498,0.0,093657,1,0/0,7.203389644622803,教育
12,603258,电魂网络,5.719825744628906,21.81,22.69,362251520,5248409653.5,5333250553.5,6.755380630493164,0.0,094410,3,0/0,11.003393173217773,游戏
13,002181,粤 传 媒,7.400722026824951,5.95,6.09,496014400,6750395076.95,6908296147.2,7.345142364501953,-0.16778524219989777,094518,1,0/0,10.83032512664795,文化传媒
14,600037,歌华有线,5.92286491394043,7.69,7.99,499428816,10702771927.960001,10702771958.720001,4.594019412994385,0.0,094531,2,0/0,9.779614448547363,文化传媒
15,300315,掌趣科技,13.346613883972168,5.69,6.02,2945371936,14697408306.830002,15477757376.640001,19.94601821899414,0.0,094909,1,0/0,17.1314754486084,游戏
16,002878,元隆雅图,-1.0966057777404785,18.94,21.07,1456973584,4435908251.34,4961897052.14,31.065811157226562,-0.05277044698596001,095054,1,3/2,12.532636642456055,文化传媒
17,600676,交运股份,4.528302192687988,5.54,5.83,838900928,5697850909.76,5697850909.76,14.62236213684082,-0.18018019199371338,095330,7,3/2,15.66037654876709,汽车零部
18,600990,四创电子,6.039273738861084,28.62,29.69,1093673280,7699143359.52,7821554304.96,14.08771800994873,0.034952811896800995,095409,5,0/0,8.114116668701172,通信设备
19,300238,冠昊生物,15.861618041992188,17.75,18.38,1072308336,4706129955.5,4706513692.75,23.121381759643555,0.0,095445,2,0/0,22.454307556152344,医疗器械
20,002389,航天彩虹,6.77419376373291,23.17,23.87,2172649616,22957349261.84,23021936285.600002,9.474475860595703,-0.34408602118492126,095945,1,0/0,7.465437889099121,航天航空
21,871263,莱赛激光,26.174863815307617,23.09,23.79,422061664,1198125553.3,2203940500.0,36.61915588378906,0.2170138955116272,100026,1,0/0,18.087430953979492,仪器仪表
22,002669,康达新材,4.944029808044434,11.25,11.79,264882286,3396356437.5,3413250000.0,7.708190441131592,0.0,100342,1,0/0,10.541045188903809,化学制品
23,603130,云中马,4.181558132171631,29.15,30.78,286051392,1488499567.5,4008538930.0,18.855953216552734,0.309704065322876,102453,1,0/0,11.686919212341309,纺织服装
24,600468,百利电气,6.847360610961914,7.49,7.71,1521309712,8147137554.29,8147137606.72,19.201663970947266,0.0,102741,1,12/6,13.98002815246582,电网设备
25,600259,广晟有色,7.7441864013671875,46.33,47.3,862098208,15587075710.3,15587075432.32,5.6013689041137695,0.06479481607675552,103606,1,0/0,8.930232048034668,小金属
26,603518,锦泓集团,8.076923370361328,11.24,11.44,697096784,3867154978.16,3896750460.16,18.54935073852539,-0.5309734344482422,110624,1,5/3,10.0,纺织服装
