序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,5.541236877441406,8.19,8.54,833150288,8785221673.41,8801115392.16,9.377212524414062,-0.4860267639160156,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,4.233870983123779,5.17,5.46,787783008,19583333328.79,19583333313.28,3.9695186614990234,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.1666666269302368,6.07,6.6,359887536,1949198400.0,1949198400.0,17.745515823364258,-0.3284072279930115,092504,1,2/1,9.333333015441895,酿酒行业
4,002952,亚世光电,5.9895830154418945,20.35,21.12,227184090,2687116401.2000003,3344319000.0,8.344650268554688,0.0,093115,1,0/0,10.9375,光学光电
5,600521,华海药业,6.998264789581299,18.5,19.02,1896205376,27134978063.5,27896295040.0,6.882668495178223,-0.05402485281229019,093233,4,0/0,6.188548564910889,化学制药
6,301024,霍普股份,14.201053619384766,52.03,54.67,514651520,3132726300.0,3308327550.0,16.094837188720703,0.0,093257,2,3/2,10.118524551391602,工程建设
7,001914,招商积余,-2.6490066051483154,11.76,13.29,612680384,12469630857.6,12469669712.64,4.635679244995117,-0.08496176451444626,093403,1,0/0,14.321191787719727,房地产服
8,002663,普邦股份,3.3519554138183594,1.85,1.97,171734211,2583429049.75,3188195457.6000004,6.457805156707764,-0.5376344323158264,093624,2,0/0,11.173184394836426,工程建设
9,002558,巨人网络,6.92520809173584,15.44,15.88,1171396240,29872549433.84,29872549387.52,3.871030569076538,0.0,093651,1,0/0,8.864265441894531,游戏
10,600880,博瑞传播,5.93220329284668,5.0,5.19,671328048,5465150875.0,5466660480.0,12.146084785461426,0.0,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,5.962191104888916,21.86,22.69,396163200,5260441771.0,5345477171.0,7.399864196777344,0.045766592025756836,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,7.039710998535156,5.93,6.09,580538016,6727704673.33,6885074983.679999,8.595622062683105,0.0,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,6.887052059173584,7.76,7.99,587660912,10800196379.84,10800196410.88,5.409829139709473,0.0,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,15.338645935058594,5.79,6.02,3243809104,14955710737.53,15749774202.24,21.960437774658203,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,-2.5065274238586426,18.67,21.07,1663836464,4372671966.870001,4891162511.27,35.720611572265625,-0.5857294797897339,095054,1,3/2,13.002612113952637,文化传媒
16,600676,交运股份,2.4528303146362305,5.43,5.83,1001306528,5584716685.92,5584716685.92,17.529340744018555,0.3696857690811157,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,7.224897861480713,28.94,29.69,1214633680,7785227422.240001,7909007043.52,15.647523880004883,-0.20689654350280762,095409,5,0/0,8.114116668701172,通信设备
18,002389,航天彩虹,7.741935729980469,23.38,23.87,2524560672,23165421913.76,23230594318.399998,11.002305030822754,-0.08547008782625198,095945,1,0/0,7.465437889099121,航天航空
19,002669,康达新材,5.5037312507629395,11.31,11.79,378112224,3414470338.5,3431454000.0,10.992706298828125,0.0,100342,1,0/0,10.541045188903809,化学制品
20,603535,嘉诚国际,5.305305004119873,10.52,10.99,369736400,5025291414.96,5374804002.559999,7.271104335784912,0.09514747560024261,102117,1,0/0,10.910911560058594,物流行业
21,603130,云中马,3.8598999977111816,29.06,30.78,339258576,1483903857.0,3996162652.0,22.451675415039062,-0.17176228761672974,102453,1,0/0,11.686919212341309,纺织服装
22,600468,百利电气,8.416547775268555,7.6,7.71,1761856240,8266788439.599999,8266788492.799999,22.085783004760742,-1.4267185926437378,102741,2,12/6,13.98002815246582,电网设备
23,002657,中科金财,7.311534881591797,23.63,24.22,2103474432,7948098518.32,8035428760.0,26.351520538330078,0.46768704056739807,104945,2,0/0,7.311534881591797,互联网服
24,002982,湘佳股份,5.494505405426025,17.28,18.02,572956352,2244254238.7200003,3511190782.0800004,25.693130493164062,-0.230946883559227,105430,2,2/1,11.29426097869873,农牧饲渔
25,600882,妙可蓝多,9.002769470214844,31.48,31.77,730556064,16119448807.56,16119448839.04,4.604794025421143,0.0,110352,1,0/0,10.006925582885742,食品饮料
26,300702,天宇股份,16.232906341552734,26.35,27.2,580096448,5564184127.05,9169197955.2,10.53823471069336,0.0,111009,1,0/0,17.64446258544922,化学制药
27,301225,恒勃股份,15.404182434082031,81.66,84.91,653949808,2464498800.0,8442010800.0,26.54593849182129,0.0,112218,1,0/0,17.9479923248291,汽车零部
28,605488,福莱新材,8.579421997070312,34.93,35.39,733527088,9663816723.82,9826943526.4,7.704384803771973,0.08595988899469376,112422,1,0/0,13.055642127990723,塑料制品
29,600830,香溢融通,7.638888835906982,9.3,9.5,355907904,4225201547.1000004,4225201593.6000004,8.4891357421875,-0.10741138458251953,131001,1,0/0,10.995369911193848,多元金融
30,002988,豪美新材,7.922149658203125,39.37,40.13,444799888,9958249886.609999,9961289368.72,4.546393871307373,-0.050774309784173965,133715,2,0/0,10.00548267364502,有色金属
31,603655,朗博科技,8.379229545593262,27.55,27.96,159029666,2920300000.0,2920300000.0,5.590722560882568,-0.2534395456314087,134753,3,0/0,13.021242141723633,汽车零部
32,688799,华纳药厂,19.176013946533203,55.25,55.63,810412416,7255430000.0,7255430000.0,12.589522361755371,0.05432814359664917,141005,2,0/0,24.48231315612793,化学制药
