序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.510309219360352,8.11,8.54,728834896,8699407542.289999,8715146011.039999,8.181736946105957,0.0,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.8306453227996826,5.15,5.46,699120416,19507575753.050003,19507575737.600002,3.51542067527771,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.8333332538604736,6.11,6.6,316044816,1962043200.0,1962043200.0,15.51522445678711,0.0,092504,1,2/1,9.333333015441895,酿酒行业
4,002952,亚世光电,5.572916507720947,20.27,21.12,209103542,2676552798.64,3331171800.0,7.670969486236572,-0.34414947032928467,093115,1,0/0,10.9375,光学光电
5,600521,华海药业,6.824754238128662,18.47,19.02,1670576272,27090975396.37,27851057804.8,6.04940128326416,0.0,093233,4,0/0,6.188548564910889,化学制药
6,002907,华森制药,5.622879505157471,21.79,22.69,996113264,6730671807.95,9099423812.8,14.597797393798828,-0.0458715595304966,093254,2,5/4,7.222491264343262,中药
7,001914,招商积余,-2.2350993156433105,11.81,13.29,506777584,12522647995.6,12522687015.84,3.781125545501709,-0.25337836146354675,093403,1,0/0,12.251655578613281,房地产服
8,002663,普邦股份,3.3519554138183594,1.85,1.97,150368967,2583429049.75,3188195457.6000004,5.632647514343262,0.0,093624,2,0/0,11.173184394836426,工程建设
9,002558,巨人网络,7.13296365737915,15.47,15.88,994602256,29930591952.170002,29930591905.760002,3.278763771057129,-0.06459948420524597,093651,1,0/0,8.864265441894531,游戏
10,600880,博瑞传播,6.144067764282227,5.01,5.19,591661408,5476081176.75,5477593800.96,10.685145378112793,0.20000000298023224,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,6.204556465148926,21.91,22.69,369341568,5272473888.5,5357703788.5,6.890061855316162,-0.1822323352098465,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,7.039710998535156,5.93,6.09,506258304,6727704673.33,6885074983.679999,7.497206687927246,-0.16835016012191772,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,6.7493109703063965,7.75,7.99,515780016,10786278601.0,10786278632.0,4.746450424194336,0.0,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,13.14741039276123,5.68,6.02,2981324416,14671578063.759998,15450555694.08,20.190959930419922,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,0.10443864017724991,19.17,21.07,1489186496,4489776197.370001,5022152401.77,31.786596298217773,0.052192069590091705,095054,1,3/2,12.532636642456055,文化传媒
16,600676,交运股份,3.7735848426818848,5.5,5.83,864354560,5656711192.0,5656711192.0,15.072000503540039,-0.36231884360313416,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,7.298999309539795,28.96,29.69,1122993952,7790607676.16,7914472839.68,14.469449996948242,0.24229837954044342,095409,5,0/0,8.114116668701172,通信设备
18,300238,冠昊生物,16.12271499633789,17.79,18.38,1091774832,4716735318.78,4717119920.79,23.53347396850586,0.0,095445,2,0/0,22.454307556152344,医疗器械
19,002389,航天彩虹,7.235023498535156,23.27,23.87,2259060400,23056431477.04,23121297253.6,9.852110862731934,0.6487889289855957,095945,1,0/0,7.465437889099121,航天航空
20,871263,莱赛激光,27.37704849243164,23.31,23.79,429665040,1209541214.7,2224939500.0,37.24814224243164,0.042918454855680466,100026,1,0/0,18.087430953979492,仪器仪表
21,002669,康达新材,5.7835822105407715,11.34,11.79,278402032,3423527289.0,3440556000.0,8.104615211486816,0.3539822995662689,100342,1,0/0,10.541045188903809,化学制品
22,603535,嘉诚国际,7.207207202911377,10.71,10.99,292624240,5116052381.580001,5471877458.88,5.748912334442139,-0.09328357875347137,102117,1,0/0,10.910911560058594,物流行业
23,603130,云中马,3.82416033744812,29.05,30.78,294830400,1483393222.5,3994787510.0,19.44698143005371,-0.0687994435429573,102453,1,0/0,11.686919212341309,纺织服装
24,600468,百利电气,7.132667541503906,7.51,7.71,1544773120,8168892260.71,8168892313.28,19.488916397094727,0.0,102741,1,12/6,13.98002815246582,电网设备
25,600259,广晟有色,8.720930099487305,46.75,47.3,894070800,15728378792.5,15728378512.0,5.806400299072266,0.7109004259109497,103606,1,0/0,8.930232048034668,小金属
26,300702,天宇股份,18.04146385192871,26.76,27.2,470029840,5650761565.08,9311868587.52,8.558849334716797,0.0,111009,1,0/0,17.64446258544922,化学制药
