序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.381443023681641,8.1,8.54,669222032,8688680775.9,8704399838.4,7.498776435852051,0.24752475321292877,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,4.637096881866455,5.19,5.46,645121536,19659090904.530003,19659090888.960003,3.238724708557129,0.19305019080638885,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,2.3333332538604736,6.14,6.6,299877264,1971676800.0,1971676800.0,14.691949844360352,-0.3246753215789795,092504,1,2/1,9.333333015441895,酿酒行业
4,000510,新金路,6.934306621551514,5.86,6.03,548528912,3555055827.6200004,3800465402.2400002,15.284306526184082,-0.17035774886608124,093109,1,0/0,12.773722648620605,化学原料
5,002952,亚世光电,5.7291669845581055,20.3,21.12,199284163,2680514149.6,3336102000.0,7.303973197937012,0.19743338227272034,093115,1,0/0,10.9375,光学光电
6,600521,华海药业,9.427414894104004,18.92,19.02,1439405632,27751015403.320004,28529616332.800003,5.204850196838379,0.05288207158446312,093233,4,0/0,6.188548564910889,化学制药
7,002907,华森制药,6.010664463043213,21.87,22.69,887439728,6755382856.35,9132831518.4,12.98208236694336,0.04574565216898918,093254,2,5/4,7.222491264343262,中药
8,001914,招商积余,-1.0761590003967285,11.95,13.29,444634800,12671095982.0,12671135464.8,3.28889799118042,0.0837520956993103,093403,1,0/0,11.837748527526855,房地产服
9,002663,普邦股份,3.910614490509033,1.86,1.97,137302220,2597393531.1,3205428946.56,5.126742362976074,0.0,093624,2,0/0,11.173184394836426,工程建设
10,002558,巨人网络,9.210526466369629,15.77,15.88,632139568,30511017135.469997,30511017088.16,2.0760252475738525,-0.6926952004432678,093651,1,0/0,8.864265441894531,游戏
11,600880,博瑞传播,6.144067764282227,5.01,5.19,531745568,5476081176.75,5477593800.96,9.59079647064209,-0.19920319318771362,093657,1,0/0,7.203389644622803,教育
12,603258,电魂网络,7.028599262237549,22.08,22.69,327533024,5313383088.0,5399274288.0,6.098098278045654,-0.18083183467388153,094410,3,0/0,11.003393173217773,游戏
13,002181,粤 传 媒,6.137184143066406,5.88,6.09,457523088,6670978664.28,6827022074.88,6.774097442626953,-0.16977928578853607,094518,1,0/0,10.83032512664795,文化传媒
14,600037,歌华有线,6.611569881439209,7.74,7.99,472940672,10772360822.16,10772360853.12,4.34728479385376,0.0,094531,2,0/0,9.779614448547363,文化传媒
15,300315,掌趣科技,13.14741039276123,5.68,6.02,2815588528,14671578063.759998,15450555694.08,19.059480667114258,0.0,094909,1,0/0,17.1314754486084,游戏
16,002878,元隆雅图,1.7232375144958496,19.48,21.07,1340817888,4562380820.28,5103366133.88,28.475383758544922,0.1542416363954544,095054,1,3/2,11.383811950683594,文化传媒
17,600676,交运股份,7.9245285987854,5.72,5.83,756913104,5882979639.679999,5882979639.679999,13.1941556930542,-0.694444477558136,095330,7,3/2,15.66037654876709,汽车零部
18,600990,四创电子,8.892182350158691,29.39,29.69,1025854144,7906283135.440001,8031987457.12,13.212953567504883,1.0312823057174683,095409,5,0/0,8.114116668701172,通信设备
19,300238,冠昊生物,16.253263473510742,17.81,18.38,994020128,4722038000.42,4722423034.809999,21.452903747558594,0.0,095445,2,0/0,22.454307556152344,医疗器械
20,002389,航天彩虹,8.43317985534668,23.53,23.87,2031434928,23314045236.56,23379635770.4,8.865640640258789,0.9438009262084961,095945,1,0/0,7.465437889099121,航天航空
21,871263,莱赛激光,24.590164184570312,22.8,23.79,404432544,1183077636.0,2176260000.0,35.13418960571289,-0.3496503531932831,100026,1,0/0,18.087430953979492,仪器仪表
22,002669,康达新材,5.5037312507629395,11.31,11.79,232394638,3414470338.5,3431454000.0,6.756148338317871,0.26595744490623474,100342,1,0/0,10.541045188903809,化学制品
23,603076,乐惠国际,9.366666793823242,32.81,33.0,263273613,3960211096.6400003,3960211096.6400003,6.820942401885986,-0.5757575631141663,100925,1,6/3,8.0,专用设备
24,603130,云中马,6.504645824432373,29.8,30.78,253631641,1521690810.0,4097923160.0,16.696287155151367,-0.3344481587409973,102453,1,0/0,11.686919212341309,纺织服装
25,600468,百利电气,6.419400691986084,7.46,7.71,1438320240,8114505494.66,8114505546.88,18.17806053161621,0.0,102741,1,12/6,13.98002815246582,电网设备
26,600259,广晟有色,9.232558250427246,46.97,47.3,755256848,15802394692.699999,15802394410.88,4.920109748840332,-0.042562246322631836,103606,1,0/0,8.930232048034668,小金属
