序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.381443023681641,8.1,8.54,770247328,8688680775.9,8704399838.4,8.659345626831055,0.0,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.427419424057007,5.13,5.46,749366256,19431818177.31,19431818161.92,3.7733776569366455,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.6666667461395264,6.1,6.6,339208880,1958832000.0,1958832000.0,16.689552307128906,-0.48939642310142517,092504,1,2/1,9.333333015441895,酿酒行业
4,002952,亚世光电,5.625,20.28,21.12,216722492,2677873248.96,3332815200.0,7.95528507232666,-0.14771048724651337,093115,1,0/0,10.9375,光学光电
5,600521,华海药业,6.304222106933594,18.38,19.02,1803757344,26958967394.98,27715346099.199997,6.541284084320068,-0.1629549264907837,093233,4,0/0,6.188548564910889,化学制药
6,301024,霍普股份,15.891133308410645,52.8,54.67,431072304,3179088000.0,3357288000.0,13.4378023147583,0.0,093257,2,3/2,10.118524551391602,工程建设
7,001914,招商积余,-4.221854209899902,11.57,13.29,570684864,12268165733.2,12268203960.48,4.296581745147705,-0.17256255447864532,093403,1,0/0,14.321191787719727,房地产服
8,002663,普邦股份,3.910614490509033,1.86,1.97,160891700,2597393531.1,3205428946.56,6.040768623352051,0.0,093624,2,0/0,11.173184394836426,工程建设
9,002558,巨人网络,6.786703109741211,15.42,15.88,1097901920,29833854421.62,29833854375.36,3.6249325275421143,0.390625,093651,1,0/0,8.864265441894531,游戏
10,600880,博瑞传播,5.084745407104492,4.96,5.19,638518496,5421429668.0,5422927196.16,11.543146133422852,-0.201207235455513,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,5.622879505157471,21.79,22.69,384392720,5243596806.5,5328359906.5,7.175963401794434,-0.13748854398727417,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,7.400722026824951,5.95,6.09,557666272,6750395076.95,6908296147.2,8.255566596984863,0.0,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,7.0247931480407715,7.77,7.99,562842592,10814114158.68,10814114189.76,5.180611610412598,-0.25673940777778625,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,14.342630386352539,5.74,6.02,3146447568,14826559522.18,15613765789.44,21.308361053466797,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,-2.2454309463500977,18.72,21.07,1556985216,4384382389.92,4904261500.32,33.323944091796875,0.10695187747478485,095054,1,3/2,12.898172378540039,文化传媒
16,600676,交运股份,2.830188751220703,5.45,5.83,933463536,5605286544.8,5605286544.8,16.304168701171875,0.0,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,7.076694965362549,28.9,29.69,1162963984,7774466914.4,7898075451.2,14.9872407913208,-0.1727115660905838,095409,5,0/0,8.114116668701172,通信设备
18,300238,冠昊生物,17.232376098632812,17.96,18.38,1149210480,4761808112.72,4762196389.96,24.751197814941406,0.0,095445,2,0/0,22.454307556152344,医疗器械
19,002389,航天彩虹,7.834101676940918,23.4,23.87,2422621968,23185238356.8,23250466512.0,10.562187194824219,0.17123287916183472,095945,1,0/0,7.465437889099121,航天航空
20,002669,康达新材,5.13059663772583,11.27,11.79,358725616,3402394404.5,3419318000.0,10.424932479858398,-0.08865247666835785,100342,1,0/0,10.541045188903809,化学制品
21,000695,滨海能源,8.304498672485352,15.65,15.9,866373184,3469923696.6,3476608985.35,25.33702278137207,-0.6349206566810608,101727,8,11/6,12.041522979736328,造纸印刷
22,603535,嘉诚国际,5.905905723571777,10.58,10.99,347440528,5053952772.84,5405458778.24,6.828970909118652,0.28436020016670227,102117,1,0/0,10.910911560058594,物流行业
23,603130,云中马,2.7162258625030518,28.74,30.78,315373488,1467563553.0,3952158108.0,20.8419132232666,-0.06954102963209152,102453,1,0/0,11.686919212341309,纺织服装
24,600259,广晟有色,9.209301948547363,46.96,47.3,985552368,15799030333.6,15799030051.84,6.384932041168213,-0.042571306228637695,103606,1,0/0,8.930232048034668,小金属
25,002982,湘佳股份,7.753357887268066,17.65,18.02,545623184,2292308293.6,3586372529.1499996,24.489368438720703,0.11344299465417862,105430,2,2/1,11.29426097869873,农牧饲渔
26,600882,妙可蓝多,8.898892402648926,31.45,31.77,685672160,16104087198.15,16104087229.6,4.32619047164917,-0.2220812290906906,110352,1,0/0,10.006925582885742,食品饮料
27,300702,天宇股份,15.438905715942383,26.17,27.2,517428656,5526174520.110001,9106562067.84,9.410743713378906,0.0,111009,1,0/0,17.64446258544922,化学制药
28,301225,恒勃股份,16.08253288269043,82.14,84.91,619521744,2478985200.0,8491633200.0,25.161577224731445,0.0,112218,1,0/0,17.9479923248291,汽车零部
29,600830,香溢融通,8.217592239379883,9.35,9.5,317219344,4247917684.45,4247917731.2,7.575203895568848,-0.42598509788513184,131001,1,0/0,10.995369911193848,多元金融
