序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.381443023681641,8.1,8.54,870603104,8688680775.9,8704399838.4,9.806550025939941,0.0,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.427419424057007,5.13,5.46,821656960,19431818177.31,19431818161.92,4.143656253814697,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,0.1666666716337204,6.01,6.6,374493952,1929931200.0,1929931200.0,18.49725914001465,-0.1661129593849182,092504,1,2/1,9.833333969116211,酿酒行业
4,002952,亚世光电,5.520833492279053,20.26,21.12,236569547,2675232348.32,3329528400.0000005,8.694985389709473,0.24740228056907654,093115,1,0/0,10.9375,光学光电
5,600521,华海药业,7.7501444816589355,18.63,19.02,1974103088,27325656287.73,28092323059.199997,7.168782711029053,-0.10723860561847687,093233,4,0/0,6.188548564910889,化学制药
6,301024,霍普股份,14.13520622253418,52.0,54.67,549573840,3130920000.0,3306420000.0,17.202211380004883,0.0,093257,2,3/2,10.118524551391602,工程建设
7,001914,招商积余,-3.3940396308898926,11.67,13.29,635424880,12374200009.2,12374238566.88,4.818592071533203,-0.1710864007472992,093403,1,0/0,14.321191787719727,房地产服
8,002663,普邦股份,3.3519554138183594,1.85,1.97,179339821,2583429049.75,3188195457.6000004,6.750633716583252,-0.5376344323158264,093624,2,0/0,11.173184394836426,工程建设
9,002558,巨人网络,6.855955600738525,15.43,15.88,1216120512,29853201927.73,29853201881.44,4.02078104019165,-0.06476683914661407,093651,1,0/0,8.864265441894531,游戏
10,600880,博瑞传播,5.296610355377197,4.97,5.19,692526960,5432359969.75,5433860517.12,12.535534858703613,0.0,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,5.380513668060303,21.74,22.69,408981152,5231564689.0,5316133289.0,7.6438775062561035,0.046019330620765686,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,6.859205722808838,5.92,6.09,607328368,6716359471.5199995,6873464401.92,8.994284629821777,0.1692047417163849,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,6.4738287925720215,7.73,7.99,600444336,10758443043.32,10758443074.24,5.528411388397217,-0.12919896841049194,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,15.737051963806152,5.81,6.02,3364865472,15007371223.669998,15804177567.359999,22.76090431213379,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,-3.1331591606140137,18.55,21.07,1728608768,4344566951.55,4859724937.55,37.2122802734375,-0.05387930944561958,095054,1,3/2,13.942559242248535,文化传媒
16,600676,交运股份,0.9433962106704712,5.35,5.83,1029893952,5502437250.4,5502437250.4,18.046903610229492,0.0,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,7.11374568939209,28.91,29.69,1258665600,7777157041.36,7900808349.28,16.2094669342041,0.0,095409,5,0/0,8.114116668701172,通信设备
18,002389,航天彩虹,6.359447002410889,23.08,23.87,2596719232,22868175268.16,22932511414.399998,11.315520286560059,-0.3454231321811676,095945,1,0/0,7.465437889099121,航天航空
19,603535,嘉诚国际,4.904904842376709,10.48,10.99,386891168,5006183843.04,5354367485.440001,7.613070964813232,-0.09532888978719711,102117,1,0/0,10.910911560058594,物流行业
20,603130,云中马,6.111508369445801,29.69,30.78,410099952,1516073830.5,4082796598.0,27.040672302246094,0.33795201778411865,102453,2,0/0,11.686919212341309,纺织服装
21,002657,中科金财,6.267029762268066,23.4,24.22,2260324096,7870736577.599999,7957216799.999999,28.335132598876953,-0.21321962773799896,104945,2,0/0,7.311534881591797,互联网服
22,002982,湘佳股份,7.264957427978516,17.57,18.02,594590720,2281918227.68,3570117016.27,26.636905670166016,0.8032128214836121,105430,2,2/1,11.29426097869873,农牧饲渔
23,600882,妙可蓝多,9.002769470214844,31.48,31.77,762433312,16119448807.56,16119448839.04,4.802237033843994,0.0,110352,1,0/0,10.006925582885742,食品饮料
24,300702,天宇股份,19.49713134765625,27.09,27.2,631190768,5720445844.47,9426701047.68,11.440345764160156,0.0,111009,1,0/0,17.64446258544922,化学制药
25,301225,恒勃股份,17.142454147338867,82.89,84.91,674067552,2501620200.0,8569168200.0,27.35773277282715,0.0,112218,1,0/0,17.9479923248291,汽车零部
26,605488,福莱新材,8.517251968383789,34.91,35.39,766531600,9658283476.339998,9821316876.8,8.04602336883545,0.02865329384803772,112422,1,0/0,13.055642127990723,塑料制品
27,605009,豪悦护理,7.854785919189453,65.36,66.66,304784160,10065528366.72,10086443566.72,3.082294464111328,0.0,132442,1,0/0,11.402640342712402,美容护理
28,002988,豪美新材,8.936403274536133,39.74,40.13,473044800,10051837706.220001,10054905753.44,4.828160285949707,0.15120966732501984,133715,2,0/0,10.00548267364502,有色金属
29,603655,朗博科技,8.457907676696777,27.57,27.96,165715231,2922420000.0,2922420000.0,5.819496154785156,0.0,134753,3,0/0,13.021242141723633,汽车零部
