序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,3.7371132373809814,8.05,8.54,635538480,8635046943.95,8650668975.2,7.110252857208252,0.0,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.6290321350097656,5.14,5.46,622945440,19469696965.18,19469696949.76,3.1251626014709473,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,2.1666667461395264,6.13,6.6,284983376,1968465600.0,1968465600.0,13.93394947052002,0.0,092504,1,2/1,9.333333015441895,酿酒行业
4,000510,新金路,6.934306621551514,5.86,6.03,511030800,3555055827.6200004,3800465402.2400002,14.228583335876465,-0.17035774886608124,093109,1,0/0,12.773722648620605,化学原料
5,002952,亚世光电,5.572916507720947,20.27,21.12,194958696,2676552798.64,3331171800.0,7.142354965209961,0.2968827188014984,093115,1,0/0,10.9375,光学光电
6,001914,招商积余,0.16556291282176971,12.1,13.29,402289056,12830147396.0,12830187374.4,2.9550342559814453,-0.16501650214195251,093403,1,0/0,10.016555786132812,房地产服
7,002663,普邦股份,3.910614490509033,1.86,1.97,134020872,2597393531.1,3205428946.56,5.0003790855407715,0.0,093624,2,0/0,11.173184394836426,工程建设
8,600880,博瑞传播,6.567796230316162,5.03,5.19,494156832,5497941780.25,5499460442.88,8.904640197753906,0.19920319318771362,093657,1,0/0,7.203389644622803,教育
9,603258,电魂网络,6.98012638092041,22.07,22.69,298488880,5310976664.5,5396828964.5,5.55106258392334,-0.49594229459762573,094410,3,0/0,11.003393173217773,游戏
10,002181,粤 传 媒,6.6787004470825195,5.91,6.09,431763008,6705014269.71,6861853820.16,6.389070987701416,-0.1689189225435257,094518,1,0/0,10.83032512664795,文化传媒
11,600037,歌华有线,6.7493109703063965,7.75,7.99,451656896,10786278601.0,10786278632.0,4.149674415588379,-0.2574002742767334,094531,2,0/0,9.779614448547363,文化传媒
12,300315,掌趣科技,13.545817375183105,5.7,6.02,2649266912,14723238549.9,15504959059.2,17.92686653137207,0.0,094909,1,0/0,17.1314754486084,游戏
13,002878,元隆雅图,1.8276761770248413,19.5,21.07,1311539248,4567064989.5,5108605729.5,27.832998275756836,-0.10245901346206665,095054,1,3/2,11.383811950683594,文化传媒
14,600676,交运股份,8.49056625366211,5.75,5.83,710562768,5913834428.0,5913834428.0,12.404914855957031,-0.173611119389534,095330,7,3/2,15.66037654876709,汽车零部
15,600990,四创电子,8.299369812011719,29.23,29.69,992044512,7863241104.08,7988261087.84,12.782504081726074,0.4122295081615448,095409,5,0/0,8.114116668701172,通信设备
16,601825,沪农商行,9.821428298950195,9.84,9.86,1120853856,91675182712.56,94901333053.44,1.2337350845336914,0.0,095709,16,0/0,7.03125,银行
17,002389,航天彩虹,7.142857551574707,23.25,23.87,1869591008,23036615034.0,23101425060.0,8.165560722351074,-0.6834685802459717,095945,1,0/0,7.465437889099121,航天航空
18,871263,莱赛激光,27.868852615356445,23.4,23.79,387812624,1214211258.0,2233530000.0,33.74189376831055,2.0497164726257324,100026,1,0/0,18.087430953979492,仪器仪表
19,002669,康达新材,5.223880767822266,11.28,11.79,211474662,3405413388.0,3422352000.0,6.142597198486328,-0.4413062632083893,100342,1,0/0,10.541045188903809,化学制品
