序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.252577304840088,8.09,8.54,773191040,8677954009.51,8693653665.76,8.693251609802246,-0.12345679849386215,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,4.233870983123779,5.17,5.46,759409536,19583333328.79,19583333313.28,3.8247416019439697,-0.19305019080638885,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.8333332538604736,6.11,6.6,341557184,1962043200.0,1962043200.0,16.80938148498535,0.16393442451953888,092504,1,2/1,9.333333015441895,酿酒行业
4,002952,亚世光电,5.677083492279053,20.29,21.12,217683964,2679193699.2799997,3334458600.0,7.991182327270508,0.049309663474559784,093115,1,0/0,10.9375,光学光电
5,600521,华海药业,6.477733135223389,18.41,19.02,1817286368,27002970062.11,27760583334.4,6.591394901275635,-0.054288819432258606,093233,4,0/0,6.188548564910889,化学制药
6,301024,霍普股份,15.166812896728516,52.47,54.67,450866688,3159218700.0,3336304950.0,14.06411075592041,0.0,093257,2,3/2,10.118524551391602,工程建设
7,001914,招商积余,-3.559602737426758,11.65,13.29,577374384,12352993154.0,12353031645.6,4.3509697914123535,0.43103447556495667,093403,1,0/0,14.321191787719727,房地产服
8,002663,普邦股份,3.910614490509033,1.86,1.97,161319042,2597393531.1,3205428946.56,6.057246208190918,0.0,093624,2,0/0,11.173184394836426,工程建设
9,002558,巨人网络,6.509695053100586,15.38,15.88,1106264368,29756464397.18,29756464351.04,3.6530239582061768,0.06506180763244629,093651,1,0/0,8.864265441894531,游戏
10,600880,博瑞传播,5.508474826812744,4.98,5.19,645247680,5443290271.5,5444793838.080001,11.667150497436523,0.201207235455513,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,5.962191104888916,21.86,22.69,385398896,5260441771.0,5345477171.0,7.195120334625244,0.13742555677890778,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,7.400722026824951,5.95,6.09,559927456,6750395076.95,6908296147.2,8.289131164550781,0.3372681438922882,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,7.438016891479492,7.8,7.99,565342304,10855867495.199999,10855867526.4,5.203675746917725,0.12836970388889313,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,14.342630386352539,5.74,6.02,3154398656,14826559522.18,15613765789.44,21.3620662689209,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,-2.2454309463500977,18.72,21.07,1564186096,4384382389.92,4904261500.32,33.48798751831055,0.0,095054,1,3/2,12.898172378540039,文化传媒
16,600676,交运股份,3.5849056243896484,5.49,5.83,940948544,5646426262.56,5646426262.56,16.437381744384766,0.0,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,7.076694965362549,28.9,29.69,1167175872,7774466914.4,7898075451.2,15.041534423828125,0.347222238779068,095409,5,0/0,8.114116668701172,通信设备
18,300238,冠昊生物,16.77545738220215,17.89,18.38,1154024560,4743248726.9800005,4743635490.89,24.85249137878418,0.0,095445,2,0/0,22.454307556152344,医疗器械
19,002389,航天彩虹,7.880184173583984,23.41,23.87,2437117952,23195146578.32,23260402608.8,10.624649047851562,-0.08536064624786377,095945,1,0/0,7.465437889099121,航天航空
20,002669,康达新材,5.597014904022217,11.32,11.79,361239712,3417489322.0,3434488000.0,10.498613357543945,0.08841732889413834,100342,1,0/0,10.541045188903809,化学制品
21,000695,滨海能源,8.650519371032715,15.7,15.9,873719424,3481009714.7999997,3487716362.2999997,25.547422409057617,-0.3807106614112854,101727,8,11/6,12.041522979736328,造纸印刷
22,603535,嘉诚国际,5.705705642700195,10.56,10.99,349822336,5044398986.88,5395240519.68,6.876145839691162,-0.0946073830127716,102117,1,0/0,10.910911560058594,物流行业
23,603130,云中马,4.145818710327148,29.14,30.78,321466752,1487988933.0,4007163788.0,21.25140380859375,0.30981066823005676,102453,1,0/0,11.686919212341309,纺织服装
24,600259,广晟有色,9.186046600341797,46.95,47.3,990664320,15795665974.500002,15795665692.800001,6.417323112487793,0.1493174135684967,103606,1,0/0,8.930232048034668,小金属
25,002657,中科金财,9.264305114746094,24.06,24.22,1823926848,8092731711.839999,8181651120.0,22.868457794189453,0.25,104945,1,0/0,7.311534881591797,互联网服
26,002982,湘佳股份,8.363858222961426,17.75,18.02,548132064,2305295876.0,3606691920.25,24.59842300415039,-0.05630630627274513,105430,2,2/1,11.29426097869873,农牧饲渔
27,600882,妙可蓝多,8.829639434814453,31.43,31.77,693440512,16093846125.21,16093846156.64,4.374427795410156,-0.06359300762414932,110352,1,0/0,10.006925582885742,食品饮料
28,300702,天宇股份,15.659461975097656,26.22,27.2,521902448,5536732744.26,9123960925.44,9.491628646850586,0.0,111009,1,0/0,17.64446258544922,化学制药
29,301225,恒勃股份,16.732616424560547,82.6,84.91,622671488,2492868000.0,8539187999.999999,25.288482666015625,0.0,112218,1,0/0,17.9479923248291,汽车零部
30,600830,香溢融通,7.523148536682129,9.29,9.5,321109952,4220658319.6299996,4220658366.0799994,7.667120933532715,-0.21482276916503906,131001,1,0/0,10.995369911193848,多元金融
