序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,5.541236877441406,8.19,8.54,544575760,8785221673.41,8801115392.16,6.067226409912109,-0.243605375289917,092500,1,0/0,5.798969268798828,工程机械
2,003035,南网能源,4.637096881866455,5.19,5.46,557003328,19659090904.530003,19659090888.960003,2.7863659858703613,0.19305019080638885,092500,1,2/1,6.854838848114014,专业服务
3,600543,莫高股份,2.5,6.15,6.6,268932272,1974888000.0,1974888000.0,13.12007999420166,-0.32414910197257996,092504,1,2/1,9.333333015441895,酿酒行业
4,000510,新金路,8.211679458618164,5.93,6.03,331891216,3597522364.81,3845863453.12,9.190959930419922,0.1689189225435257,093109,1,0/0,12.773722648620605,化学原料
5,002952,亚世光电,5.7291669845581055,20.3,21.12,185245659,2680514149.6,3336102000.0,6.778994083404541,0.14800198376178741,093115,1,0/0,10.9375,光学光电
6,001914,招商积余,2.4006621837615967,12.37,13.29,345237856,13116439941.199999,13116480811.679998,2.515732765197754,0.3244119882583618,093403,1,0/0,8.195363998413086,房地产服
7,002663,普邦股份,4.469273567199707,1.87,1.97,124463656,2611358012.4500003,3222662435.52,4.6331329345703125,0.0,093624,2,0/0,11.173184394836426,工程建设
8,002181,粤 传 媒,9.566786766052246,6.07,6.09,383774400,6886537498.67,7047623128.320001,5.678885459899902,1.3355592489242554,094518,1,0/0,10.83032512664795,文化传媒
9,600037,歌华有线,8.126721382141113,7.85,7.99,400088512,10925456389.4,10925456420.8,3.6737146377563477,-0.2541295886039734,094531,2,0/0,9.779614448547363,文化传媒
10,002878,元隆雅图,2.2454309463500977,19.58,21.07,1217763920,4585801666.379999,5129564111.98,25.77888298034668,0.15345267951488495,095054,1,3/2,11.383811950683594,文化传媒
11,600676,交运股份,10.0,5.83,5.83,605241440,5996113863.52,5996113863.52,10.639205932617188,0.0,095330,3,3/2,15.66037654876709,汽车零部
12,600990,四创电子,8.595776557922363,29.31,29.69,813048096,7884762119.759999,8010124272.48,10.532447814941406,-0.6103763580322266,095409,2,0/0,8.114116668701172,通信设备
13,300238,冠昊生物,16.12271499633789,17.79,18.38,739066016,4716735318.78,4717119920.79,16.175504684448242,0.0,095445,1,0/0,22.454307556152344,医疗器械
14,601825,沪农商行,9.933035850524902,9.85,9.86,898596880,91768348548.65,94997777497.59999,0.9913927912712097,-0.10141987353563309,095709,7,0/0,7.03125,银行
