序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,6.1855669021606445,8.24,8.54,412122848,8838855505.36,8854846255.36,4.560739994049072,0.3654080331325531,092500,1,0/0,4.381443023681641,工程机械
2,003035,南网能源,5.040322780609131,5.21,5.46,479308432,19734848480.27,19734848464.64,2.394235134124756,0.38535645604133606,092500,1,2/1,6.854838848114014,专业服务
3,600543,莫高股份,4.5,6.27,6.6,253391557,2013422399.9999998,2013422399.9999998,12.342270851135254,0.642054557800293,092504,1,2/1,9.333333015441895,酿酒行业
4,003009,中天火箭,6.60331392288208,43.75,45.14,495215424,6798440993.75,6798475556.25,7.194149494171143,0.8529276847839355,093012,2,2/1,5.1413254737854,航天航空
5,603017,中衡设计,6.21814489364624,10.42,10.79,396764000,2874938206.7599998,2874938185.92,13.600897789001465,-0.28708136081695557,093040,3,2/1,6.014271259307861,工程咨询
6,002952,亚世光电,6.25,20.4,21.12,165053613,2693718652.7999997,3352536000.0,6.024781703948975,-0.4878048896789551,093115,1,0/0,10.9375,光学光电
7,600521,华海药业,9.427414894104004,18.92,19.02,1030037744,27751015403.320004,28529616332.800003,3.735656499862671,0.10582010447978973,093233,2,0/0,6.188548564910889,化学制药
8,002526,山东矿机,7.777778148651123,3.88,3.96,452783120,6871807619.44,6917240099.2,6.566404342651367,-0.2570694088935852,093248,1,0/0,10.55555534362793,专用设备
9,002907,华森制药,7.028599262237549,22.08,22.69,561179168,6820249358.4,9220526745.599998,8.267681121826172,-0.45085662603378296,093254,1,5/4,7.222491264343262,中药
10,001914,招商积余,6.456953048706055,12.86,13.29,287095200,13636007893.599998,13636050383.039999,2.079421043395996,0.0,093403,1,0/0,8.195363998413086,房地产服
11,002663,普邦股份,5.586592197418213,1.89,1.97,109783818,2639286975.15,3257129413.44,4.07482385635376,0.0,093624,2,0/0,11.173184394836426,工程建设
12,002181,粤 传 媒,6.859205722808838,5.92,6.09,224275760,6716359471.5199995,6873464401.92,3.324312925338745,-2.79146146774292,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,8.539944648742676,7.88,7.99,280219456,10967209725.92,10967209757.44,2.5890674591064453,0.1270647943019867,094531,1,0/0,9.779614448547363,文化传媒
