序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,5.025773048400879,8.15,8.54,706423680,8742314607.85,8758130701.6,7.924072742462158,0.12285012006759644,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.427419424057007,5.13,5.46,670610064,19431818177.31,19431818161.92,3.3692753314971924,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.8333332538604736,6.11,6.6,307630128,1962043200.0,1962043200.0,15.086380958557129,0.16393442451953888,092504,1,2/1,9.333333015441895,酿酒行业
4,000510,新金路,6.751824855804443,5.85,6.03,578743184,3548989179.45,3793979966.3999996,16.135732650756836,0.0,093109,1,0/0,12.773722648620605,化学原料
5,002952,亚世光电,5.46875,20.25,21.12,204648000,2673911898.0,3327885000.0,7.504510879516602,0.0,093115,1,0/0,10.9375,光学光电
6,600521,华海药业,7.634470462799072,18.61,19.02,1604653712,27296321176.309998,28062164902.399998,5.8076090812683105,0.05376344174146652,093233,4,0/0,6.188548564910889,化学制药
7,002907,华森制药,4.944255828857422,21.65,22.69,939117232,6687427473.25,9040960328.0,13.747554779052734,-0.32228362560272217,093254,2,5/4,7.222491264343262,中药
8,001914,招商积余,-1.4900661706924438,11.9,13.29,474825088,12618078844.0,12618118161.6,3.527188777923584,0.0,093403,1,0/0,11.837748527526855,房地产服
9,002663,普邦股份,2.7932960987091064,1.84,1.97,144260414,2569464568.4,3170961968.6400003,5.396111488342285,-0.5405405759811401,093624,2,0/0,11.173184394836426,工程建设
10,002558,巨人网络,6.994459629058838,15.45,15.88,894298528,29891896939.949997,29891896893.6,2.9429376125335693,-0.19379845261573792,093651,1,0/0,8.864265441894531,游戏
11,600880,博瑞传播,6.144067764282227,5.01,5.19,564302144,5476081176.75,5477593800.96,10.185013771057129,-0.3976143002510071,093657,1,0/0,7.203389644622803,教育
12,603258,电魂网络,6.3499755859375,21.94,22.69,349139168,5279693159.0,5365039759.0,6.506380558013916,0.04559963569045067,094410,3,0/0,11.003393173217773,游戏
13,002181,粤 传 媒,7.039710998535156,5.93,6.09,487074864,6727704673.33,6885074983.679999,7.212769031524658,-0.3361344635486603,094518,1,0/0,10.83032512664795,文化传媒
14,600037,歌华有线,6.198347091674805,7.71,7.99,491856272,10730607485.64,10730607516.48,4.523361682891846,0.12987013161182404,094531,2,0/0,9.779614448547363,文化传媒
15,300315,掌趣科技,12.749004364013672,5.66,6.02,2913480176,14619917577.62,15396152328.960001,19.72869110107422,0.0,094909,1,0/0,17.1314754486084,游戏
16,002878,元隆雅图,-0.10443864017724991,19.13,21.07,1400086400,4480407858.929999,5011673210.53,29.782466888427734,-0.41644978523254395,095054,1,3/2,11.383811950683594,文化传媒
17,600676,交运股份,6.603773593902588,5.65,5.83,816914112,5810985133.6,5810985133.6,14.238805770874023,1.4362657070159912,095330,7,3/2,15.66037654876709,汽车零部
18,600990,四创电子,5.89107084274292,28.58,29.69,1073163488,7688382851.679999,7810622712.639999,13.821950912475586,0.3511236011981964,095409,5,0/0,8.114116668701172,通信设备
19,300238,冠昊生物,15.404699325561523,17.68,18.38,1055606224,4687570569.76,4687952793.68,22.76537322998047,0.0,095445,2,0/0,22.454307556152344,医疗器械
20,002389,航天彩虹,7.465437889099121,23.32,23.87,2132285568,23105972584.64,23170977737.6,9.299711227416992,-0.21394950151443481,095945,1,0/0,7.465437889099121,航天航空
21,871263,莱赛激光,27.43169403076172,23.32,23.79,419389568,1210060108.4,2225894000.0,36.39626693725586,0.7343412637710571,100026,1,0/0,18.087430953979492,仪器仪表
22,002669,康达新材,5.223880767822266,11.28,11.79,254451475,3405413388.0,3422352000.0,7.4023261070251465,-0.17699114978313446,100342,1,0/0,10.541045188903809,化学制品
23,603130,云中马,4.324517250061035,29.19,30.78,280172592,1490542105.5,4014039498.0,18.460561752319336,-0.10266941040754318,102453,1,0/0,11.686919212341309,纺织服装
24,600468,百利电气,7.417974472045898,7.53,7.71,1505887952,8190646967.13,8190647019.84,19.01228904724121,-0.1326259970664978,102741,1,12/6,13.98002815246582,电网设备
25,600259,广晟有色,8.372093200683594,46.6,47.3,830313488,15677913406.0,15677913126.4,5.398061275482178,0.0,103606,1,0/0,8.930232048034668,小金属
