序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,6.443298816680908,8.26,8.54,309675456,8860309038.14,8876338600.64,3.403615951538086,-0.9592326283454895,092500,1,0/0,3.994845151901245,工程机械
2,003035,南网能源,4.032258033752441,5.16,5.46,443931408,19545454540.920002,19545454525.440002,2.2142715454101562,0.0,092500,1,2/1,6.854838848114014,专业服务
3,600543,莫高股份,4.1666669845581055,6.25,6.6,241601031,2007000000.0,2007000000.0,11.753145217895508,-1.1075949668884277,092504,1,2/1,9.333333015441895,酿酒行业
4,003009,中天火箭,5.409356594085693,43.26,45.14,470168880,6722298454.62,6722332630.0199995,6.823700904846191,0.18527095019817352,093012,2,2/1,5.1413254737854,航天航空
5,603017,中衡设计,6.422018051147461,10.44,10.79,373389072,2880456322.3199997,2880456301.44,12.79152774810791,1.1627906560897827,093040,3,2/1,6.014271259307861,工程咨询
6,002952,亚世光电,6.041666507720947,20.36,21.12,155255986,2688436851.52,3345962400.0,5.662026882171631,-0.2938295602798462,093115,1,0/0,10.9375,光学光电
7,600521,华海药业,9.485251426696777,18.93,19.02,981532752,27765682959.03,28544695411.2,3.5606443881988525,0.2648305296897888,093233,2,0/0,6.188548564910889,化学制药
8,002526,山东矿机,7.777778148651123,3.88,3.96,403122240,6871807619.44,6917240099.2,5.844033241271973,-0.2570694088935852,093248,1,0/0,10.55555534362793,专用设备
9,002550,千红制药,9.664948463439941,8.51,8.54,1013453984,8150363825.8,10891098000.0,12.704358100891113,-0.3512880504131317,093248,7,0/0,10.824742317199707,化学制药
10,002907,华森制药,6.737760543823242,22.02,22.69,503995312,6801716072.099999,9195470966.4,7.432236194610596,0.6858710646629333,093254,1,5/4,7.222491264343262,中药
11,001914,招商积余,6.374172210693359,12.85,13.29,255147042,13625404466.0,13625446922.4,1.8452703952789307,-0.07776050269603729,093403,1,0/0,8.195363998413086,房地产服
12,002663,普邦股份,5.586592197418213,1.89,1.97,101100176,2639286975.15,3257129413.44,3.7443065643310547,0.5319148898124695,093624,2,0/0,11.173184394836426,工程建设
