序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,4.123711109161377,8.08,8.54,652576256,8667227243.12,8682907493.12,7.306817054748535,-0.12360939383506775,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.427419424057007,5.13,5.46,628281424,19431818177.31,19431818161.92,3.1525869369506836,-0.19455252587795258,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.8333332538604736,6.11,6.6,291267888,1962043200.0,1962043200.0,14.254449844360352,0.16393442451953888,092504,1,2/1,9.333333015441895,酿酒行业
4,000510,新金路,6.569343090057373,5.84,6.03,522006368,3542922531.2799997,3787494530.56,14.537271499633789,-0.341296911239624,093109,1,0/0,12.773722648620605,化学原料
5,002952,亚世光电,5.46875,20.25,21.12,197386668,2673911898.0,3327885000.0,7.233006000518799,-0.19714145362377167,093115,1,0/0,10.9375,光学光电
6,600521,华海药业,9.89011001586914,19.0,19.02,1389606480,27868355849.0,28650248960.0,5.025624752044678,-0.05260389298200607,093233,4,0/0,6.188548564910889,化学制药
7,002907,华森制药,8.482791900634766,22.38,22.69,808211312,6912915789.9,9345805641.6,11.814669609069824,0.9017132520675659,093254,2,5/4,7.222491264343262,中药
8,001914,招商积余,-0.9933775067329407,11.96,13.29,417501632,12681699409.6,12681738925.44,3.0743353366851807,-0.4991680383682251,093403,1,0/0,11.009933471679688,房地产服
9,002663,普邦股份,3.910614490509033,1.86,1.97,136089194,2597393531.1,3205428946.56,5.080002307891846,0.0,093624,2,0/0,11.173184394836426,工程建设
10,600880,博瑞传播,6.355932235717773,5.02,5.19,501941040,5487011478.5,5488527121.919999,9.046300888061523,-0.19880715012550354,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,7.077072620391846,22.09,22.69,309567728,5315789511.5,5401719611.5,5.759920120239258,0.2723558843135834,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,6.6787004470825195,5.91,6.09,440051792,6705014269.71,6861853820.16,6.51270055770874,-0.1689189225435257,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,6.7493109703063965,7.75,7.99,457809296,10786278601.0,10786278632.0,4.206780910491943,0.38860103487968445,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,13.14741039276123,5.68,6.02,2727546480,14671578063.759998,15450555694.08,18.46117401123047,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,1.8798954486846924,19.51,21.07,1322782704,4569407074.110001,5111225527.31,28.079402923583984,0.05128204822540283,095054,1,3/2,11.383811950683594,文化传媒
16,600676,交运股份,7.358490467071533,5.69,5.83,730494416,5852124851.360001,5852124851.360001,12.745523452758789,0.0,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,8.188218116760254,29.2,29.69,1002083328,7855170723.2,7980062393.599999,12.909894943237305,-0.06844627112150192,095409,5,0/0,8.114116668701172,通信设备
18,601825,沪农商行,10.044642448425293,9.86,9.86,1168182528,91861514384.73999,95094221941.76,1.2852976322174072,0.0,095709,16,0/0,7.03125,银行
19,002389,航天彩虹,7.373271942138672,23.3,23.87,1934382128,23086156141.600002,23151105544.0,8.44527816772461,-0.4273504614830017,095945,1,0/0,7.465437889099121,航天航空
20,871263,莱赛激光,23.87978172302246,22.67,23.79,394040192,1176332017.9,2163851500.0,34.26112365722656,-0.7008322477340698,100026,1,0/0,18.087430953979492,仪器仪表
21,002669,康达新材,5.876865386962891,11.35,11.79,217675804,3426546272.5,3443590000.0,6.3239827156066895,0.0,100342,1,0/0,10.541045188903809,化学制品
22,603130,云中马,7.64832067489624,30.12,30.78,219390743,1538031114.0,4141927704.0,14.45828628540039,0.8707301020622253,102453,1,0/0,11.686919212341309,纺织服装
23,600468,百利电气,8.273894309997559,7.59,7.71,1369253152,8255911086.389999,8255911139.5199995,17.333417892456055,-1.171875,102741,1,12/6,13.98002815246582,电网设备
24,605006,山东玻纤,8.360655784606934,6.61,6.71,131088108,3966061486.2200003,4038442321.44,3.357908010482788,-1.3432836532592773,102808,1,0/0,10.65573787689209,玻璃玻纤
