序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,3.221649408340454,8.01,8.54,918032240,8592139878.39,8607684284.64,10.35529899597168,-0.3731343150138855,092500,1,0/0,6.829896450042725,工程机械
2,002104,恒宝股份,9.652076721191406,9.77,9.8,1419854480,5857525379.08,6918939703.2,24.441539764404297,-0.30612245202064514,092500,3,3/2,7.18294095993042,通信设备
3,003035,南网能源,2.4193546772003174,5.08,5.46,875321264,19242424237.96,19242424222.72,4.421748638153076,0.0,092500,1,2/1,7.862903118133545,专业服务
4,603056,德邦股份,6.730769634246826,22.2,22.88,1872651616,22639901613.6,22639901702.399998,8.096977233886719,-0.17985612154006958,092500,3,5/4,5.480769157409668,物流行业
5,600543,莫高股份,0.3333333432674408,6.02,6.6,387304224,1933142399.9999998,1933142399.9999998,19.16025161743164,0.0,092504,1,2/1,9.833333969116211,酿酒行业
6,002952,亚世光电,5.104166507720947,20.18,21.12,252039562,2664668745.7599998,3316381200.0,9.275847434997559,-0.04952947050333023,093115,1,0/0,10.9375,光学光电
7,600521,华海药业,7.634470462799072,18.61,19.02,2103806656,27296321176.309998,28062164902.399998,7.63832950592041,-0.10735372453927994,093233,4,0/0,6.188548564910889,化学制药
8,002907,华森制药,6.640814304351807,22.0,22.69,1237894224,6795538310.0,9187119040.0,18.088552474975586,-0.49751242995262146,093254,3,5/4,7.222491264343262,中药
9,301024,霍普股份,12.20368766784668,51.12,54.67,579422112,3077935200.0,3250465200.0,18.166751861572266,0.0,093257,2,3/2,10.118524551391602,工程建设
10,001914,招商积余,-4.056291103363037,11.59,13.29,663962128,12289372588.4,12289410881.76,5.050347328186035,-0.08620689809322357,093403,1,0/0,14.321191787719727,房地产服
11,002663,普邦股份,4.469273567199707,1.87,1.97,187306048,2611358012.4500003,3222662435.52,7.057333469390869,0.5376344323158264,093624,2,0/0,11.173184394836426,工程建设
12,002558,巨人网络,6.855955600738525,15.43,15.88,1278718784,29853201927.73,29853201881.44,4.230978965759277,-0.12944982945919037,093651,1,0/0,8.864265441894531,游戏
13,600880,博瑞传播,5.508474826812744,4.98,5.19,723762048,5443290271.5,5444793838.080001,13.111044883728027,0.0,093657,1,0/0,7.203389644622803,教育
14,603258,电魂网络,5.671352386474609,21.8,22.69,425361952,5246003230.0,5330805230.0,7.957330226898193,0.045892611145973206,094410,3,0/0,11.003393173217773,游戏
15,002181,粤 传 媒,6.6787004470825195,5.91,6.09,641701232,6705014269.71,6861853820.16,9.508281707763672,0.33955857157707214,094518,1,0/0,10.83032512664795,文化传媒
16,600037,歌华有线,6.33608865737915,7.72,7.99,621282704,10744525264.48,10744525295.359999,5.72217321395874,0.12970168888568878,094531,2,0/0,9.779614448547363,文化传媒
17,300315,掌趣科技,14.741036415100098,5.76,6.02,3461746640,14878220008.32,15668169154.56,23.411279678344727,0.0,094909,1,0/0,17.1314754486084,游戏
18,002878,元隆雅图,-4.334203720092773,18.32,21.07,1790465168,4290699005.52,4799469587.92,38.64557647705078,-0.2721829116344452,095054,1,3/2,14.725849151611328,文化传媒
19,600676,交运股份,6.9811320304870605,5.67,5.83,1129355856,5831554992.48,5831554992.48,19.741252899169922,-2.0725388526916504,095330,7,3/2,15.66037654876709,汽车零部
20,600990,四创电子,7.261949062347412,28.95,29.69,1298803824,7787917549.2,7911739941.599999,16.725011825561523,-0.06903693079948425,095409,5,0/0,8.114116668701172,通信设备
21,002389,航天彩虹,5.852534770965576,22.97,23.87,2752233840,22759184831.44,22823214349.6,11.997261047363281,-0.3902862071990967,095945,1,0/0,7.465437889099121,航天航空
22,603535,嘉诚国际,4.504504203796387,10.44,10.99,406617072,4987076271.12,5333930968.32,8.007551193237305,-0.19120459258556366,102117,1,0/0,10.910911560058594,物流行业
23,603130,云中马,4.753395080566406,29.31,30.78,429290656,1496669719.5,4030541202.0,28.32025718688965,-0.1702997237443924,102453,2,0/0,11.686919212341309,纺织服装
24,002657,中科金财,5.676657676696777,23.27,24.22,2440002208,7827010263.28,7913010040.0,30.624521255493164,0.0,104945,2,0/0,7.311534881591797,互联网服
25,002982,湘佳股份,5.3113555908203125,17.25,18.02,621173584,2240357964.0,3505094964.75,27.812158584594727,-0.34662044048309326,105430,2,2/1,11.29426097869873,农牧饲渔
26,600882,妙可蓝多,9.452908515930176,31.61,31.77,803731584,16186015781.67,16186015813.279999,5.057854652404785,0.19017432630062103,110352,1,0/0,10.006925582885742,食品饮料
27,300702,天宇股份,19.98235511779785,27.2,27.2,688241456,5743673937.599999,9464978534.4,12.438823699951172,0.0,111009,1,0/0,17.64446258544922,化学制药
28,301225,恒勃股份,16.873939514160156,82.7,84.91,696129456,2495886000.0,8549526000.0,28.240436553955078,0.0,112218,1,0/0,17.9479923248291,汽车零部
29,605488,福莱新材,7.8644700050354,34.7,35.39,806704944,9600184377.800001,9762237056.0,8.462726593017578,-0.057603687047958374,112422,1,0/0,13.055642127990723,塑料制品
30,605009,豪悦护理,7.6897687911987305,65.26,66.66,321272832,10050128231.52,10071011431.52,3.246018171310425,-0.13771995902061462,132442,1,0/0,11.402640342712402,美容护理
31,002988,豪美新材,9.237937927246094,39.85,40.13,496755184,10079661112.050001,10082737651.6,5.063971042633057,0.05021340772509575,133715,2,0/0,10.00548267364502,有色金属
32,603655,朗博科技,8.182533264160156,27.5,27.96,170688858,2915000000.0,2915000000.0,5.9899678230285645,0.07278020679950714,134753,3,0/0,13.021242141723633,汽车零部
