序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,003035,南网能源,4.435483932495117,5.18,5.46,407076144,19621212116.66,19621212101.12,2.0256569385528564,0.19342359900474548,092500,1,2/1,6.854838848114014,专业服务
2,600543,莫高股份,1.5,6.09,6.6,216780265,1955620800.0,1955620800.0,10.5047025680542,-0.16393442451953888,092504,1,2/1,9.333333015441895,酿酒行业
3,003009,中天火箭,6.554581165313721,43.73,45.14,426091616,6795333135.009999,6795367681.709999,6.170517921447754,-0.2963976263999939,093012,2,2/1,5.116959095001221,航天航空
4,603017,中衡设计,7.543323040008545,10.55,10.79,332187264,2910805957.9,2910805936.8,11.359807014465332,0.8604205846786499,093040,3,2/1,6.014271259307861,工程咨询
5,603906,龙蟠科技,9.556906700134277,12.61,12.66,406607664,7125644966.83,8386644878.559999,5.728553771972656,-0.3949446976184845,093108,2,0/0,5.73414421081543,电池
6,002952,亚世光电,6.4583330154418945,20.44,21.12,141528601,2699000454.0800004,3359109600.0,5.152560234069824,-0.5836575627326965,093115,1,0/0,10.9375,光学光电
7,600521,华海药业,9.08039379119873,18.86,19.02,885681824,27663010069.059998,28439141862.399998,3.2147576808929443,-0.21164020895957947,093233,2,0/0,6.188548564910889,化学制药
8,002550,千红制药,9.793814659118652,8.52,8.54,898430016,8159941221.599999,10903896000.0,11.297231674194336,-0.23419202864170074,093248,5,0/0,10.824742317199707,化学制药
9,002907,华森制药,7.125545501708984,22.1,22.69,449643824,6826427120.5,9228878672.0,6.630359649658203,-0.7633587718009949,093254,1,5/4,7.222491264343262,中药
10,001914,招商积余,7.036423683166504,12.93,13.29,207587822,13710231886.8,13710274607.52,1.4958739280700684,-0.5384615063667297,093403,1,0/0,8.195363998413086,房地产服
11,603093,南华期货,8.839354515075684,14.16,14.31,198740053,8638533044.88,8638532974.08,2.344071626663208,-0.14104372262954712,093725,1,0/0,9.0699462890625,多元金融
