序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,涨停统计,振幅,所属行业
1,002097,山河智能,5.283504962921143,8.17,8.54,842312192,8763768140.63,8779623046.88,9.482007026672363,0.3685503602027893,092500,1,0/0,6.829896450042725,工程机械
2,003035,南网能源,3.22580623626709,5.12,5.46,798930736,19393939389.44,19393939374.08,4.026762008666992,0.0,092500,1,2/1,7.258064270019531,专业服务
3,600543,莫高股份,1.1666666269302368,6.07,6.6,363045840,1949198400.0,1949198400.0,17.907636642456055,0.16501650214195251,092504,1,2/1,9.333333015441895,酿酒行业
4,002952,亚世光电,5.885416507720947,20.33,21.12,228414714,2684475500.56,3341032199.9999995,8.390467643737793,-0.04916420951485634,093115,1,0/0,10.9375,光学光电
5,600521,华海药业,7.287449359893799,18.55,19.02,1906549040,27208315842.05,27971690432.0,6.920759201049805,0.10793308168649673,093233,4,0/0,6.188548564910889,化学制药
6,301024,霍普股份,13.871817588806152,51.88,54.67,521003504,3123694800.0,3298789800.0,16.29804229736328,0.0,093257,2,3/2,10.118524551391602,工程建设
7,001914,招商积余,-2.566225051879883,11.77,13.29,619063872,12480234285.199999,12480273173.279999,4.68682336807251,-0.16963528096675873,093403,1,0/0,14.321191787719727,房地产服
8,002663,普邦股份,3.910614490509033,1.86,1.97,173205343,2597393531.1,3205428946.56,6.514477729797363,0.5405405759811401,093624,2,0/0,11.173184394836426,工程建设
9,002558,巨人网络,6.994459629058838,15.45,15.88,1179463152,29891896939.949997,29891896893.6,3.898000478744507,-0.06468304991722107,093651,1,0/0,8.864265441894531,游戏
10,600880,博瑞传播,5.720338821411133,4.99,5.19,676085936,5454220573.25,5455727159.04,12.233319282531738,0.0,093657,1,0/0,7.203389644622803,教育
11,603258,电魂网络,5.816771984100342,21.83,22.69,398374784,5253222500.5,5338141200.5,7.4418768882751465,-0.045787546783685684,094410,3,0/0,11.003393173217773,游戏
12,002181,粤 传 媒,7.039710998535156,5.93,6.09,583298688,6727704673.33,6885074983.679999,8.636661529541016,0.0,094518,1,0/0,10.83032512664795,文化传媒
13,600037,歌华有线,6.611569881439209,7.74,7.99,591230976,10772360822.16,10772360853.12,5.442937850952148,-0.25773194432258606,094531,2,0/0,9.779614448547363,文化传媒
14,300315,掌趣科技,15.338645935058594,5.79,6.02,3254642976,14955710737.53,15749774202.24,22.03280258178711,0.0,094909,1,0/0,17.1314754486084,游戏
15,002878,元隆雅图,-2.454308032989502,18.68,21.07,1671440304,4375014051.48,4893782309.08,35.89464569091797,-0.053504545241594315,095054,1,3/2,13.002612113952637,文化传媒
16,600676,交运股份,1.698113203048706,5.39,5.83,1003763584,5543576968.16,5543576968.16,17.573589324951172,-0.18518517911434174,095330,7,3/2,15.66037654876709,汽车零部
17,600990,四创电子,8.706929206848145,29.34,29.69,1225409744,7892832500.64,8018322966.72,15.785080909729004,0.13651877641677856,095409,5,0/0,8.114116668701172,通信设备
18,002389,航天彩虹,7.695852279663086,23.37,23.87,2531801872,23155513692.24,23220658221.600002,11.033602714538574,0.0,095945,1,0/0,7.465437889099121,航天航空
19,002669,康达新材,5.13059663772583,11.27,11.79,381216016,3402394404.5,3419318000.0,11.083829879760742,0.08880995213985443,100342,1,0/0,10.541045188903809,化学制品
20,603535,嘉诚国际,5.205204963684082,10.51,10.99,373491328,5020514521.98,5369694873.28,7.345874786376953,-0.09505703300237656,102117,1,0/0,10.910911560058594,物流行业
21,603130,云中马,3.645461082458496,29.0,30.78,340381904,1480840050.0,3987911800.0,22.527463912963867,-0.17211703956127167,102453,1,0/0,11.686919212341309,纺织服装
22,600468,百利电气,8.55920124053955,7.61,7.71,1811358768,8277665792.81,8277665846.08,22.68415069580078,0.5284016132354736,102741,2,12/6,13.98002815246582,电网设备
23,002657,中科金财,6.357856750488281,23.42,24.22,2143998976,7877463702.88,7964017840.000001,26.864072799682617,-0.3404255211353302,104945,2,0/0,7.311534881591797,互联网服
24,002982,湘佳股份,6.776556968688965,17.49,18.02,575464112,2271528161.7599998,3553861503.39,25.804365158081055,0.6329113841056824,105430,2,2/1,11.29426097869873,农牧饲渔
25,600882,妙可蓝多,9.072022438049316,31.5,31.77,733873984,16129689880.5,16129689912.0,4.625377655029297,0.12714557349681854,110352,1,0/0,10.006925582885742,食品饮料
26,300702,天宇股份,16.144683837890625,26.33,27.2,584795744,5559960837.389999,9162238412.16,10.622766494750977,0.0,111009,1,0/0,17.64446258544922,化学制药
27,301225,恒勃股份,16.08253288269043,82.14,84.91,659195984,2478985200.0,8491633200.0,26.757999420166016,0.0,112218,1,0/0,17.9479923248291,汽车零部
28,605488,福莱新材,8.610506057739258,34.94,35.39,739343744,9666583347.56,9829756851.199999,7.764573574066162,0.0,112422,1,0/0,13.055642127990723,塑料制品
29,600830,香溢融通,7.638888835906982,9.3,9.5,359440848,4225201547.1000004,4225201593.6000004,8.572864532470703,0.10764262080192566,131001,1,0/0,10.995369911193848,多元金融
30,002988,豪美新材,8.30592155456543,39.51,40.13,450078400,9993661494.029999,9996711784.56,4.599291801452637,-0.025303645059466362,133715,2,0/0,10.00548267364502,有色金属
31,603655,朗博科技,8.182533264160156,27.5,27.96,159964957,2915000000.0,2915000000.0,5.622797966003418,-0.10897202789783478,134753,3,0/0,13.021242141723633,汽车零部
32,688799,华纳药厂,19.995685577392578,55.63,55.63,816811856,7305331600.0,7305331600.0,12.677729606628418,0.9252539873123169,141005,2,0/0,24.48231315612793,化学制药
