序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000903,云内动力,10.0217866897583,5.05,114097670,9697321322.4,9846334298.4,1.1765896081924438,660080965,092500,092500,0,6/4,3,汽车零部
2,001230,劲旅环境,9.990530014038086,23.23,30604991,1256225296.22,3101114333.31,2.4362661838531494,240830590,092500,092500,0,2/2,2,环保行业
3,603693,江苏新能,10.014410018920898,15.27,128033880,13612836687.6,13612836809.76,0.9405378699302673,158405360,092500,092500,0,2/2,2,电力行业
4,603390,通达电气,9.993108749389648,15.96,84846552,5582094029.400001,5612684864.64,1.51997709274292,251796132,092502,092502,0,6/5,3,汽车零部
5,603577,汇金通,10.00971794128418,11.32,749277712,3839054612.0,3839054657.28,19.766498565673828,27294331,092502,103219,10,3/3,3,电网设备
6,603639,海利尔,10.0,16.28,544944768,5533219310.08,5533544910.08,9.877306938171387,41648261,092502,101014,2,2/2,2,农药兽药
7,605388,均瑶健康,10.0130033493042,8.46,32497804,5080094640.000001,5080094640.000001,0.6397086381912231,363744907,092502,092502,0,3/3,3,食品饮料
8,603056,德邦股份,9.980806350708008,17.19,127204281,17530626519.72,17530626588.48,0.7256117463111877,216929205,092503,092503,0,2/2,2,物流行业
9,002973,侨银股份,9.975469589233398,13.45,79364044,2997991415.5,5496551889.599999,2.6816182136535645,178525885,093033,093033,0,1/1,1,环保行业
10,002829,星网宇达,10.010213851928711,21.54,181862361,3146183320.56,4476214346.76,5.842170238494873,270828192,093036,093036,0,1/1,1,通信设备
11,002277,友阿股份,10.016695022583008,6.59,446277184,9187598752.0,9187598752.0,4.884243965148926,425800988,093121,093121,0,1/1,1,商业百货
12,002366,融发核电,9.985315322875977,7.49,2888293520,9410918281.1,15586222983.52,31.05527114868164,350009070,093127,094109,2,4/4,4,电源设备
13,603518,锦泓集团,10.022026062011719,9.99,442300368,3437088810.66,3463392980.16,12.978222846984863,106370523,093129,093129,0,2/2,2,纺织服装
14,000826,启迪环境,10.106383323669434,2.07,115079600,2950108025.1299996,2950481223.3599997,3.9557204246520996,164015787,093239,093239,0,1/1,1,环保行业
15,600678,四川金顶,9.961190223693848,8.5,427423184,2966415000.0,2966415000.0,14.565648078918457,109558183,093503,093921,1,1/1,1,水泥建材
16,600192,长城电工,10.012360572814941,8.9,410637216,3931557200.0,3931557200.0,10.89251708984375,96329897,093637,093725,1,3/3,3,电网设备
17,601579,会稽山,10.017049789428711,25.81,1338038416,12374950586.289999,12374950560.48,10.976343154907227,108376190,093654,101057,3,6/4,3,酿酒行业
18,603006,联明股份,9.967584609985352,13.57,164335681,3450230172.5,3450230172.5,4.820901870727539,121202517,093801,094104,1,1/1,1,汽车零部
19,002639,雪人股份,9.980620384216309,11.35,2693962992,7384103498.099999,8769034697.6,37.56955337524414,367502785,094100,095557,2,4/3,1,通用设备
20,603839,安正时尚,9.959623336791992,8.17,132391621,3212055925.0,3261563347.2,4.263920307159424,120157946,094110,094110,0,1/1,1,纺织服装
21,603333,尚纬股份,9.96354866027832,9.05,927760864,5624824653.3,5624824635.200001,16.884553909301758,141292220,094306,094306,0,5/5,5,电网设备
22,600805,悦达投资,10.103093147277832,5.34,303880048,4540470465.12,4543776608.64,6.84208869934082,63234726,094358,095534,4,4/2,1,综合行业
23,605303,园林股份,9.980039596557617,11.02,103247570,1776836236.1599998,1776836236.1599998,5.959597110748291,131711040,095319,095319,0,1/1,1,工程建设
24,605167,利柏特,10.03752326965332,11.73,316229088,5267591100.0,5267591100.0,6.227804660797119,187952734,095351,095351,0,1/1,1,专用设备
25,605005,合兴股份,9.987592697143555,17.73,114730403,7109730000.0,7109730000.0,1.6260099411010742,137850750,100303,100303,0,1/1,1,汽车零部
26,600495,晋西车轴,10.06289291381836,5.25,766545280,6343002151.5,6343002120.0,12.50636100769043,162066602,101000,101433,1,1/1,1,交运设备
27,601086,国芳集团,9.969325065612793,14.34,972726400,9550440000.0,9550440000.0,10.611700057983398,369481572,101958,101958,0,1/1,1,商业百货
28,300997,欢乐家,20.01150131225586,20.87,533293424,8055971432.72,9130071360.640001,7.367345809936523,500178788,102027,102027,0,1/1,1,食品饮料
29,002347,泰尔股份,10.025707244873047,8.56,590984736,4223357632.5600004,4320251448.320001,14.55134105682373,629410808,102806,102806,0,1/1,1,通用设备
30,002365,永安药业,10.00446605682373,24.63,1259965120,6048145287.63,7258029876.48,21.503976821899414,152321772,102830,102830,0,11/7,1,化学制药
31,002342,巨力索具,10.039369583129883,5.59,686638416,5336717100.0,5366400000.0,13.441361427307129,840128926,103248,103248,0,1/1,1,通用设备
32,002664,信质集团,10.0,22.99,731341248,9255224263.119999,9384518000.0,8.241945266723633,382615673,103736,103933,1,1/1,1,汽车零部
33,002177,御银股份,10.084033966064453,5.24,367654944,3506660997.36,3988642391.04,10.902872085571289,633345846,104330,104330,0,1/1,1,计算机设
