序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000903,云内动力,10.0217866897583,5.05,116986270,9697321322.4,9846334298.4,1.2063771486282349,598896680,092500,092500,0,6/4,3,汽车零部
2,001230,劲旅环境,9.990530014038086,23.23,32819692,1256225296.22,3101114333.31,2.6125643253326416,178352622,092500,092500,0,2/2,2,环保行业
3,002250,联化科技,9.985527992248535,7.6,968603440,6889659585.599999,6926131712.0,14.14310073852539,81582063,092500,111451,5,1/1,1,农药兽药
4,603693,江苏新能,10.014410018920898,15.27,130337207,13612836687.6,13612836809.76,0.9574580788612366,163996623,092500,092500,0,2/2,2,电力行业
5,603390,通达电气,9.993108749389648,15.96,135693500,5582094029.400001,5612684864.64,2.43087100982666,189421275,092502,092502,0,6/5,3,汽车零部
6,603577,汇金通,10.00971794128418,11.32,758060672,3839054612.0,3839054657.28,19.995277404785156,18815877,092502,103219,10,3/3,3,电网设备
7,603639,海利尔,10.0,16.28,592640752,5533219310.08,5533544910.08,10.740676879882812,59437824,092502,110919,4,2/2,2,农药兽药
8,605388,均瑶健康,10.0130033493042,8.46,32988822,5080094640.000001,5080094640.000001,0.6493741869926453,356777759,092502,092502,0,3/3,3,食品饮料
9,603056,德邦股份,9.980806350708008,17.19,514134096,17530626519.72,17530626588.48,2.937445878982544,93322791,092503,110836,2,2/2,2,物流行业
10,002973,侨银股份,9.975469589233398,13.45,80676764,2997991415.5,5496551889.599999,2.725404977798462,171118970,093033,093033,0,1/1,1,环保行业
11,002829,星网宇达,10.010213851928711,21.54,198900070,3146183320.56,4476214346.76,6.383706092834473,207048683,093036,093036,0,1/1,1,通信设备
12,002277,友阿股份,10.016695022583008,6.59,450090816,9187598752.0,9187598752.0,4.92575216293335,410378411,093121,093121,0,1/1,1,商业百货
13,002366,融发核电,9.985315322875977,7.49,2914777120,9410918281.1,15586222983.52,31.33668327331543,341758963,093127,094109,2,4/4,4,电源设备
14,603518,锦泓集团,10.022026062011719,9.99,618337424,3437088810.66,3463392980.16,18.114709854125977,91518390,093129,110532,3,2/2,2,纺织服装
15,000826,启迪环境,10.106383323669434,2.07,117598128,2950108025.1299996,2950481223.3599997,4.041090965270996,153930375,093239,093239,0,1/1,1,环保行业
16,600678,四川金顶,9.961190223693848,8.5,434048928,2966415000.0,2966415000.0,14.789006233215332,94141733,093503,093921,1,1/1,1,水泥建材
17,600192,长城电工,10.012360572814941,8.9,413812736,3931557200.0,3931557200.0,10.973286628723145,97718297,093637,093725,1,3/3,3,电网设备
18,601579,会稽山,10.017049789428711,25.81,1403884912,12374950586.289999,12374950560.48,11.508439064025879,61438124,093654,101057,3,6/4,3,酿酒行业
19,603006,联明股份,9.967584609985352,13.57,165403640,3450230172.5,3450230172.5,4.851855278015137,119251151,093801,094104,1,1/1,1,汽车零部
20,603839,安正时尚,9.959623336791992,8.17,134373827,3212055925.0,3261563347.2,4.325631618499756,117060536,094110,094110,0,1/1,1,纺织服装
21,600805,悦达投资,10.103093147277832,5.34,307438624,4540470465.12,4543776608.64,6.9204630851745605,59865720,094358,095534,4,4/2,1,综合行业
22,605303,园林股份,9.980039596557617,11.02,105924328,1776836236.1599998,1776836236.1599998,6.1102447509765625,126783998,095319,095319,0,1/1,1,工程建设
23,605167,利柏特,10.03752326965332,11.73,323583792,5267591100.0,5267591100.0,6.367426872253418,168319060,095351,095351,0,1/1,1,专用设备
24,605005,合兴股份,9.987592697143555,17.73,116400569,7109730000.0,7109730000.0,1.6495012044906616,132999822,100303,100303,0,1/1,1,汽车零部
25,600495,晋西车轴,10.06289291381836,5.25,772346688,6343002151.5,6343002120.0,12.597822189331055,150582080,101000,101433,1,1/1,1,交运设备
26,601086,国芳集团,9.969325065612793,14.34,999473360,9550440000.0,9550440000.0,10.891759872436523,274681266,101958,101958,0,1/1,1,商业百货
27,300997,欢乐家,20.01150131225586,20.87,576129440,8055971432.72,9130071360.640001,7.899075508117676,163018930,102027,102027,0,1/1,1,食品饮料
28,002347,泰尔股份,10.025707244873047,8.56,610600832,4223357632.5600004,4320251448.320001,15.01580810546875,455226792,102806,102806,0,1/1,1,通用设备
29,603076,乐惠国际,10.018149375915527,30.31,328109680,3658457736.64,3658457736.64,9.32664966583252,19343842,103100,105848,3,3/2,1,专用设备
30,002342,巨力索具,10.039369583129883,5.59,717737824,5336717100.0,5366400000.0,14.024105072021484,681777083,103248,103248,0,1/1,1,通用设备
31,002550,千红制药,9.953344345092773,7.07,522331328,6771218830.6,9048186000.0,8.01546573638916,477489714,110715,110715,0,1/1,1,化学制药
32,002278,神开股份,10.0,8.91,635252800,2977780102.11,3242434963.68,22.130863189697266,670536457,111612,111612,0,1/1,1,专用设备
33,002867,周大生,10.033670425415039,16.34,404450096,17803233535.84,17907435284.48,2.341933250427246,490811116,111909,111909,0,1/1,1,珠宝首饰
