序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000903,云内动力,10.0217866897583,5.05,101082820,9697321322.4,9846334298.4,1.0423787832260132,700642050,092500,092500,0,6/4,3,汽车零部
2,001230,劲旅环境,9.990530014038086,23.23,28906878,1256225296.22,3101114333.31,2.3010902404785156,302039317,092500,092500,0,2/2,2,环保行业
3,603693,江苏新能,10.014410018920898,15.27,122843149,13612836687.6,13612836809.76,0.9024066925048828,151992418,092500,092500,0,2/2,2,电力行业
4,603390,通达电气,9.993108749389648,15.96,72011520,5582094029.400001,5612684864.64,1.290044903755188,349332480,092502,092502,0,6/5,3,汽车零部
5,603577,汇金通,10.00971794128418,11.32,655866736,3839054612.0,3839054657.28,17.331981658935547,70288370,092502,095155,4,3/3,3,电网设备
6,603639,海利尔,10.0,16.28,213216865,5533219310.08,5533544910.08,3.85339617729187,165950994,092502,092502,0,2/2,2,农药兽药
7,605388,均瑶健康,10.0130033493042,8.46,27851234,5080094640.000001,5080094640.000001,0.5482423901557922,409975762,092502,092502,0,3/3,3,食品饮料
8,603056,德邦股份,9.980806350708008,17.19,106787718,17530626519.72,17530626588.48,0.6091494560241699,284121477,092503,092503,0,2/2,2,物流行业
9,603686,福龙马,9.986320495605469,16.08,369314672,6680120896.32,6680120831.999999,5.568965435028076,302680272,093020,093020,0,1/1,1,环保行业
10,002973,侨银股份,9.975469589233398,13.45,74579879,2997991415.5,5496551889.599999,2.5220391750335693,195089560,093033,093033,0,1/1,1,环保行业
11,002829,星网宇达,10.010213851928711,21.54,157929870,3146183320.56,4476214346.76,5.08148717880249,425657109,093036,093036,0,1/1,1,通信设备
12,002277,友阿股份,10.016695022583008,6.59,429373168,9187598752.0,9187598752.0,4.700256824493408,501209040,093121,093121,0,1/1,1,商业百货
13,002366,融发核电,9.985315322875977,7.49,2819970368,9410918281.1,15586222983.52,30.32927131652832,393061703,093127,094109,2,4/4,4,电源设备
14,603518,锦泓集团,10.022026062011719,9.99,338161296,3437088810.66,3463392980.16,9.948359489440918,130402047,093129,093129,0,2/2,2,纺织服装
15,300422,博世科,20.0,5.76,166196518,2975272427.52,3075151011.8399997,5.72552490234375,304686846,093142,093142,0,1/1,1,环保行业
16,000826,启迪环境,10.106383323669434,2.07,100623225,2950108025.1299996,2950481223.3599997,3.4656918048858643,190562204,093239,093239,0,1/1,1,环保行业
17,002590,万安科技,9.993202209472656,16.18,883168576,8008402075.7,8398269126.4,11.241219520568848,537807020,093436,095742,3,1/1,1,汽车零部
18,600678,四川金顶,9.961190223693848,8.5,395449568,2966415000.0,2966415000.0,13.487793922424316,158347350,093503,093921,1,1/1,1,水泥建材
19,002427,尤夫股份,9.979423522949219,10.69,849694224,10527050844.09,10534276460.96,8.18893814086914,141195861,093509,094554,2,12/7,2,化纤行业
20,605033,美邦股份,9.995306968688965,23.44,338323968,3169088000.0,3169088000.0,10.855626106262207,63559904,093537,094140,2,5/3,2,农药兽药
21,600192,长城电工,10.012360572814941,8.9,376375536,3931557200.0,3931557200.0,10.021063804626465,170262437,093637,093725,1,3/3,3,电网设备
22,603006,联明股份,9.967584609985352,13.57,154365151,3450230172.5,3450230172.5,4.531920433044434,149189937,093801,094104,1,1/1,1,汽车零部
23,002639,雪人股份,9.980620384216309,11.35,2611991504,7384103498.099999,8769034697.6,36.45944595336914,821798225,094100,095557,2,4/3,1,通用设备
24,603839,安正时尚,9.959623336791992,8.17,110199573,3212055925.0,3261563347.2,3.573021650314331,198250605,094110,094110,0,1/1,1,纺织服装
25,603333,尚纬股份,9.96354866027832,9.05,900642544,5624824653.3,5624824635.200001,16.402435302734375,199110860,094306,094306,0,5/5,5,电网设备
26,600805,悦达投资,10.103093147277832,5.34,294153616,4540470465.12,4543776608.64,6.627872467041016,73723703,094358,095534,4,4/2,1,综合行业
27,605303,园林股份,9.980039596557617,11.02,78961694,1776836236.1599998,1776836236.1599998,4.592792987823486,208345222,095319,095319,0,1/1,1,工程建设
28,605167,利柏特,10.03752326965332,11.73,271076112,5267591100.0,5267591100.0,5.370620250701904,308017014,095351,095351,0,1/1,1,专用设备
