序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000151,中成股份,9.993012428283691,15.74,49898948,4846892099.3,5310215384.64,1.0295039415359497,298963986,092500,092500,0,1/1,1,贸易行业
2,000903,云内动力,10.0217866897583,5.05,43589075,9697321322.4,9846334298.4,0.4494960308074951,843091440,092500,092500,0,6/4,3,汽车零部
3,001230,劲旅环境,9.990530014038086,23.23,11321837,1256225296.22,3101114333.31,0.9012585282325745,410918257,092500,092500,0,2/2,2,环保行业
4,002250,联化科技,9.985527992248535,7.6,35862880,6889659585.599999,6926131712.0,0.520531952381134,547216720,092500,092500,0,1/1,1,农药兽药
5,002258,利尔化学,10.025928497314453,12.73,218684813,10173183891.85,10189565963.36,2.1496200561523438,7253592,092500,092500,0,2/2,2,农药兽药
6,002556,辉隆股份,9.932659149169922,6.53,148749809,6106133213.89,6180763062.400001,2.4360721111297607,336663618,092500,092500,0,2/2,2,化肥行业
7,603693,江苏新能,10.014410018920898,15.27,35685043,13612836687.6,13612836809.76,0.2621425986289978,64553344,092500,092500,0,2/2,2,电力行业
8,603390,通达电气,9.993108749389648,15.96,31560900,5582094029.400001,5612684864.64,0.5653953552246094,410797632,092502,092502,0,6/5,3,汽车零部
9,603577,汇金通,10.00971794128418,11.32,15117294,3839054612.0,3839054657.28,0.39377647638320923,879845302,092502,092502,0,3/3,3,电网设备
10,603639,海利尔,10.0,16.28,22998349,5533219310.08,5533544910.08,0.4156413674354553,701235359,092502,092502,0,2/2,2,农药兽药
11,605388,均瑶健康,10.0130033493042,8.46,11985096,5080094640.000001,5080094640.000001,0.2359226942062378,1645147860,092502,092502,0,3/3,3,食品饮料
12,603056,德邦股份,9.980806350708008,17.19,40148105,17530626519.72,17530626588.48,0.22901694476604462,207289912,092503,092503,0,2/2,2,物流行业
