序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000903,云内动力,10.071942329406738,4.59,221532219,8814000964.32,8949440481.119999,2.5134127140045166,329093820,092500,092500,0,5/3,2,汽车零部
2,001332,锡装股份,10.005422592163086,40.57,144005565,1095390000.0,4462700000.0,13.173266410827637,153589216,092500,093112,1,2/2,2,专用设备
3,002366,融发核电,10.016155242919922,6.81,192960669,8556522495.9,14171185382.88,2.25512957572937,605509788,092500,092500,0,3/3,3,电源设备
4,603333,尚纬股份,10.026738166809082,8.23,24610992,5115172032.780001,5115172016.320001,0.48113712668418884,571685428,092501,092501,0,4/4,4,电网设备
5,605388,均瑶健康,10.01430606842041,7.69,33485028,4617721960.0,4617721960.0,0.725141704082489,322447390,092501,092501,0,2/2,2,食品饮料
6,603577,汇金通,10.053476333618164,10.29,27524207,3489741338.9999995,3489741380.16,0.7887176871299744,639150487,092503,092503,0,2/2,2,电网设备
7,603607,京华激光,9.989701271057129,32.04,593477024,5719678272.0,5719678272.0,10.380833625793457,206654924,093000,094948,1,6/5,4,造纸印刷
8,001230,劲旅环境,10.0,21.12,58512038,1142121319.68,2819437568.6400003,5.177330493927002,99157512,093015,093015,0,1/1,1,环保行业
9,603518,锦泓集团,10.060606002807617,9.08,99726304,3124000640.72,3147908734.72,3.228403329849243,112985926,093024,093024,0,1/1,1,纺织服装
10,603192,汇得科技,9.996140480041504,28.5,218959392,3952000009.5,4022879509.5,5.5543622970581055,186148633,093025,093025,0,5/5,5,化学制品
11,601579,会稽山,9.98593521118164,23.46,319875456,11248211575.140001,11248211551.68,2.8667685985565186,194882102,093027,093436,1,5/3,2,酿酒行业
12,600192,长城电工,10.068026542663574,8.09,310359456,3573741320.0,3573741320.0,8.753105163574219,81358703,093033,093933,4,2/2,2,电网设备
13,688455,科捷智能,20.0,17.28,218807627,2243793605.76,3125073605.76,9.931262016296387,38959436,093051,094939,2,2/2,2,通用设备
14,600172,黄河旋风,10.1010103225708,4.36,305844224,5564475070.0,6287924332.8,5.541617393493652,421895147,093119,093119,0,1/1,1,非金属材
15,603693,江苏新能,9.984151840209961,13.88,244850799,12373685214.400002,12373685325.44,2.0099937915802,416366271,093204,093204,0,1/1,1,电力行业
16,002846,英联股份,10.034305572509766,12.83,277457776,3297542171.68,5388518298.56,8.672615051269531,318886429,093221,093221,0,3/2,1,包装材料
17,002549,凯美特气,10.038986206054688,11.29,1043649680,7816739048.539999,7850477836.16,13.547865867614746,314782135,093309,095330,2,2/2,2,化学制品
18,002259,升达林业,10.073710441589355,4.48,117349603,3370430636.1600003,3370430658.5600004,3.6190247535705566,207617782,093536,093536,0,4/2,1,燃气
19,600189,泉阳泉,9.986320495605469,8.04,302809568,5750190408.48,5750190376.32,5.34976053237915,126623801,093602,093602,0,1/1,1,食品饮料
20,600530,交大昂立,10.012836456298828,8.57,466173184,6641064400.0,6641064400.0,7.136554718017578,267255450,093611,095559,1,1/1,1,食品饮料
21,000561,烽火电子,9.989806175231934,10.79,941400128,6493314833.719999,8090009667.999999,15.067410469055176,265026062,093739,094239,3,4/3,1,通信设备
22,600708,光明地产,10.060976028442383,3.61,161113940,8033252753.309999,8045378616.96,2.041964292526245,108382849,094138,094138,0,1/1,1,房地产开
23,002437,誉衡药业,9.885931968688965,2.89,473763648,6072965348.77,6490332313.92,7.948308944702148,516086891,094200,094200,0,1/1,1,化学制药
24,002907,华森制药,9.978768348693848,15.54,96774839,4800121151.7,6489446812.799999,2.0903217792510986,448287042,094751,094751,0,1/1,1,中药
25,300858,科拓生物,19.986356735229492,17.59,373779344,3334245255.86,4634879125.62,11.656803131103516,385420523,094830,094830,0,1/1,1,食品饮料
26,603767,中马传动,10.006583213806152,16.71,208115028,5157232365.0,5157232431.84,4.197011947631836,405331111,095700,095700,0,1/1,1,汽车零部
27,600616,金枫酒业,10.047846794128418,6.9,313932880,4616134155.0,4616134113.6,7.067085266113281,350880042,095732,095732,0,1/1,1,酿酒行业
